,bolt1,nut1,jig1,bin1
x,535.1603708046957,566.5508002174096,551.6123760160754,367.80998632191535
y,-134.3915522956466,-131.3725913328655,-107.587593412552,62.05124385731253
z,160.13257795286103,157.29310721301025,158.72671631519967,57.99694682422572
rx,2.2124461639370403,-0.08716074915523694,0.027989348887441635,-0.015939957584728413
ry,0.18720441140771707,0.0029685614389966136,-0.021800437950201444,-0.03569186788627077
rz,1.2246109391514435,-0.09023445710095467,-0.01560192658055282,0.20658798167744427
qx,0.8327912553880323,-0.04355178409765929,0.01399379857847463,-0.007955306670943648
qy,0.07046598436229651,0.001483306971599719,-0.010899536778239727,-0.01781308094358565
qz,0.4609582361828126,-0.045087629832449135,-0.0078004750622250735,0.10310383450141147
qw,0.29834673534715944,0.9980321375278608,0.9998122455182116,0.9944792640141744
