,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,1440.224,315.015,-112.02,292.959,3.13491,0.041286,-0.033017,0.0,0,0,-3.055855081993192,-1.7787631144814695,-0.198124609372548,0.0399408590130537,-0.1383492778685177,0.0183304574286038,0.9998529853838684,0.013167819922919124,-0.010530492428305496,0.0031184718470665582
125,1442.224,360.643,-112.038,292.94599999999997,3.134907,0.041153,-0.033326,0.0,0,0,-2.826322847885466,-2.1814399720721487,-0.1928158826043695,0.0683630883957541,-0.1199598923210841,0.0190359122132508,0.9998524978736962,0.01312540686055319,-0.010629050349544276,0.003119211301291996
250,1444.232,401.704,-112.021,293.02099999999996,3.134818,0.041575,-0.032943,0.0,0,0,-3.216153184030694,-1.885904385197408,-0.3756199933958085,0.0495675949699461,-0.1538369106284176,0.0184971714494191,0.9998518677408619,0.01326036835354599,-0.010507187364302237,0.003162944819269584
375,1446.216,429.114,-112.04400000000001,292.914,3.134816,0.041382,-0.033226,0.0,0,0,-2.999353057210229,-1.544057887045985,-0.1322127798730085,0.0201220523744289,-0.1361967843944567,0.0189323764981032,0.9998517269954011,0.013198817463775768,-0.010597455634126276,0.0031637281732928963
500,1448.216,467.103,-112.069,292.922,3.13474,0.041515,-0.033112,0.0,0,0,-3.050819898977153,-1.984419012748989,-0.2793522460739561,0.0576469811342932,-0.1397550890984643,0.0189528114954856,0.999851423907807,0.013241554917962133,-0.010561348101735809,0.003201446416718654
625,1450.232,514.983,-112.06,292.985,3.134762,0.04153,-0.032782,0.0,0,0,-3.0527767637645287,-1.823225051614852,-0.2039639802190918,0.0450156283420226,-0.1404988869260318,0.0187101641168399,0.9998524984377093,0.013246260564635551,-0.010456029709363896,0.003192082649481104
750,1452.232,564.973,-112.054,292.98999999999995,3.134692,0.041666,-0.032675,0.0,0,0,-2.9937665968729847,-1.8644359723496555,-0.2825500483634431,0.0479944253575309,-0.133798814304137,0.018690658068592,0.9998521616315184,0.013289930929909174,-0.010422130589324204,0.0032267337413394177
875,1454.224,565.016,-112.041,292.969,3.134716,0.041611,-0.032806,0.0,0,0,-3.0254566166090675,-1.7895203765936256,-0.2079160869762667,0.0405556425006036,-0.1373764534689399,0.0186434050521684,0.999852000146378,0.013272284180796899,-0.010463832996929252,0.0032144167315123467
1000,1456.216,564.986,-105.95599999999999,292.97499999999997,3.134671,0.041904,-0.032852,0.0,0,0,-2.812330368463185,-2.0822823553243297,-0.129114388991317,0.0644377805334052,-0.1195421396540563,0.0208566264523449,0.9998505323664193,0.013365911991492067,-0.010478640243043562,0.00323472129873754
1125,1458.216,565.0300000000001,-97.08999999999999,292.936,3.134706,0.041416,-0.033021,0.0,0,0,-3.029363058412333,-1.7716275047023464,-0.1979304122886642,0.0401426955814118,-0.137640852863336,0.018383483761887,0.9998520862602994,0.01321013007425786,-0.010532444108124126,0.003219578459540219
