,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,1914.04,315.013,-112.03,292.91499999999996,3.134972,0.041155,-0.033224,0.0,0,0,-2.9939017099225667,-1.9874498175447943,-0.220826930625902,0.0389770359265658,-0.1360248036133698,0.0337019258612542,0.999852939797495,0.013125778392076837,-0.010596303275382355,0.0030872442088434905,0.02229349680962261
250,1915.04,316.897,-112.046,292.89799999999997,3.134961,0.041016,-0.033408,0.0,0,0,-3.051487835051653,-0.9645652597914776,-0.2084517466287082,-0.0475681488480456,-0.1396365550416864,0.0335718242453123,0.9998528793743846,0.013081491508321715,-0.010655024095719034,0.0030926765414234264,1.8841446335141194
375,1915.04,316.897,-112.046,292.89799999999997,3.134961,0.041016,-0.033408,0.0,0,0,-3.051487835051653,-0.9645652597914776,-0.2084517466287082,-0.0475681488480456,-0.1396365550416864,0.0335718242453123,0.9998528793743846,0.013081491508321715,-0.010655024095719034,0.0030926765414234264,1.8841446335141194
500,1916.04,352.07899999999995,-112.041,292.907,3.134939,0.04114,-0.033328,0.0,0,0,-3.0949286608434408,-2.124065046408754,-0.2912573140317608,0.0526248184310585,-0.1445420673290592,0.0344016554667879,0.9998525979432066,0.013121127996233266,-0.010629580793837197,0.0031032883324477642,35.18200150645209
625,1918.04,383.338,-112.069,292.97,3.134878,0.0411,-0.03314,0.0,0,0,-3.122440967012484,-1.580896491015699,-0.369302975331288,0.0024447266733001,-0.1473307426013155,0.0342697550016013,0.9998532961523917,0.01310863468111464,-0.01056983341440728,0.003135042517459219,18.301083301269397
750,1920.04,415.051,-112.045,293.01800000000003,3.134895,0.041167,-0.032512,0.0,0,0,-2.968788125252987,-2.005977601908928,-0.2159369271679449,0.0406304530747982,-0.1331980612576883,0.0338413308202406,0.999855131823263,0.013129956892262188,-0.010369498833561547,0.003129391735337348,0.5778061958823152
875,1922.04,424.988,-112.057,293.007,3.134922,0.041082,-0.032578,0.0,0,0,-2.9847933319428943,-1.9670103355429505,-0.2210554370374145,0.0373567867115213,-0.1376972360282159,0.0338673905987746,0.9998553127733097,0.013102736195462953,-0.010390461510534835,0.003116108595214731,5.007013580968206
1000,1924.048,425.029,-97.713,293.031,3.134905,0.040964,-0.032431,0.0,0,0,-2.8609082616206183,-1.7700320553800883,-0.2822720779502681,0.0209252327976307,-0.1242147647083689,0.0332188057195497,0.9998562582925467,0.013065184356366742,-0.010343643049051113,0.0031261413013997726,14.35402762293566
1125,1925.048,425.08099999999996,-63.53,293.043,3.13486,0.041046,-0.032281,0.0,0,0,-2.9217143800653336,-2.1598057678763505,-0.1015183417353136,0.0538360048514675,-0.1294394327736246,0.0328377395566068,0.9998563346411864,0.013091526610975334,-0.010295950166371746,0.0031488758402585925,34.18304165810877
1250,1926.04,425.027,-59.26,293.003,3.134806,0.041071,-0.032527,0.0,0,0,-3.183464648574862,-2.2652970945381625,-0.1394041733637792,0.0591572748205778,-0.1504849120902965,0.0340315734444207,0.9998553338212403,0.01309971284199793,-0.01037457962094097,0.0031744370149954793,4.304968521049032
1375,1927.04,425.077,-23.086,293.012,3.134834,0.041116,-0.032467,0.0,0,0,-3.0017968781362327,-2.61186679583176,-0.1128322902365823,0.0916024033369326,-0.1342566823117901,0.0333247493670908,0.9998553908298747,0.01311394933491251,-0.010355350546176782,0.0031604550851737543,36.17403567477646
1500,1929.048,425.014,21.581,292.96,3.134768,0.041084,-0.032667,0.0,0,0,-3.095401881101565,-2.143190462097062,0.0138615891478096,0.0536247055365167,-0.143000355791171,0.0330017619152835,0.9998547540296869,0.013104010476869632,-0.01041935328224857,0.0031926213110874267,32.73502262103999
1625,1930.048,425.03400000000005,37.805,292.95,3.134819,0.041113,-0.03262,0.0,0,0,-3.08651101805861,-2.050883223075251,-0.1789886709232427,0.0445093877254312,-0.1404542473108693,0.0327002158464061,0.9998548743063917,0.013113048455862582,-0.010404194309105089,0.003167179616329739,16.2240154092629
1750,1932.048,425.0,85.951,292.91499999999996,3.134618,0.040944,-0.032856,0.0,0,0,-2.9822155214325754,-2.094344533588997,-0.1206530857543764,0.048315865094892,-0.1299125503636786,0.0325121452726836,0.9998544528883443,0.013059977553583998,-0.010480134390888919,0.0032675386452752876,34.806045969055425
1875,1933.048,425.053,87.843,292.96299999999997,3.134735,0.040974,-0.03265,0.0,0,0,-3.0217347224755304,-1.9779951687667776,-0.205639693375377,0.0398551026551128,-0.1330399452430547,0.0326191150478494,0.999855211250979,0.0130690688130887,-0.010414045412880024,0.003209927219931616,1.8933507334881294
2000,1933.048,425.053,87.843,292.96299999999997,3.134735,0.040974,-0.03265,0.0,0,0,-3.0217347224755304,-1.9779951687667776,-0.205639693375377,0.0398551026551128,-0.1330399452430547,0.0326191150478494,0.999855211250979,0.0130690688130887,-0.010414045412880024,0.003209927219931616,1.8933507334881294
2125,1935.048,425.02099999999996,137.346,292.92400000000004,3.13463,0.041122,-0.032892,0.0,0,0,-2.8478895997116864,-1.9331920685994293,-0.1533087917591289,0.037573722930893,-0.119361279421114,0.0326109430849157,0.9998536145540454,0.01311669330596959,-0.010491568411554684,0.003260185913888555,30.900032184449266
2250,1936.048,425.05199999999996,153.786,292.937,3.134674,0.041083,-0.032729,0.0,0,0,-3.227938277588651,-2.070591832435075,-0.1627782224206534,0.0444756001545875,-0.1507012230689293,0.0324314263434137,0.9998543934901866,0.013104079737719883,-0.010439437863248401,0.0032392977168273834,16.44003436736067
2375,1936.048,425.05199999999996,153.786,292.937,3.134674,0.041083,-0.032729,0.0,0,0,-3.227938277588651,-2.070591832435075,-0.1627782224206534,0.0444756001545875,-0.1507012230689293,0.0324314263434137,0.9998543934901866,0.013104079737719883,-0.010439437863248401,0.0032392977168273834,16.44003436736067
2500,1937.048,425.03999999999996,186.748,292.888,3.134517,0.041349,-0.032965,0.0,0,0,-2.821791808394555,-1.905320613348152,-0.2127236767084356,0.0342516001339174,-0.1193150274336336,0.0323890567087085,0.9998522280225939,0.013189556724849866,-0.010515217718316667,0.003314801350498337,32.962038605037755
2625,1939.048,425.066,230.94500000000002,292.995,3.13464,0.041296,-0.032504,0.0,0,0,-2.950503066866381,-1.9531293938450336,-0.2790654142928389,0.0380875528665857,-0.1302417075632271,0.0327633910429534,0.9998541900500634,0.013172159684144723,-0.01036778085948857,0.003256066436132231,37.459018473526534
2750,1941.048,425.017,277.71299999999997,292.919,3.134633,0.041393,-0.032772,0.0,0,0,-2.781885917300929,-1.8438470729478496,-0.3168082900434933,0.0311421399814513,-0.114555187900929,0.0331827443146609,0.9998528868680675,0.013203111989866092,-0.010453274373248897,0.0032575313124811743,36.58216182786355
2875,1942.048,425.037,287.582,292.933,3.134612,0.040843,-0.032716,0.0,0,0,-2.9539499576366,-1.9755912986040092,-0.2158650216376741,0.0417706850322228,-0.1307322739408777,0.0323233770496671,0.9998553251107021,0.013027797712602518,-0.01043550743004931,0.003271928973734919,9.869030195515695
3000,1942.048,425.037,287.582,292.933,3.134612,0.040843,-0.032716,0.0,0,0,-2.9539499576366,-1.9755912986040092,-0.2158650216376741,0.0417706850322228,-0.1307322739408777,0.0323233770496671,0.9998553251107021,0.013027797712602518,-0.01043550743004931,0.003271928973734919,9.869030195515695
3125,1944.048,425.05199999999996,297.047,292.96299999999997,3.134621,0.041893,-0.032801,0.0,0,0,-2.829154998524205,-1.9304814197794689,-0.3501834818454539,0.0383475552537511,-0.121439224145644,0.0349709123392951,0.9998506626915629,0.01336261825979525,-0.010462541272755446,0.00326005806720127,7.955153172629661
3250,1946.048,425.06,297.06100000000004,292.956,3.134592,0.041741,-0.032973,0.0,0,0,-3.1085247626641666,-2.0849823012030595,-0.296180660602297,0.0501398518457723,-0.1442940527838936,0.0323550288641685,0.9998506834717711,0.013314258244388807,-0.010517501667239217,0.00327466748144171,5.279551685512641
3375,1947.048,425.07,259.532,292.883,3.134435,0.041486,-0.033139,0.0,0,0,-2.90392482582958,-1.733738760853315,-0.3034569212496556,0.0210876618142365,-0.1253039642614889,0.0334108830239845,0.9998509275766329,0.013233586142779861,-0.010570983251833916,0.003353973022857137,37.52907233066125
3500,1948.048,425.064,252.413,292.901,3.134511,0.041928,-0.033007,0.0,0,0,-3.0138897133833837,-1.9912805630082788,-0.2081821327172882,0.0409399386040452,-0.13552038793304,0.0329959031536001,0.9998496373663355,0.013374237830237544,-0.01052860780534847,0.0033137348338577993,7.119025284405134
3625,1949.048,425.08299999999997,252.397,292.868,3.134446,0.041571,-0.03301,0.0,0,0,-3.0147819470181405,-1.985065181476413,-0.2258966229932361,0.0408894556119922,-0.1361130500674362,0.0327157546903413,0.9998510215664819,0.013260654934728566,-0.010529797680964854,0.0033485913400559297,0.041303752856123054
3750,1950.048,425.07800000000003,252.81300000000002,292.827,3.134445,0.041588,-0.033176,0.0,0,0,-2.9941289147454286,-1.9791958630961208,-0.2199269499017397,0.0407266255205604,-0.1352014581775941,0.0326744083407798,0.9998503922985458,0.013266073615875194,-0.010582746423975074,0.0033481023562322606,0.41804545207431704
3875,1951.048,425.06300000000005,284.161,292.89300000000003,3.134523,0.041706,-0.032999,0.0,0,0,-3.1377849321039903,-1.9849497832504648,-0.2437276473780112,0.0421866538274248,-0.1454323341218721,0.032321639787862,0.999850624592782,0.01330338624067093,-0.010526026052747807,0.0033092584504697074,31.348073066777154
4000,1952.048,425.095,302.29499999999996,292.859,3.134438,0.04155,-0.033112,0.0,0,0,-3.2396605872654867,-1.7128446325186215,-0.2495912171326278,0.0221618993546085,-0.1528129532039946,0.0326992019782632,0.9998507544786136,0.01325398647176508,-0.010562358605369084,0.0033521920954910564,18.1340601079846
4125,1953.048,425.064,302.32599999999996,282.352,3.134309,0.041512,-0.033263,0.0,0,0,-3.2028149029778605,-2.200079654446592,-0.3332562984826945,0.0582585562114546,-0.1508287452366841,0.0329675331736875,0.9998501769802922,0.013242402247770048,-0.010610956493726516,0.0034161348736399216,10.50709146243622
4250,1954.048,425.07800000000003,302.38,245.95,3.134438,0.04166,-0.03314,0.0,0,0,-2.950005182833089,-2.109074468580409,-0.2108178352148326,0.047455018648462,-0.1317087732069385,0.0328753244442899,0.9998501974370653,0.013289067840942505,-0.010571284403476587,0.003351314225996158,36.40204274487902
4375,1955.056,425.09400000000005,302.391,229.649,3.134666,0.041759,-0.032785,0.0,0,0,-2.875724675567981,-2.1044464443136843,-0.183736218184726,0.0531483984303556,-0.1203873368834545,0.0328193249195851,0.9998513602487301,0.013319694331908636,-0.010457294922570576,0.0032385389562490435,16.17163845605458
4500,1956.056,425.139,302.458,194.874,3.134732,0.041674,-0.0327,0.0,0,0,-2.8024413067077165,-1.6172630094964684,-0.2304337142826297,0.0129392833255631,-0.1156160585789808,0.0325586557639169,0.9998521131404796,0.01329231237726745,-0.010429971078769631,0.0032065532084685545,34.77509365911184
4625,1957.056,425.053,302.346,184.76899999999998,3.13439,0.041609,-0.033128,0.0,0,0,-3.041697843937947,-1.658907982156183,-0.349714220760536,0.0160933109803646,-0.1379835703811818,0.0329053586106389,0.9998503674588829,0.013273004935440919,-0.010567620166341099,0.0033757127159193987,10.105986592114615
4750,1958.056,425.133,302.41,147.755,3.134681,0.041728,-0.032869,0.0,0,0,-3.021564593029738,-1.936830580292124,-0.1174470287471442,0.0373251580020615,-0.1339762648807498,0.0326220302089031,0.9998512377635886,0.013309741070749791,-0.010484036600231858,0.003230806681667156,37.01414178391819
4875,1959.056,425.139,302.40299999999996,143.248,3.133119,0.120311,-0.033111,0.0,0,0,-3.0572282822047896,-1.9536989870610404,-0.1952828403398823,0.0378917181111879,-0.138044744680031,0.0348685550800929,0.9992033487062308,0.038369163152180086,-0.010559644264712578,0.002994856634031305,4.507009429766045
5000,1961.056,425.132,302.399,143.24,3.116703,0.35607,-0.033746,0.0,0,0,-2.966069457654482,-1.9658598171494928,-0.229985417440105,0.0378467715287497,-0.1302282366230555,0.0331485729368303,0.9934772290162377,0.11350052826201655,-0.010756842269020166,0.002217172717848784,0.013341664064121869
5125,1963.048,425.15,302.40099999999995,143.214,3.0707,0.651384,-0.034428,0.0,0,0,-3.0724278247114287,-1.9111040859970296,-0.221558224507045,0.0329996444189871,-0.1382090467649892,0.0335222843122095,0.9781730913861826,0.2074987139608223,-0.010967057410441754,0.0011877055021264954,0.026460493444341784
5250,1965.056,425.125,302.41200000000003,143.148,3.010829,0.893964,-0.034867,0.0,0,0,-2.9326769705028086,-1.911742537283456,-0.2145082137017133,0.032864960976449,-0.1218107529717651,0.0303157241208094,0.9585769626551314,0.2846170592361877,-0.011100830687128518,0.00032835447739897825,0.06156391461944427
5375,1967.056,425.157,302.409,143.155,-2.932541,-1.123385,0.034687,0.0,0,0,-3.104226721518065,-1.9346153626338352,-0.2381816902839875,0.0343311809490232,-0.1450905090651688,0.0345567240767494,0.933769433421162,0.35770431682415765,-0.011044913041993223,-0.0005261459677279988,0.048062459362758596
5500,1969.056,425.15999999999997,302.367,143.07500000000002,-2.874503,-1.262028,0.034846,0.0,0,0,-3.1027942977645337,-1.8871593731988856,-0.231435082219193,0.0309711126125907,-0.1453837261110494,0.0343722531066409,0.9155811582241871,0.40197872743613566,-0.011099080793959869,-0.0010275209050268292,0.08654703912197298
5625,1970.056,425.166,302.353,138.77800000000002,-2.874559,-1.26203,0.034873,0.0,0,0,-3.07906634801705,-1.7585752660825351,-0.209708153803579,0.0228489130900366,-0.1417022795850357,0.0346393713626113,0.9155837450286104,0.4019726691080117,-0.011107495772528144,-0.0010013327262889868,4.29702699549351
5750,1971.056,425.221,302.39,133.407,-2.874427,-1.262055,0.034235,0.0,0,0,-3.12203161497698,-1.9389719071858136,-0.2639470677286562,0.0342868479972115,-0.1488327001284851,0.0345036974616601,0.9155760073343577,0.40199569442409316,-0.010904693217497518,-0.0010602471406191073,5.3714090330191855
