,bolt1,nut1,jig1,bin1
x,461.73947577758537,430.15412047382165,681.5754791061692,436.8519520451408
y,-0.6056749249706286,-151.7854539481558,6.485829328552514,217.74669268123938
z,-38.97977933981852,-13.139356582879245,83.7984086812248,69.94547093730064
rx,-1.0260503801594267,-0.3469211655701209,-0.030171204149795034,0.07443377810081382
ry,0.47112327137351045,-0.11884208792453495,0.033678426493384976,0.060774568315272746
rz,0.4539874388331075,0.26989108404886997,0.004639099642628454,-0.20726795579890941
qx,-0.48195146033732467,-0.17196605845564533,-0.015084303452302442,0.03713600450155166
qy,0.22129376201008857,-0.058909076376000936,0.016837763666974235,0.030321242587995834
qz,0.213244800987668,0.13378286061022843,0.002319350146167461,-0.103408747157113
qw,0.8205355054023392,0.9741968700764236,0.9997417537139046,0.9934828485831937
