,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,526.432,318.828,-112.024,292.885,3.134933,0.041157,-0.033553,0.0,0,0,-3.1721160326633044,-1.8926167097646016,-0.0369987509192196,0.0230515654226493,-0.1619024184097251,0.041978934263877,0.9998517557485,0.013126564016309444,-0.010701353413495414,0.0031049764712401404,3.8001834166261093
250,527.424,355.51800000000003,-112.064,292.97200000000004,3.134913,0.041172,-0.033001,0.0,0,0,-3.0325832151822643,-1.6715678573192547,-0.1065180748412876,0.0042919483193974,-0.1484594171469465,0.0408047572462223,0.9998535194956758,0.013131455037085866,-0.010525384913991808,0.0031178058200332453,36.98601305654413
375,528.432,365.473,-112.02,292.996,3.134903,0.041187,-0.032714,0.0,0,0,-2.815379355966964,-2.233313825605732,-0.0552749811861099,0.0535504228998225,-0.1300629816997085,0.0404264372014918,0.9998543949207891,0.013136292562673403,-0.010433891152433965,0.00312421041383699,9.876117229122023
500,529.432,395.689,-112.05,292.983,3.134865,0.041153,-0.032845,0.0,0,0,-2.955572617436093,-2.02977659202112,-0.0776365904486619,0.037015328585551,-0.1428420118191455,0.0409972408088534,0.999854039045077,0.013125602942653688,-0.010475795899483886,0.003142746077829678,30.21601768929851
625,529.432,395.689,-112.05,292.983,3.134865,0.041153,-0.032845,0.0,0,0,-2.955572617436093,-2.02977659202112,-0.0776365904486619,0.037015328585551,-0.1428420118191455,0.0409972408088534,0.999854039045077,0.013125602942653688,-0.010475795899483886,0.003142746077829678,30.21601768929851
750,530.432,414.968,-112.056,292.929,3.134832,0.04136,-0.033132,0.0,0,0,-2.9480973728528483,-2.984559208974308,-0.2116026888779139,0.1182650315263214,-0.1414057723886122,0.0412324280133176,0.9998521615071061,0.013191738951220963,-0.010567424925818494,0.0031563718804906563,19.279076559835534
875,530.432,414.968,-112.056,292.929,3.134832,0.04136,-0.033132,0.0,0,0,-2.9480973728528483,-2.984559208974308,-0.2116026888779139,0.1182650315263214,-0.1414057723886122,0.0412324280133176,0.9998521615071061,0.013191738951220963,-0.010567424925818494,0.0031563718804906563,19.279076559835534
1000,531.432,425.76599999999996,-112.081,292.89799999999997,3.134811,0.041158,-0.033309,0.0,0,0,-2.9915612751883964,-2.2189446897086493,-0.0802319529483385,0.0536147767187131,-0.1460424572752889,0.0410190029672856,0.9998523748069856,0.013127401952559792,-0.010623952369838527,0.0031672617274965432,10.798073439276045
1125,532.432,462.052,-112.087,292.954,3.134822,0.041173,-0.033014,0.0,0,0,-2.779756562563173,-2.2994717879485425,-0.1454131610073177,0.0629751001079742,-0.1256201392922081,0.0401125422578941,0.9998533208239382,0.01313215256824279,-0.010529834719062676,0.0031632241552927085,36.28604370829099
1250,533.432,465.077,-110.75200000000001,292.968,3.134758,0.041401,-0.032845,0.0,0,0,-2.938689707304874,-2.404818271310593,0.0027704264419243,0.0663520446679956,-0.1433072181511115,0.0412596877226547,0.9998528238415005,0.013205136332648951,-0.0104761407416694,0.003194605730670197,3.3065156887575546
1375,534.424,465.02500000000003,-77.112,292.921,3.134721,0.041607,-0.033029,0.0,0,0,-2.945675413645815,-2.0863562663548656,-0.0717669176270029,0.0422093207631259,-0.1397837865384725,0.040337148332956,0.9998512825382229,0.013270977644443585,-0.01053493692451576,0.0032107729642435233,33.91136393458542
1500,535.432,465.024,-62.150999999999996,292.95300000000003,3.134768,0.041256,-0.032987,0.0,0,0,-2.9772788495298257,-2.040988496020506,-0.0854714423194357,0.0377972927036526,-0.1419099082331144,0.0407095679382219,0.9998529741557077,0.013158847577162928,-0.010521400645430326,0.0031898167478675216,14.842295888583118
1625,535.432,465.024,-62.150999999999996,292.95300000000003,3.134768,0.041256,-0.032987,0.0,0,0,-2.9772788495298257,-2.040988496020506,-0.0854714423194357,0.0377972927036526,-0.1419099082331144,0.0407095679382219,0.9998529741557077,0.013158847577162928,-0.010521400645430326,0.0031898167478675216,14.842295888583118
1750,536.432,465.02700000000004,-62.131,292.936,3.134714,0.041256,-0.033035,0.0,0,0,-2.8027711350266773,-2.754280183855752,0.0998259581843909,0.0979829227642811,-0.1263764934945752,0.04279042069557,0.9998527224322362,0.013159070944483082,-0.01053688938944635,0.0032165600752943353,0.026419689627281598
1875,536.432,465.02700000000004,-62.131,292.936,3.134714,0.041256,-0.033035,0.0,0,0,-2.8027711350266773,-2.754280183855752,0.0998259581843909,0.0979829227642811,-0.1263764934945752,0.04279042069557,0.9998527224322362,0.013159070944483082,-0.01053688938944635,0.0032165600752943353,0.026419689627281598
2000,537.432,465.015,-62.04,292.956,3.134749,0.041481,-0.032984,0.0,0,0,-2.7370315603962503,-2.15243963037773,-0.1484515992142338,0.0470689959026664,-0.1227235365080163,0.0428837356119418,0.9998520100568954,0.01323068010522376,-0.010520497398584908,0.0031978467170444783,0.09394147114029627
2125,537.432,465.015,-62.04,292.956,3.134749,0.041481,-0.032984,0.0,0,0,-2.7370315603962503,-2.15243963037773,-0.1484515992142338,0.0470689959026664,-0.1227235365080163,0.0428837356119418,0.9998520100568954,0.01323068010522376,-0.010520497398584908,0.0031978467170444783,0.09394147114029627
