,bolt1,nut1,jig1,bin1
x,481.8238196386463,696.6611289029186,680.9610100966601,436.6138087833441
y,-1.9383849773419506,-17.71632888049796,6.384311271832373,215.88814599811792
z,32.415596915689655,87.16307088811803,83.25413607010088,69.26324654529357
rx,-0.1536743358176207,-0.3503268053702673,-0.012458499973177401,0.140720973511226
ry,0.016587375227590608,0.3139564879736737,-0.01138161795024866,0.07160992264017157
rz,0.2963382482828994,-0.03272892550504798,-0.021391826240739664,-0.22628756116861057
qx,-0.07648003060265288,-0.17354495525492547,-0.006229057305818627,0.07013749089871889
qy,0.008255138753483096,0.15552782094364115,-0.0056906329492049925,0.035691483452055035
qz,0.14748043762043697,-0.016213260947337733,-0.010695582278489813,-0.11278519019547993
qw,0.9860690534249933,0.97233244087994,0.9999072057253324,0.9904980319273701
