,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,664.392,315.041,-112.006,292.94100000000003,3.135019,0.041228,-0.03298,0.0,0,0,-3.0219027897979798,-1.351483667354174,-0.1311011619809232,-0.0213346916813905,-0.1476841666350216,0.0394898232618571,0.999853529463189,0.013148871286811454,-0.010518331595979475,0.0030645561381619497,0.016260162601587504
250,665.408,323.449,-112.01700000000001,292.998,3.134992,0.041201,-0.033092,0.0,0,0,-2.992574297524728,-2.004986059841959,-0.0948791405969718,0.0346836896148427,-0.1420941761640307,0.0397974469100467,0.9998532237064559,0.01314036931192478,-0.010554139493464112,0.0030776415819339493,8.27578779723312
375,666.392,360.276,-112.025,292.965,3.135005,0.041081,-0.03327,0.0,0,0,-2.8357992097292737,-1.9474852982435984,0.0581211529672357,0.0313258053310014,-0.1296916112134458,0.0392318356612262,0.9998531467556093,0.01310204198138988,-0.010610864796885212,0.0030709879658700335,37.42582891694174
500,668.408,386.10299999999995,-112.05199999999999,293.011,3.134947,0.041186,-0.033037,0.0,0,0,-2.9832699224243617,-2.0559255031292576,-0.0819271518049315,0.0403091857430971,-0.1417162771646524,0.0401746717095151,0.9998533967498149,0.013135776138651746,-0.010536751233250078,0.0031005268167098254,21.071147690621796
625,669.408,414.85,-112.042,292.935,3.134941,0.041286,-0.033131,0.0,0,0,-2.912989445774119,-2.5102958910394024,-0.1313691512837322,0.0711585101512173,-0.1376067823010644,0.0400542649879774,0.9998526547801387,0.01316768535843348,-0.010566743777800213,0.0031023728571177847,28.747102201787296
750,669.408,414.85,-112.042,292.935,3.134941,0.041286,-0.033131,0.0,0,0,-2.912989445774119,-2.5102958910394024,-0.1313691512837322,0.0711585101512173,-0.1376067823010644,0.0400542649879774,0.9998526547801387,0.01316768535843348,-0.010566743777800213,0.0031023728571177847,28.747102201787296
875,670.408,418.073,-112.072,293.03000000000003,3.134892,0.041187,-0.032766,0.0,0,0,-3.011279071520721,-2.035786687464905,-0.1382548390257976,0.0368962904686536,-0.1441891338583875,0.0399116512908221,0.9998542044280723,0.01313633615377468,-0.010450510850865109,0.003129438115259518,3.2245393469455017
1000,671.408,454.48699999999997,-112.07300000000001,292.919,3.134889,0.041294,-0.033168,0.0,0,0,-2.9324690432770995,-2.3178754809650197,-0.2827122599101387,0.0603195465152719,-0.1377273641271374,0.0412076789521759,0.9998524115037342,0.013170452121473901,-0.010578717391510787,0.0031281207511911244,36.41416919277439
1125,672.408,467.79900000000004,-112.08500000000001,292.914,3.13485,0.041382,-0.033184,0.0,0,0,-2.968770007096623,-2.115045962257973,-0.0562826190411215,0.0445645496897656,-0.1414211472505055,0.0397257655687898,0.9998519248765853,0.013198676924013223,-0.010583947007067197,0.003146953096978498,13.312006347654805
1250,673.408,504.0,-112.076,292.982,3.134848,0.041298,-0.032874,0.0,0,0,-2.913497004564056,-1.6410247095632606,-0.0018697828410677,0.011866336776709,-0.1367952027293608,0.039793773034909,0.9998533093145512,0.013171911993204244,-0.010485094553358427,0.0031501395826920046,36.20106498433433
1375,675.408,536.456,-112.093,292.89,3.134836,0.041338,-0.033356,0.0,0,0,-3.088753847563365,-2.164137830288491,-0.2022215143700683,0.0477912777701662,-0.1500085628735283,0.0394472289272568,0.9998515065643775,0.013184696608804492,-0.010638849002933925,0.003153329695873998,21.58801429034184
1500,676.408,564.7560000000001,-112.125,292.97200000000004,3.134708,0.041369,-0.033033,0.0,0,0,-2.970647487616441,-1.980237395036046,-0.2837614925851462,0.0283364989908669,-0.1410036197451774,0.0398914741879616,0.999852246446418,0.013195132555645334,-0.010536266617772542,0.0032188256630775835,28.300136890128357
1625,677.408,575.886,-112.104,293.04400000000004,3.134743,0.041345,-0.032794,0.0,0,0,-2.920713973251842,-1.907891009671752,-0.1868163854215596,0.0277568077169406,-0.1349653314028761,0.0395851359514482,0.9998532023981619,0.013187342838998924,-0.010459927949259418,0.0032027410578541284,11.130252692549139
1750,678.408,612.071,-112.095,293.07800000000003,3.134691,0.041463,-0.032614,0.0,0,0,-2.872928608836424,-1.982739502815044,-0.1502040150731495,0.034582944555001,-0.1329253377879621,0.0386825642982589,0.9998532154287,0.013225199508123828,-0.010402688101631587,0.003228896889040806,36.185017092714
1875,678.408,612.071,-112.095,293.07800000000003,3.134691,0.041463,-0.032614,0.0,0,0,-2.872928608836424,-1.982739502815044,-0.1502040150731495,0.034582944555001,-0.1329253377879621,0.0386825642982589,0.9998532154287,0.013225199508123828,-0.010402688101631587,0.003228896889040806,36.185017092714
2000,679.408,618.669,-112.104,292.999,3.134691,0.041431,-0.033102,0.0,0,0,-3.027312833528029,-2.464592197470296,-0.0781966043498098,0.068739406070642,-0.1450246485937614,0.0396618085976233,0.9998517268038118,0.013214972988791792,-0.010558326757138033,0.003226551166593721,6.598479067178999
2125,680.408,655.629,-112.111,292.954,3.13464,0.041411,-0.033153,0.0,0,0,-2.98895741579213,-2.03077310800893,-0.0755190813850832,0.0358682976094218,-0.1423589296005776,0.0397742462037091,0.9998515524221634,0.013208806318222894,-0.010574764093309593,0.00325191005539544,36.960028057348694
2250,682.408,664.771,-112.188,292.969,3.134606,0.041209,-0.033295,0.0,0,0,-2.896596621405121,-2.3648924963994715,-0.0952571402462397,0.0670828828692513,-0.1347950047095769,0.0390785387161094,0.9998518609679268,0.013144521301441808,-0.010620176095792301,0.0032694859571049356,0.019110716376938286
2375,683.408,669.7189999999999,-112.139,292.962,3.134552,0.041439,-0.033237,0.0,0,0,-3.002488780649483,-2.059844458303118,-0.1041613947908914,0.0385104975122575,-0.1424469809020104,0.0397440228306398,0.9998510007813383,0.013218101221921946,-0.010601849231714562,0.003295273814349277,4.948247568584235
2500,684.408,674.8290000000001,-112.16,292.935,3.134538,0.041338,-0.033085,0.0,0,0,-3.004530493411937,-1.981084184528061,-0.1005564625398632,0.0294948407481235,-0.1425706417203721,0.0384826905066847,0.9998519096129853,0.01318595539105973,-0.0105534214067737,0.0033037433772561916,5.1101144801267715
2625,685.408,674.76,-112.148,292.907,3.134548,0.041436,-0.033498,0.0,0,0,-2.6969503092479754,-2.12795353872416,-0.01880977776932,0.0440299355581251,-0.1159678927434852,0.040366252348199,0.9998501250030339,0.013217149579341492,-0.010685106588685715,0.0032959043680466844,0.0754254598926072
2750,686.408,674.763,-98.072,292.98,3.134584,0.041294,-0.033299,0.0,0,0,-3.0275860776786345,-2.0118671704681,-0.1448274164304078,0.0377566243002643,-0.1440340971995696,0.039453065738058,0.9998514545980541,0.013171721021408915,-0.01062152221368469,0.003279903863495112,14.076189612249468
2875,687.408,674.811,-63.730999999999995,292.877,3.13448,0.041508,-0.033493,0.0,0,0,-2.993287712225865,-1.3522166803813274,-0.1682765629375692,-0.0171520431573582,-0.1419197146754946,0.0386939355911312,0.9998497208817063,0.01324039783771403,-0.01068373915338142,0.0033294497406381354,34.341188010900275
3000,688.408,674.802,-62.182,292.921,3.134559,0.041275,-0.033351,0.0,0,0,-3.199054723833578,-2.265406668812963,-0.0689502614655715,0.0574293664502359,-0.1581485213583166,0.0395439814624532,0.9998513152553142,0.013165763680684619,-0.010638192235360696,0.00329225073257213,1.549650928435167
3125,689.408,674.805,-55.889,292.848,3.134463,0.04168,-0.033588,0.0,0,0,-2.805048730877502,-1.8795430236915995,-0.0747769625770249,0.0253146133473388,-0.1258095537284084,0.038219312625578,0.9998486444662771,0.013295320921431973,-0.010714089230063749,0.003336299224366695,6.293424107749293
3250,689.408,674.805,-55.889,292.848,3.134463,0.04168,-0.033588,0.0,0,0,-2.805048730877502,-1.8795430236915995,-0.0747769625770249,0.0253146133473388,-0.1258095537284084,0.038219312625578,0.9998486444662771,0.013295320921431973,-0.010714089230063749,0.003336299224366695,6.293424107749293
3375,690.408,674.809,-48.449,292.841,3.134486,0.041348,-0.03364,0.0,0,0,-2.872903561697522,-1.8760277890626895,-0.0920526165116405,0.0261464053504049,-0.1317874617243311,0.0393449702795945,0.9998499028801952,0.013189337513164938,-0.01073061124946475,0.0033267204032362096,7.440004368278292
3500,692.408,674.84,-36.469,292.84900000000005,3.134481,0.041676,-0.033478,0.0,0,0,-3.0037253030163025,-2.0229956698608937,-0.0583047879358095,0.0360487706474216,-0.1418507725843528,0.0390346185748696,0.9998490663007722,0.013293974245545268,-0.010678943991562639,0.0033279154823744584,6.109025945271466
3625,694.408,674.861,-27.849,292.85,3.134429,0.041268,-0.033361,0.0,0,0,-2.941183964407341,-2.0378509291426057,-0.0943271568048447,0.0378104670735922,-0.1366523184623961,0.0395586939447627,0.999851082807475,0.01316407373888478,-0.010641820878233382,0.0033572339377149164,0.30098837186841526
3750,696.416,674.924,-42.222,292.791,3.134469,0.041224,-0.033249,0.0,0,0,-2.924414846926513,-2.164525760827224,-0.0804010151562099,0.0508999472016199,-0.1364049568635248,0.0395201548496029,0.9998517145734509,0.013149878681708428,-0.010605965366973695,0.0033381213012250105,19.418187067798062
3875,697.416,674.8530000000001,-72.424,292.844,3.134465,0.041303,-0.033296,0.0,0,0,-2.966359881934152,-2.048364034966517,-0.0594537554104646,0.039397391150427,-0.1392545633770744,0.0394245539611161,0.9998512193546906,0.013175088863013874,-0.010620966002055782,0.003339351669606421,30.20212995800131
4000,697.416,674.8530000000001,-72.424,292.844,3.134465,0.041303,-0.033296,0.0,0,0,-2.966359881934152,-2.048364034966517,-0.0594537554104646,0.039397391150427,-0.1392545633770744,0.0394245539611161,0.9998512193546906,0.013175088863013874,-0.010620966002055782,0.003339351669606421,30.20212995800131
4125,698.416,674.861,-72.787,292.887,3.134441,0.041418,-0.033261,0.0,0,0,-2.984282476665965,-2.026110746704433,-0.0651003142364337,0.0347900328341862,-0.1433455726724377,0.0397243133733001,0.9998508135292932,0.01321186807942988,-0.010609878414938365,0.003350777026684915,0.36562549145265977
4250,699.416,674.88,-72.757,292.87,3.134428,0.041549,-0.033241,0.0,0,0,-3.030791753702706,-2.3159621427201604,-0.116641798138703,0.0601536414066815,-0.1424791927333099,0.0397704468117317,0.9998503078643687,0.013253703846908162,-0.010603537259021256,0.0033565153749295167,0.03937003937006078
4375,700.416,674.902,-62.562000000000005,292.799,3.134413,0.041463,-0.033359,0.0,0,0,-2.8157436750676825,-2.224782211937224,-0.0012969419142967,0.054295916907281,-0.1281889043297376,0.039699180136203,0.9998502448691169,0.013226333193171479,-0.010641228299713175,0.003363956852218799,10.195270962559064
4500,701.416,674.871,-26.053,292.836,3.134463,0.041469,-0.033408,0.0,0,0,-2.997581918741837,-2.1968114878599048,-0.3306347798446215,0.0528023728185252,-0.1399130814847943,0.0397003146272756,0.9998501424967722,0.013228034773164858,-0.01065668778369123,0.0033386600163495877,36.50903190992607
4625,703.416,674.852,-22.818,272.237,3.134454,0.041365,-0.033052,0.0,0,0,-2.960192105824029,-1.4815519771193193,-0.1137950291698516,-0.0079084531208742,-0.1403816071879648,0.0399580766967062,0.9998517598170213,0.013194919448436981,-0.010543176057288507,0.003345733130346264,20.685053033531243
