,bolt1,nut1,jig1,bin1
x,384.60490054119964,383.87867778351256,552.3737277959144,630.6273996674317
y,217.62993994158185,298.88785621302117,-107.45380349346159,125.28896990934317
z,25.468266659947346,10.234976738143757,159.18337839479662,53.53156256439189
rx,-0.7446314792545178,-0.7389149163195006,0.016267552114448986,0.022886202798652222
ry,0.2395512331914915,0.7108610282852199,-0.01872580176361627,-0.03412427120481959
rz,-0.20956992907924826,1.0123684371305774,-0.008814238115422918,-0.030368780223901236
qx,-0.3622255840055541,-0.3383154793047532,0.008133541203356034,0.011441856760939726
qy,0.11652956900090955,0.3254708819538781,-0.009362630538307574,-0.01706027979530092
qz,-0.10194517968368941,0.46351738945372856,-0.004406991806979181,-0.015182738542664666
qw,0.9191412656276281,0.7515071331244704,0.9999133787884378,0.999673704374339
