,bolt1,nut1,jig1,bin1
x,667.6767782396455,697.2560961457309,681.3944684396696,641.2052013312241
y,-20.199465116427092,-17.556519833926973,5.992848558125557,-220.0698410550536
z,82.39174328574052,86.09850072684131,84.05094082573174,62.826927556295146
rx,1.7811985030988007,-0.1308745526433101,-0.03842820895448903,-0.09032147635392841
ry,0.37167891696871885,-0.37412600279458424,0.0469003869384,-0.024887758682258888
rz,2.310550982223553,0.08419655060493532,0.0016230662065453221,-0.0005834267473138524
qx,0.6026008378172157,-0.0649905283100182,-0.019211159244282645,-0.045144222994822535
qy,0.12574343981015676,-0.18578590020019653,0.02344659890756693,-0.012439328641956581
qz,0.781687136658273,0.04181086540642811,0.0008114087074649753,-0.0002916066947208949
qw,0.10013010531148679,0.9795466717062301,0.9995401592612815,0.9989029868804411
