,bolt1,nut1,jig1,bin1
x,359.049099313803,633.0434983405374,552.2366058967433,374.0454755967387
y,-6.020734098751461,234.45863140735605,-106.47210450861206,215.95802785740136
z,17.589077187808243,15.787083602844746,159.22614588716664,55.388815405860186
rx,-0.35809904751453786,-0.015056576008311165,0.02216264683159931,0.00818109254493267
ry,0.3382232807001443,0.8679227835333178,-0.021480847644847964,-0.03547566332132849
rz,0.6773166325273511,0.572738327396593,-0.0051681806012746695,0.029843359176921554
qx,-0.17386257814302217,-0.00719358726387025,0.011080871248015637,0.004090168575683286
qy,0.16421258860827007,0.41466786859122,-0.010739985564875043,-0.01773619385448623
qz,0.3288476100891457,0.2736374548380877,-0.0025839848581426885,0.014920301809063391
qw,0.9136001745855185,0.8678256474488555,0.9998775875199444,0.9997230029075579
