individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
21,527.7119722753812,-135.45705822446305,141.56525383235754,0.7862406268189049,-1.1972637980571652,0.7702390688081573,0.35120706007006514,-0.5348076457779231,0.34405929899819965,0.687209998288212,557.1106849844795,-135.98784076474635,144.0202877655863,0.006229789457316919,0.006505448031147234,0.03406161599298005,0.003114733622986526,0.003252555781224211,0.017029927144966983,0.999844838410833,542.2658256371918,-111.73506446735239,144.14899733498345,0.003939262065201993,-0.09200858932647765,-0.0006765131113664846,0.0019689350424004965,-0.045988038553471784,-0.000338137029109933,0.9989399928264725,,,,,,,,,,
65,560.0350019304914,-136.72536400925534,200.45204440438044,0.35890949181747905,-1.3355291316078783,0.5004968407437699,0.16371343186498247,-0.609189955896668,0.22829726519858434,0.7415968369433978,556.6469459767176,-137.62619089743367,140.99975415868255,0.021555657142260917,-0.1975142368839508,0.0608389412323022,0.010758448868322489,-0.09857954244946951,0.030364773114124034,0.994607616169376,541.8892806743755,-113.15915330114177,142.66774484658387,0.0010551130904245915,-0.08705128829441423,0.010858727004385026,0.0005273873707642611,-0.043511686540405006,0.005427622438448734,0.999038035267745,,,,,,,,,,
166,391.6606359825617,272.8979236557795,140.12604030162095,0.4284168266515091,-1.51190268963347,0.45553868239379386,0.1911029349208261,-0.6744110486086792,0.20320112040378333,0.6836363875963856,389.1283104933258,272.3939627486781,97.16696568148608,0.359869663828613,-0.17523533472488753,0.11690370417545727,0.17863403401251532,-0.08698425538404937,0.05802928773071889,0.9783436119141186,,,,,,,,,,,377.05963284348536,269.3289690470886,51.994598451221485,-0.06612817487685178,-0.032175484532497266,0.010889468031669472,-0.03305647388669703,-0.016084037798125242,0.005443480275983103,0.9993092323123867
