individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
29,,,,,,,,,,,356.4953497652332,-11.753414014627651,-1.1612473931865281,-0.2560844639811984,-0.06512318434177222,0.30087567536442134,-0.12718848174272432,-0.03234448046520188,0.1494347597194618,0.9800235595550769,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,533.5554237559483,-113.87544343210885,194.59043479888248,-0.17923802948808296,-0.07563264380265246,0.008609849476969857,-0.08947748120086971,-0.03775659932968554,0.004298126055715811,0.9952636563631844,537.8294633682215,-109.78196124261349,131.59856793738925,0.11307749270161964,-0.225311563530506,-0.05205663021035492,0.05638277750096258,-0.11234500740528496,-0.02595651290522723,0.9917287134847838,,,,,,,,,,
123,,,,,,,,,,,554.3005301797822,-133.2921904516383,146.64590153237864,-0.0626351153490629,0.05309527320936766,-0.0068753879569489265,-0.03130869877198401,0.026540126985703006,-0.003436721546452154,0.9991514279556428,538.4535168871471,-108.22927178719512,132.91931908787728,0.10505784972251887,-0.21223837281859154,-0.05796075822655068,0.05239892107477143,-0.10585655213515685,-0.028908655600400585,0.9925789807726306,,,,,,,,,,
