,bolt1,nut1,jig1,bin1
x,494.0943451826057,695.7886778820827,681.4476338899838,403.49362402262796
y,-79.01083967160605,-17.84090929292148,6.48038723405908,248.7414794323324
z,38.349126238527475,86.07220852039593,83.89372211543053,75.76073920086033
rx,-0.3071181502357162,-0.08114959901202845,-0.024950461114031257,0.1002193200450115
ry,0.04102774660866257,0.20858184393679652,0.031600710006170124,0.010287602904879343
rz,-0.5802389463042148,-0.0908428393396303,0.002650483438118743,0.002222204832753199
qx,-0.1508055822933363,-0.04047623397076365,-0.012474384256966292,0.050088460721216664
qy,0.02014603569588468,0.10403757529335018,0.015799283131815226,0.0051416253251877105
qz,-0.2849172935546772,-0.04531108057766677,0.0013251518167423685,0.0011106323554167523
qw,0.9464005227325193,0.9927158522898226,0.9997964874726221,0.9987309328780027
