,bolt1,nut1,jig1,bin1
x,538.9493140879533,564.5522042785597,552.341666237337,617.7545350327617
y,-132.25782245464188,-131.95179559700563,-106.7773983465626,184.57324935777007
z,159.03486891624493,154.46733219021453,158.9371487990808,54.88125157311433
rx,2.1569148562897156,-0.2682150700717192,0.02561625871830311,0.04459229644069111
ry,0.00750972836705063,-0.1690647520076266,-0.024958250439405142,-0.026171672868944378
rz,1.6616428558029106,0.07814004966219107,-0.010213226360091246,-0.06816860517612518
qx,0.7748733683311466,-0.13351251078591364,0.012807391080939798,0.022289348156864997
qy,0.002697875856369393,-0.08415731271140121,-0.012478405905742417,-0.013081845407969708
qz,0.596946510375578,0.03889667430150541,-0.005106318827830636,-0.03407390727587688
qw,0.20789143384811876,0.9867010717076978,0.9998270778628573,0.9990850910319996
