,bolt1,nut1,jig1,bin1
x,534.5071540715596,564.567900024087,551.4658033702134,458.7715097017733
y,-131.82357627197527,-132.04320023748696,-106.9124166809375,267.5397956518758
z,153.68775783845513,154.59687464887796,159.28453528139445,55.440941398345316
rx,2.056238241134978,-0.06486355447126477,0.01529628613613158,0.02341625938080429
ry,-0.5479175834517725,-0.11364616999375918,-0.0054683786128494226,-0.05475212698303739
rz,1.6701941217173357,-0.09751350796216582,-0.01597129029939711,-0.09540638846056829
qx,0.7420914424439444,-0.03239580126951713,0.007647977690266475,0.0117019602398054
qy,-0.19774213985033812,-0.05676005220760137,-0.002734130184333717,-0.02736163802172033
qz,0.6027690469672837,-0.04870266902248292,-0.007985472474003394,-0.04767805763649053
qw,0.21648975309937404,0.9966728944661748,0.9999351304953493,0.9984193546357792
