individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
41,,,,,,,,,,,360.57618040484965,-362.59741624623416,-1.8041070538734587,-0.3162006128685686,-0.17919894583992485,0.2682245029005953,-0.15675961778575706,-0.08883967049473596,0.13297498121216197,0.9746032985526343,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,534.8544945427477,-113.56930477084961,193.40545969860707,0.09346788079929932,-1.0717752880131288,0.3659532743637396,0.044259622280793824,-0.5075151914400278,0.1732889796714022,0.8428762339855109,539.9218883362723,-110.77940288709587,135.2869467973625,0.08533897987534209,-0.24878825210202096,-0.03187315749080611,0.04254480138639496,-0.12403062221285323,-0.015890008961724735,0.9912385445712253,,,,,,,,,,
123,,,,,,,,,,,555.2907018821527,-134.12058818850238,151.0434288869934,0.020187666320253726,-0.06601785794390067,0.04511586124801117,0.010090972920180526,-0.03299957539380677,0.022551538493954103,0.999149952910427,539.881688147118,-109.47788230441323,135.74836102010434,0.05885844072475396,-0.17743415981348842,-0.03449202361092412,0.029384928678356882,-0.08858355856903868,-0.017220056143161508,0.9954862875922702,,,,,,,,,,
