,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,2963.48,315.031,-112.029,292.956,3.134874,0.041286,-0.033019,40.6,0,0,6.7666872789149535,-3.5603068904446302,0.0523444851655363,-0.0645250532632011,-0.6585019317953759,0.0894753336834889,0.999852919157578,0.013167970266217962,-0.010531250550313686,0.003136458669336456
250,2964.48,318.848,-112.02099999999999,292.888,3.134945,0.041157,-0.033554,40.6,0,0,6.698177269219698,-3.9997033496127936,0.1722914370418973,-0.0219515405228382,-0.6609545808181229,0.0918318169799637,0.9998517720567364,0.013126513984308846,-0.010701631562783951,0.003098972009910407
500,2965.472,355.485,-112.064,292.92,3.134864,0.041231,-0.03334,40.6,0,0,6.530060017074144,-2.814159208967192,0.0450696273687965,-0.1280788981739463,-0.6825780515666064,0.0897975741773004,0.9998520542638952,0.013150458855425519,-0.010633656671918868,0.0031401213263757147
750,2966.48,364.964,-112.05500000000002,292.954,3.134905,0.04112,-0.03309,40.6,0,0,6.777914204854901,-3.5893300873415326,0.0410141362050736,-0.0611968024724335,-0.6573005814312202,0.0899028176180716,0.9998534251798626,0.013114902315507472,-0.010553796634731086,0.0031216774247800772
1000,2967.48,364.988,-133.566,292.896,3.135034,0.040783,-0.033442,40.6,0,0,6.939791007667738,-3.052063516250232,-0.148767745067709,-0.105901218167785,-0.6466201614378618,0.0906806962279619,0.9998538476922582,0.013006889070559796,-0.01066562990210776,0.0030575203162108463
1250,2968.48,364.942,-161.97400000000002,292.891,3.134906,0.040711,-0.033397,40.6,0,0,7.091539156450866,-3.461318583146917,-0.0655977925794162,-0.0697794018769324,-0.6323957267194741,0.0904222294804324,0.9998540876148981,0.01298445942586161,-0.010651715542371846,0.003122218634583677
1500,2969.48,364.875,-180.41199999999998,292.934,3.13497,0.040639,-0.033333,40.6,0,0,6.423557020699089,-3.6130030445470576,-0.0577946476130288,-0.0604428168956134,-0.6916483934742507,0.089676490102929,0.9998547052842227,0.012961238980929811,-0.010631092766833175,0.0030910308413916094
1750,2970.48,364.923,-211.513,292.93,3.134939,0.0408,-0.033307,40.6,0,0,6.496097119095222,-3.2918519978060217,0.0538577102801874,-0.0855069833567923,-0.6815089923169242,0.0903391151563597,0.9998540786347991,0.013012708192503844,-0.01062289881783641,0.0031056212840487414
2000,2971.48,364.979,-225.826,292.94599999999997,3.134872,0.04096,-0.033083,40.5,0,0,6.843762806774488,-3.318481986785741,0.0928364917115307,-0.0847281806854607,-0.6559583534329065,0.0907305855659036,0.9998540586074781,0.013064017363567734,-0.010551681797824983,0.003139259102907162
2250,2972.48,364.846,-260.343,292.908,3.135054,0.040518,-0.03361,40.6,0,0,6.812070680747899,-3.486907728837373,0.0025912704121447,-0.0699944900015371,-0.6570131293437369,0.0904335908059896,0.9998544002587324,0.012922297539271516,-0.010719147546643853,0.003048341422908494
