,bolt1,nut1,jig1,bin1
x,519.6675283231247,492.42417610817535,681.4886520386499,526.6595754434751
y,-207.33848873022805,-293.7551658966773,6.0912036874071145,146.42583685001867
z,2.5837069068636183,-3.1148319447101542,83.90741805672816,60.576313899191604
rx,-0.037112823672392235,-0.12457308236789107,-0.03344089485307027,0.08178555475758341
ry,0.07561144178970428,-0.08302185822641578,0.03738148929562698,0.026206918297734357
rz,-0.2712133679905596,-0.07552116662708565,0.010567000092095873,-0.060643160135449424
qx,-0.018494116512542375,-0.062213601958012996,-0.016718617063959443,0.04087394668874934
qy,0.037678804137458666,-0.04146231869144252,0.018688698599723837,0.01309742514497868
qz,-0.13515144176722046,-0.03771636464823731,0.005282921669135748,-0.03030761730186606
qw,0.9899355348513524,0.9964877418703456,0.9996716016406363,0.9986186590837067
