,bolt1,nut1,jig1,bin1
x,526.5577722836899,696.8123558929055,680.8154661738201,395.0673191756016
y,74.90770058031538,-18.452381787216837,5.360555597128849,244.02293323787083
z,27.497827934982183,86.80143496875758,84.14722628791135,74.77965953010012
rx,0.1643858670896396,0.11910499928332485,-0.021886969760731588,0.08306770589530836
ry,0.606400035901632,-0.4623018849626161,0.0370950064017279,0.014514744776938458
rz,-0.39831651598699297,0.012150494989246105,-0.002334526117969033,-0.0810994247510847
qx,0.08031076944825516,0.05898822127852946,-0.010942636538824112,0.04151016879335428
qy,0.29625693704041645,-0.2289607157696698,0.01854606539401981,0.007253233963660026
qz,-0.19459766492833583,0.006017682644574419,-0.0011671725724755268,-0.04052658941495573
qw,0.9316188900889134,0.9716281016315991,0.9997674428946794,0.998289483083042
