,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,3120.44,315.02000000000004,-112.03099999999999,292.949,3.13491,0.041438,-0.033094,0.0,0,0,-3.06978188072709,-1.8615464903239844,-0.2321738582538274,0.0356874997652293,-0.133860184004653,0.0259729239220962,0.9998520914452087,0.013216287218869619,-0.01055504148900215,0.0031170633544660297
125,3121.04,315.00899999999996,-112.02800000000002,292.945,3.134936,0.041174,-0.033093,0.0,0,0,-3.062018106655236,-1.9186416862140467,-0.271244760775084,0.0395063844122858,-0.1314096455593031,0.0261225627130167,0.9998532412972658,0.013131992920166034,-0.010554647148857397,0.0031058095336946685
250,3121.44,315.832,-112.029,292.935,3.134924,0.041123,-0.033034,0.0,0,0,-2.881392376937866,-1.863310936829551,-0.202205786670233,0.0360403470313624,-0.1157931454675085,0.0255676157875116,0.9998536314060543,0.013115782355269593,-0.010535874190209267,0.003112454398638497
375,3122.04,330.449,-112.05199999999998,292.844,3.134942,0.0411,-0.033359,0.0,0,0,-3.1601072631333524,-1.7583785772692664,-0.3574081963896471,0.0249496438923914,-0.1406690065448942,0.0266230079968825,0.9998526647249792,0.013108358789475735,-0.010639458415039443,0.0031018860133146813
500,3122.64,355.485,-112.05900000000003,292.922,3.134962,0.041081,-0.033357,0.0,0,0,-2.7910038200357894,-1.0581523425906598,-0.0753204763803286,-0.0305762035103306,-0.1091574441609313,0.0265559892314689,0.9998527832748557,0.01310221692949208,-0.010638753928021891,0.0030920226254154072
625,3123.04,363.815,-112.07800000000002,293.011,3.134884,0.041096,-0.032926,0.0,0,0,-3.0317501301299536,-1.856688390279941,-0.2240323125342675,0.0361136974066644,-0.129701426648195,0.026204087797951,0.9998540382063575,0.013107343542577164,-0.010501566903905383,0.0031331964923511308
750,3123.64,367.522,-112.05599999999998,292.98,3.134891,0.041183,-0.032785,0.0,0,0,-2.8174430718298127,-1.038653316300163,-0.1126023684290588,-0.0353101820132432,-0.1095692758967171,0.025429318264207,0.999854156419133,0.013135063938047335,-0.010456573615542383,0.0031298650050986753
875,3124.24,385.76300000000003,-112.035,292.921,3.134884,0.041267,-0.033508,0.0,0,0,-2.967092099438452,-2.1719955237448887,-0.4330208051993706,0.0659731568476489,-0.1226180472442057,0.0262622780014743,0.9998513688052876,0.013161847914145403,-0.010687164075585438,0.0031289905240195074
1000,3124.84,409.014,-112.05399999999999,292.91,3.134887,0.041218,-0.03341,0.0,0,0,-3.276287622430944,-1.454867629583401,-0.4423132672495203,0.0059520258113257,-0.1503797558958391,0.0260401586857815,0.9998519101816332,0.013146214212463338,-0.010655903169450245,0.0031283359254687315
1125,3125.64,415.411,-112.02400000000002,292.90500000000003,3.134914,0.041378,-0.033412,0.0,0,0,-3.0644388384264056,-2.328124947671872,-0.1644386339847273,0.0709179026049865,-0.1333658219820141,0.026197932931399,0.9998512792341446,0.013197123184926423,-0.010656442550504172,0.003113773539261416
1250,3126.44,436.79600000000005,-112.07899999999998,292.897,3.13481,0.041303,-0.033466,0.0,0,0,-3.047239000574756,-1.6696795028618654,-0.2336351019070733,0.01903299837162,-0.1316918587554175,0.0258117515874596,0.9998512375198343,0.013173639124311113,-0.010674019004290141,0.003165972295282739
1375,3127.04,459.494,-112.07300000000004,292.936,3.134871,0.041203,-0.033303,0.0,0,0,-2.966546641602706,-1.9202365390952407,-0.1882629203987753,0.0440189128327559,-0.1247172368035805,0.0267116700147202,0.9998523074734446,0.013141502353630607,-0.01062183464512196,0.0031370025007654524
1500,3128.04,471.3620000000001,-112.08299999999998,292.976,3.13486,0.041205,-0.033153,0.0,0,0,-3.088823380273873,-1.9293361441873549,-0.3595705288497158,0.037882057525507,-0.1347385693938507,0.0262209038867662,0.9998527853267843,0.01314219263998716,-0.010574035010156396,0.0031432833930388052
1625,3128.44,485.653,-112.10799999999999,292.951,3.134797,0.041195,-0.033089,0.0,0,0,-3.1792609016588225,-1.6503442722902968,-0.0446591653302158,0.0182545063611739,-0.1423576024949536,0.0265492558964486,0.9998529363679912,0.013139269213821312,-0.01055383612128009,0.003175182507754459
1750,3129.24,512.746,-112.112,292.997,3.134755,0.041213,-0.033108,0.0,0,0,-3.015026239331105,-2.0082508239637864,-0.2431008373857735,0.0484024405305714,-0.1276757384071974,0.0258491139324711,0.9998527269698761,0.013145183734170455,-0.010560035500228456,0.0031959608462919053
1875,3130.04,514.824,-109.29099999999997,292.96,3.134843,0.041223,-0.033254,0.0,0,0,-3.19414880090957,-1.840371420337948,-0.2729186173756522,0.0340341465134459,-0.1403948595079515,0.0259595495730305,0.9998523425356292,0.01314799915541105,-0.010606301431580405,0.0031511290304762035
