,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,624.856,315.0,-112.02199999999999,292.908,3.134971,0.041193,-0.033205,40.6,0,0,6.747658274647467,-3.810957801182502,0.3178073406809634,-0.0642605454400272,-0.6566707093843502,0.1117031796289319,0.9998528436770149,0.013137900857643426,-0.010590245866483381,0.003087595266444849
125,626.256,315.46000000000004,-112.00699999999999,293.033,3.134947,0.04126,-0.032698,40.6,0,0,6.687681662543001,-3.665224228472436,0.2197000033675477,-0.076248100220006,-0.6616026885245867,0.1120307690691012,0.9998542157237443,0.013159388321640427,-0.01042863982891417,0.0031018171730637324
250,628.056,364.846,-112.016,292.912,3.13495,0.041255,-0.033372,40.6,0,0,6.7647544829342765,-4.481319656399776,0.3002385424572469,-0.0066711978400206,-0.6538321716370836,0.1119596078226818,0.9998519879532801,0.013157751722679013,-0.010643570245770066,0.0030967996223806014
375,630.056,412.85699999999997,-112.058,292.935,3.13486,0.041112,-0.033137,40.6,0,0,6.635969119176918,-3.9100604416606575,0.1953300243241826,-0.0546309293648275,-0.6640922976697312,0.1120314435672357,0.9998532264136826,0.01311253639534758,-0.010568936527841816,0.0031439783873751133
500,632.056,459.511,-112.072,292.922,3.134811,0.041108,-0.033209,40.5,0,0,6.698789520274741,-3.935204552153017,0.2532284998235735,-0.0506098563826983,-0.6602071039896322,0.1119738529914748,0.9998529195801704,0.013111461526102097,-0.010592063000397115,0.003168120113674566
625,633.456,472.728,-112.092,292.917,3.134787,0.041012,-0.033149,40.6,0,0,6.761852737756159,-3.885890945451044,0.326027676775794,-0.0611084810341066,-0.6548450001641488,0.1116520739050661,0.9998534797589466,0.013080949650446398,-0.010573012775837502,0.003181064446079477
750,634.856,514.8470000000001,-112.065,292.83500000000004,3.134836,0.041138,-0.033362,40.6,0,0,6.6938901791113885,-3.4941094874549714,0.2521344313877724,-0.0887299605864783,-0.6611827868431692,0.1115591699226588,0.9998523210570256,0.013120917580263822,-0.01064077136255437,0.003154613057154283
875,636.656,523.0939999999999,-112.086,292.85,3.13473,0.041136,-0.033614,40.6,0,0,6.769473515392869,-3.841897191103993,0.3232441282860657,-0.0602325166382562,-0.6538293487744535,0.1117947875757259,0.9998512970779194,0.013120709903754805,-0.010721498023745965,0.0032062725009727937
1000,637.656,529.778,-112.11500000000001,292.731,3.134687,0.041113,-0.033833,40.6,0,0,6.745771065387648,-4.003215876482344,0.2919450736807229,-0.0462338552740033,-0.6557143601941774,0.1121201990675057,0.999850572250124,0.013113544215712555,-0.01079149031815248,0.003226742306943238
1125,638.256,529.7570000000001,-112.11500000000001,292.75800000000004,3.134711,0.041133,-0.033871,40.6,0,0,6.715558332280689,-3.765102553002656,0.3233459068629424,-0.0677299900787784,-0.6579640809874923,0.1116240857159433,0.9998503996618495,0.013119820771130374,-0.010803526349620908,0.0032144077816280096
1250,638.656,529.84,-115.02,292.742,3.134671,0.041144,-0.033796,40.6,0,0,6.147324927049406,-3.3901812584535165,0.4209924867201479,-0.0989154947918721,-0.7038323913213589,0.1091990028671372,0.9998505425261593,0.01312349867711677,-0.010779743371860741,0.003234737308232112
1375,639.256,529.768,-117.07900000000001,292.763,3.134753,0.041286,-0.033891,40.6,0,0,6.7047587529367885,-3.71514584413491,0.2477165395942678,-0.0709752034781138,-0.6588745602049959,0.112119828991307,0.9998497640777583,0.013168436990000275,-0.010809753863975664,0.003192297337634076
1500,639.856,529.7389999999999,-121.783,292.78,3.13477,0.0414,-0.033775,40.6,0,0,6.744750728744438,-3.907655657948484,0.3696075270682765,-0.0554191941382694,-0.6533035476423629,0.1124497471060919,0.9998497129405418,0.013204725742475023,-0.010772695940871834,0.003183672870757358
1625,640.256,529.769,-122.08,292.75600000000003,3.134721,0.041551,-0.033876,40.5,0,0,6.719824630030519,-3.7833371240823808,0.2876525984821339,-0.066350032177132,-0.6583078152197899,0.1119933596487212,0.9998486505002555,0.01325308098453933,-0.010805067782538433,0.0032066255549919737
1750,640.856,529.7389999999999,-127.04899999999999,292.717,3.134631,0.041349,-0.033982,39.6,0,0,7.075983051544897,-4.006915486541964,0.4031480256547252,-0.0459239036087815,-0.6293547522848651,0.1133145678412795,0.9998489802510541,0.013189034206705934,-0.010839192251621105,0.0032523805056776474
1875,641.256,529.768,-127.447,292.736,3.134645,0.041556,-0.033951,39.6,0,0,6.7098246446396805,-3.853929464221976,0.3402693686732225,-0.0600144726193499,-0.657730472828096,0.1119226412345577,0.9998482424219788,0.013254991733382172,-0.010829247866494805,0.0032441810174579644
2000,641.856,529.728,-132.0,292.801,3.134583,0.041502,-0.033901,39.5,0,0,6.7251289286006815,-3.8813389828419247,0.3731790662189969,-0.0594613889470602,-0.6574207757365168,0.1122231594954192,0.9998485342496497,0.013238033214762204,-0.010813516553748098,0.0032758045078952343
2125,642.456,529.766,-132.052,292.823,3.13458,0.041878,-0.033771,39.6,0,0,6.726351147577879,-3.7701455451416095,0.2814853752563153,-0.0667645517719333,-0.6581061150353487,0.1120141788037578,0.9998473877668136,0.013357964673065806,-0.010772047972064219,0.003275505786881008
2250,643.056,529.719,-132.115,287.755,3.134541,0.041428,-0.034202,39.6,0,0,6.614484704198612,-3.5244885453267614,0.2306180902414968,-0.085345381075612,-0.6647869615763786,0.1116325880966446,0.9998477345687232,0.013214595676915079,-0.01090966499328593,0.0032956560229898155
