,bolt1,nut1,jig1,bin1
x,316.1188203867088,566.7985099783681,551.69163591313,534.3735903761516
y,226.46247699175066,-131.2725185826842,-107.28123951637669,112.06681925649315
z,19.69102266596653,157.31239898945736,158.83057817094547,55.553992709786996
rx,-0.09232592297887733,-0.2146744669945439,0.020510504364183217,0.03408478740302975
ry,0.18250626167651302,-0.07927101973307327,-0.015802722100337743,-0.00476099692931344
rz,0.549729241901825,0.0057193709711735,-0.0071535036723889825,-0.06926051694741961
qx,-0.04550406527341718,-0.10710302625229079,0.010254943852413408,0.017038146586587817
qy,0.089950650653505,-0.03954902614353756,-0.007901123491494869,-0.0023799052234289826
qz,0.27094140517750137,0.0028534457210868673,-0.0035766442992248414,-0.03462162830765054
qw,0.9573029904116276,0.9934569311984369,0.9999098039271906,0.9992524107878591
