,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,10375.008,315.01099999999997,-111.969,292.97299999999996,3.135028,0.041473,-0.032867,0.0,0,0,-3.706856733614864,-1.421024762632734,-0.2733087872322869,0.0162540108899217,-0.1963694126597704,0.008991246015674,0.9998528952175849,0.013226962924528553,-0.010482255695042074,0.0030590345454415743,0.0540555270068978
250,10376.008,329.794,-111.998,292.88,3.135034,0.041391,-0.033284,0.0,0,0,-2.795207347483748,-1.2498837639067182,-0.0391372267965806,0.0073309152500221,-0.1105219416997054,0.0075673790315222,0.9998518528036121,0.01320077167883803,-0.010615217911102535,0.003054377345234149,14.78332097331315
375,10377.0,363.547,-111.985,293.0,3.135011,0.04138,-0.032982,0.0,0,0,-2.9492473630138707,-1.229917341271843,-0.1666939507410883,0.0027036559446615,-0.1250465429682019,0.0087318548102453,0.9998528743580141,0.013197373770278516,-0.010518989407716917,0.0030675438749985314,34.02541917052103
500,10378.008,378.837,-111.95700000000001,293.01700000000005,3.135008,0.041553,-0.032661,0.0,0,0,-3.074001292455128,-0.7435121348127344,-0.1031530711933462,-0.0346966154964687,-0.1345749289742357,0.0077815269304127,0.9998532097654529,0.01325256599835913,-0.01041662594932755,0.0030695797778058104,15.168685603428148
625,10379.008,413.293,-112.005,292.962,3.134928,0.04143,-0.033173,0.0,0,0,-3.097493752646097,-1.2019367166907178,-0.1902272698292794,-0.0032037874005497,-0.1347605361672482,0.0077940928116744,0.9998518897128316,0.013213657152828587,-0.010580174963330502,0.0031077001259132656,34.456077330421714
750,10381.008,461.459,-112.02199999999999,292.98,3.134915,0.041309,-0.033221,0.0,0,0,-3.092078151918798,-1.872987686093149,-0.2509866488626432,0.059987041335352,-0.1372295959647345,0.0083420906363841,0.9998522136721514,0.01317512439558422,-0.010595531422830456,0.003114743316417456,36.577452646192654
875,10382.0,471.151,-112.021,292.971,3.134855,0.041451,-0.033247,0.0,0,0,-3.0315176661109096,-1.5258455391140018,-0.3394730446559095,0.0314592965831207,-0.1312183516970105,0.0082706280802401,0.9998514321657676,0.013220656685780756,-0.01060401854797599,0.0031436640238193714,9.770165554728086
1000,10383.008,508.838,-112.039,292.96,3.134865,0.041342,-0.033308,0.0,0,0,-2.994533299678919,-1.6037891060935685,-0.2634911332646996,0.0381980796207479,-0.1275687714840793,0.008257263973641,0.9998517000201901,0.013185852973647891,-0.010623443250115232,0.0031390606245827774,37.387902682439695
1125,10384.008,517.841,-112.01899999999999,292.95700000000005,3.134865,0.041466,-0.033369,0.0,0,0,-3.14915518267995,-2.390857271227469,-0.1773966640073919,0.1063432272925938,-0.1404127430209825,0.0068541647723818,0.9998509745603822,0.013225392644059891,-0.010642891215444811,0.003137917564367367,9.003022714622004
1250,10385.0,554.043,-112.004,292.954,3.134873,0.041517,-0.033059,0.0,0,0,-3.0783833076146223,-1.252263711972166,-0.2734752888928435,0.0069575710590518,-0.1334797959653404,0.0079961081449309,0.9998518157763915,0.0132416362116068,-0.010544000084772725,0.0031352226882380126,36.49395487082519
1375,10386.008,566.788,-111.998,292.86699999999996,3.134868,0.041573,-0.033678,0.0,0,0,-3.1084108295350448,-1.4371043771627654,-0.3134973226205002,0.0211360276527855,-0.1354173644166438,0.0079351161825712,0.9998494814707267,0.013259487319141514,-0.010741419044429027,0.0031340573805083505,12.644145187306924
1500,10387.0,601.765,-112.009,292.968,3.134822,0.041621,-0.033117,0.0,0,0,-2.9609156192102604,-1.6096476675271885,-0.4079748459593472,0.0403997090818045,-0.1238032052329753,0.0083432198495817,0.999851099077514,0.013275012933654672,-0.010562663158594023,0.0031597234209176706,35.25922132438413
1625,10388.008,615.8050000000001,-112.0,292.945,3.134835,0.041646,-0.033585,0.0,0,0,-3.115917692151861,-1.6317436613015317,-0.325072871611482,0.0382654439373451,-0.1396819167287379,0.0081787252461897,0.9998494357057389,0.01328290949903303,-0.010711869459852669,0.003150569286797121,13.928592979794276
1750,10389.008,649.165,-111.985,292.933,3.134926,0.041668,-0.033943,0.0,0,0,-3.062710374330297,-1.5079505716060566,-0.1987061871307644,0.0285400811344192,-0.1317693984964082,0.0079084800106574,0.9998482702670881,0.013289525087829513,-0.010825725978117434,0.0031030024006413353,33.36000553057498
1875,10389.008,649.165,-111.985,292.933,3.134926,0.041668,-0.033943,0.0,0,0,-3.062710374330297,-1.5079505716060566,-0.1987061871307644,0.0285400811344192,-0.1317693984964082,0.0079084800106574,0.9998482702670881,0.013289525087829513,-0.010825725978117434,0.0031030024006413353,33.36000553057498
2000,10390.008,664.646,-112.031,292.95300000000003,3.134829,0.04158,-0.033254,0.0,0,0,-2.8034443599770733,-2.0933927743558565,-0.0759242955245664,0.079516008269541,-0.1082914704782155,0.0085517405857449,0.9998508232498223,0.013261902716456818,-0.010606332682372656,0.0031557709078294067,15.481081260687182
2125,10390.008,664.646,-112.031,292.95300000000003,3.134829,0.04158,-0.033254,0.0,0,0,-2.8034443599770733,-2.0933927743558565,-0.0759242955245664,0.079516008269541,-0.1082914704782155,0.0085517405857449,0.9998508232498223,0.013261902716456818,-0.010606332682372656,0.0031557709078294067,15.481081260687182
2250,10391.0,669.771,-112.079,292.92600000000004,3.134803,0.041444,-0.033591,0.0,0,0,-3.1434936914448115,-1.6408997917962016,-0.2652587573981245,0.0383664785142913,-0.1375840036492218,0.0076750125992226,0.9998502111840072,0.013218627184008054,-0.010713900823714278,0.0031678730729375977,5.166628925298661
