,bolt1,nut1,jig1,bin1
x,,697.5939620519163,,683.1131391682675
y,,-16.019250234780834,,241.98937773593028
z,,67.59343463039127,,43.85615005608621
rx,,0.17294008584675433,,-0.038017353687397136
ry,,-0.056410802186906715,,0.028569015955678314
rz,,-0.04187634458689797,,-0.048695087227998105
qx,,0.08634455721191572,,-0.019005007811779457
qy,,-0.028164469289748768,,0.014281750799306929
qz,,-0.02090778672455001,,-0.0243428440804436
qw,,0.9956476508101576,,0.9994209659669223
