,bolt1,nut1,jig1,bin1
x,398.060077000341,566.4829001018671,551.603641513041,487.93907794357926
y,45.96038052775549,-131.45464780601355,-107.30332733675638,202.4578008888266
z,18.4288164711471,157.29700495076622,158.71656365356134,55.57282694423935
rx,-0.056657688266983745,-0.13062805805207686,0.023247873668430088,0.03399550081881231
ry,-0.11939138834600745,-0.1238056193620986,-0.016199056601374346,-0.033983434619192135
rz,0.5095937639096956,-0.04288916848877789,-0.011052019490207994,-0.19274316771011418
qx,-0.028002836230778726,-0.06522091201860625,0.01162348882371316,0.016969816705094145
qy,-0.059008717042322335,-0.061814555986167835,-0.008099216128159847,-0.01696379351993877
qz,0.25186468335498524,-0.021414011095859574,-0.005525796761290111,-0.0962132090547072
qw,0.9655557952570862,0.9957241753781418,0.9998843747033092,0.9950714916194733
