,bolt1,nut1,jig1,bin1
x,666.9377175276646,691.5947603880622,681.3147473591799,673.4088809924624
y,-20.43181820386974,-16.42267935370917,6.787526243732387,-205.1926763050473
z,84.51747557604193,92.28456553228165,83.84047771391695,61.99769581215898
rx,1.7865416492983743,0.4490718194379502,-0.02860175498489938,-0.05379118115193772
ry,0.4583068850925322,-1.6707357935347913,0.01674744966499603,-0.04031002273795378
rz,1.9432918165694701,0.47230418073452435,0.00012433132720513957,0.04279856260266571
qx,0.6490755431368674,-0.19563391278233297,-0.014300222906826726,-0.02688847489694199
qy,0.16650929491715374,0.7278403283550273,0.00837334154693467,-0.02014967902309367
qz,0.7060250690537352,-0.20575487238587728,6.216281813034909e-05,0.021393619762995707
qw,0.22913794071572124,-0.6242121122495077,0.9998626840281306,0.9992063417464979
