,bolt1,nut1,jig1,bin1
x,463.89406883040516,440.7155460819349,551.5045151799523,319.7751997830291
y,204.68334738279796,97.40454531112789,-107.46396136229134,159.20203972341108
z,22.11359035204192,16.79989805169774,158.6565331007277,57.12251180025072
rx,0.26867863939703646,-0.12776151018421925,0.020838882035571292,0.014016154797101372
ry,0.020170376854653848,-0.3851134326431243,-0.015266234628120995,0.017810274887085836
rz,-0.5160579255079936,0.26631059312603694,-0.010874779692802532,0.048279926062803784
qx,0.13245029630581323,-0.06325561781979494,0.010419099967755098,0.00700724679286564
qy,0.009943374720797721,-0.19067235568378377,-0.007632867466214659,0.008904081996040548
qz,-0.2544006672725877,0.13185223840774724,-0.005437211869293851,0.024137101934214977
qw,0.9579344177963991,0.9706996274950863,0.9999018043874076,0.9996444448534734
