individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
33,,,,,,,,,,,544.8002515201902,98.95108206402824,-2.8786778932104937,0.15082764756748365,-0.19432305140204068,0.029501154555957705,0.07522109851595626,-0.09691322266956445,0.014712881152610085,0.9923372132183905,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,534.3294269383148,-113.00202308529225,197.03417070530736,-0.22028860159700725,-0.0548910312530311,0.04436161212329469,-0.10989889806433684,-0.027384366710715674,0.022131386977644902,0.9933189469523589,540.3291807458911,-110.7061373468378,135.44947686118803,0.07753859390695676,-0.227454756635072,-0.028005550318073013,0.03867481391464495,-0.11345021806067362,-0.013968649578923083,0.9926923912368798,,,,,,,,,,
115,,,,,,,,,,,554.9741256927936,-132.48360304099788,143.59152140876552,-0.007970958959473333,-1.0699588975100929,0.33854200219882497,-0.0037795953468442805,-0.507343180526297,0.16052670484538153,0.8466521061592884,540.7146862567074,-109.29503879070353,135.13623404556398,0.08583550020978972,-0.2275565563922281,-0.04070925516625677,0.04280909530660546,-0.11349022591385559,-0.02030309580550968,0.9924087536301583,,,,,,,,,,
