,bolt1,nut1,jig1,bin1
x,381.04286204354474,567.4329433338278,551.7729926308898,621.1744225874022
y,254.91681556225123,-131.0375695880341,-107.42095555157698,154.5873942531556
z,22.852439802216026,158.07895967956202,158.84795570619565,54.60633521356768
rx,0.7229609432371321,-0.21000472431094078,0.018349436450535557,0.032654722325426225
ry,0.528584839079991,-0.18606106077781928,-0.01755957031242522,-0.007956280840801327
rz,0.734321966323704,0.005532852192869892,-0.004387695074845389,-0.1805319524595565
qx,0.3416142091248278,-0.1046581564092503,0.009174464281805003,0.016304429922878495
qy,0.2497674230493771,-0.09272556921968991,-0.008779542143948882,-0.003972553253486985
qz,0.3469825308203128,0.002757357540839252,-0.0021937868147686823,-0.09013920064557926
qw,0.8369701845423304,0.9901722254685259,0.9999169646247111,0.9957877830604843
