,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,3261.408,315.034,-112.067,292.925,3.134792,0.041135,-0.033038,0.0,0,0,-3.0582274855991,-1.9048832470725832,-0.2875562997069597,0.0397178995059418,-0.1317198910342703,0.0251940685251466,0.9998533486219975,0.013120158369539626,-0.010537590670058349,0.003178344947716296
125,3263.408,341.536,-112.042,292.86899999999997,3.134969,0.041274,-0.03356,0.0,0,0,-3.08954839210625,-1.4925610135156622,-0.1334112573910147,0.0081136719344937,-0.1340766250979395,0.0247937300593043,0.9998513029066324,0.013163722727774451,-0.010703458224163168,0.0030861726943978984
250,3265.408,381.316,-112.027,292.982,3.134925,0.041379,-0.032826,0.0,0,0,-2.7957889676363403,-2.2475817032526546,-0.1700504610768343,0.0725344467038716,-0.1086219131342793,0.0245386124935283,0.9998532574701061,0.013197421929027177,-0.010469527350642745,0.003111362707719054
375,3267.408,434.49100000000004,-112.03299999999999,292.954,3.13492,0.04133,-0.032945,0.0,0,0,-3.041765712659801,-1.4253070839620396,-0.5203259956456849,-0.0006800970707954,-0.1289019843685911,0.0258773934436665,0.999853058249543,0.013181812262339583,-0.010507495886348358,0.0031135614197920535
500,3269.408,480.088,-112.06099999999999,292.827,3.134859,0.041374,-0.033481,0.0,0,0,-3.1513798197158205,-1.7379547204272745,-0.3571195160036029,0.0230300629380477,-0.1388386723204236,0.0251696087796003,0.9998509713785779,0.01319607487603662,-0.010678633511978102,0.003140927808348584
625,3271.408,525.946,-112.051,292.92400000000004,3.134809,0.041517,-0.033341,0.0,0,0,-3.0683609641527734,-1.8542855110065453,-0.0849690470374819,0.0355935391229267,-0.1322460463020878,0.0256584037732748,0.9998507615407538,0.013241892589592371,-0.010634148441110854,0.00316572487006779
750,3273.408,576.985,-112.02900000000001,292.823,3.134784,0.041636,-0.033464,0.0,0,0,-3.183163741275017,-1.6512597421960489,-0.0411666391796905,0.0219590676633747,-0.1415959953432574,0.0250489810169884,0.9998498030295091,0.013279940946150242,-0.010673454314102502,0.003176778765272628
875,3275.408,631.424,-112.106,292.81,3.134668,0.041424,-0.033442,0.0,0,0,-3.225514282375177,-2.080189764052108,-0.443426395071173,0.0484660288803587,-0.1431796438289833,0.0249649307839527,0.9998505719718331,0.013212821929901737,-0.010666840261195777,0.003236291564284883
1000,3277.408,664.019,-100.285,292.901,3.134701,0.041332,-0.033468,0.0,0,0,-3.089998394545145,-1.8793081713881448,-0.2370825504732941,0.0348567039814865,-0.1318054287869081,0.0243741652774331,0.9998509255004302,0.013183342989581391,-0.01067502475503992,0.0032202624165971953
1125,3279.408,664.1,-62.134,292.917,3.134785,0.041283,-0.03303,0.0,0,0,-3.083164774177564,-1.9043524804727727,-0.3149071875047919,0.0379057181026382,-0.1313386770425791,0.0248226552051916,0.9998527463330426,0.013167384980745728,-0.010535056219606893,0.0031809139395738537
1250,3281.408,664.129,-14.637,292.85,3.134819,0.041482,-0.033182,0.0,0,0,-2.9656768745595605,-1.7327323776138015,-0.269867826390295,0.0248104768241888,-0.1223432307062985,0.0264642394492141,0.9998514605419606,0.01323069634521215,-0.01058340885508967,0.003161800647565802
1375,3283.416,664.1270000000001,-27.146,292.927,3.134771,0.041483,-0.03288,0.0,0,0,-3.050661037674393,-2.0552297202502627,-0.1292385712841226,0.0522857221275175,-0.1325652998686,0.0246816009541939,0.9998523854090561,0.013231230129385487,-0.010487256144786895,0.003187381313503405
1500,3285.408,664.136,-62.094,292.806,3.134733,0.041378,-0.033307,0.0,0,0,-3.0637823947852447,-1.8639762210238555,-0.2831138408894365,0.0354318640650628,-0.131920639396335,0.025212099254516,0.9998513313261196,0.013197885876600072,-0.010623567714532328,0.0032048186827461707
1625,3287.416,664.1129999999999,-53.913000000000004,292.821,3.134648,0.041155,-0.033318,0.0,0,0,-3.2185549579571413,-1.8157241926009664,-0.4179017318289756,0.0338152075043869,-0.1403604239113882,0.0250364064431268,0.999852080752335,0.013127123805723114,-0.010627372396041373,0.003248721559519348
1750,3289.416,664.149,-12.133,292.782,3.134681,0.04123,-0.033262,0.0,0,0,-3.0944086985929298,-1.882936864563347,-0.257988394965715,0.0361944073262098,-0.1318075436094198,0.0242643085072392,0.9998520132065178,0.013150907063431569,-0.010609397786656823,0.0032320286024439906
1875,3291.416,664.1329999999999,-12.14,251.506,3.134639,0.041254,-0.033505,0.0,0,0,-3.093680655047633,-1.9249177814173128,-0.2511055852397085,0.0400677143901891,-0.1345320576617283,0.0253419394482273,0.9998510201099471,0.013158725449283237,-0.010687038739958183,0.003251573868010117
2000,3293.416,664.1850000000001,-12.123999999999999,204.151,3.134707,0.041217,-0.033095,0.0,0,0,-3.092884226394641,-1.671930765805452,-0.3221442943261631,0.0210121388711195,-0.133416045428443,0.0247341897987989,0.9998526725148312,0.0131466601513455,-0.010556050117882895,0.0032199996465214053
2125,3295.416,664.16,-15.605,192.727,3.134764,0.041269,-0.033436,0.0,0,0,-2.982248281876425,-1.7285795648311546,-0.322338864663691,0.0252721708588242,-0.1215999016846181,0.0230652739647543,0.9998514038797224,0.013162990128351692,-0.010664608736135287,0.0031893527767175773
2250,3296.416,664.147,-21.987,192.643,3.134645,0.041289,-0.033751,0.0,0,0,-3.0887343832320253,-1.907863521879136,-0.263896489656415,0.04000563411568,-0.1345161853333422,0.0249336676279129,0.9998500469665886,0.013169851319432817,-0.010765473900607354,0.0032470246118280473
2375,3297.416,664.128,-22.078,192.639,3.134677,-0.004935,-0.033689,0.0,0,0,-3.099763557119114,-1.9586567443941072,-0.2854605210967282,0.0462271227395957,-0.135925972104427,0.025613049484335,0.9999353522945766,-0.0015742231061043087,-0.01074650500943223,0.0033653652424928274
2500,3297.416,664.128,-22.078,192.639,3.134677,-0.004935,-0.033689,0.0,0,0,-3.099763557119114,-1.9586567443941072,-0.2854605210967282,0.0462271227395957,-0.135925972104427,0.025613049484335,0.9999353522945766,-0.0015742231061043087,-0.01074650500943223,0.0033653652424928274
2625,3298.416,664.135,-22.06,192.64700000000002,3.134159,-0.036851,-0.033594,0.0,0,0,-3.0570198198099257,-1.8835620819052736,-0.2795689074955509,0.0382172975210047,-0.1303788874719479,0.0248510986177426,0.9998672663914535,-0.01175629846277469,-0.010717242152409783,0.003518489161921472
2750,3298.416,664.135,-22.06,192.64700000000002,3.134159,-0.036851,-0.033594,0.0,0,0,-3.0570198198099257,-1.8835620819052736,-0.2795689074955509,0.0382172975210047,-0.1303788874719479,0.0248510986177426,0.9998672663914535,-0.01175629846277469,-0.010717242152409783,0.003518489161921472
2875,3299.416,664.1329999999999,-22.071,192.62199999999999,3.134197,-0.036966,-0.033679,0.0,0,0,-3.0430469711152948,-1.7948953516799673,-0.3224524194919942,0.0323217059830653,-0.1325931999631994,0.025590316629769,0.9998666172132691,-0.011792835412676901,-0.01074422182176988,0.003498358596308004
3000,3299.416,664.1329999999999,-22.071,192.62199999999999,3.134197,-0.036966,-0.033679,0.0,0,0,-3.0430469711152948,-1.7948953516799673,-0.3224524194919942,0.0323217059830653,-0.1325931999631994,0.025590316629769,0.9998666172132691,-0.011792835412676901,-0.01074422182176988,0.003498358596308004
3125,3300.416,664.149,-22.092,192.639,3.131765,-0.115336,-0.033352,0.0,0,0,-3.0374207149705947,-1.8499903889762803,-0.2781207398993108,0.0355492618051052,-0.128907760926532,0.0246012326869058,0.9992588819419402,-0.03680050144492183,-0.0106416931763806,0.0037635514989769253
3250,3300.416,664.149,-22.092,192.639,3.131765,-0.115336,-0.033352,0.0,0,0,-3.0374207149705947,-1.8499903889762803,-0.2781207398993108,0.0355492618051052,-0.128907760926532,0.0246012326869058,0.9992588819419402,-0.03680050144492183,-0.0106416931763806,0.0037635514989769253
3375,3301.416,664.131,-22.1,192.53799999999998,3.131714,-0.115318,-0.033375,0.0,0,0,-3.135489312019054,-2.02806817610133,-0.2132964158296681,0.0505792002395124,-0.1374356947273169,0.0247225033793111,0.9992588942404956,-0.036795357802796,-0.01064920538570142,0.003789241359325003
3500,3301.416,664.131,-22.1,192.53799999999998,3.131714,-0.115318,-0.033375,0.0,0,0,-3.135489312019054,-2.02806817610133,-0.2132964158296681,0.0505792002395124,-0.1374356947273169,0.0247225033793111,0.9992588942404956,-0.036795357802796,-0.01064920538570142,0.003789241359325003
3625,3302.416,664.111,-22.115,184.212,3.131644,-0.115241,-0.03374,0.0,0,0,-3.1534524075336954,-2.239917736045711,-0.4320161874103506,0.073300233837671,-0.1408260206062893,0.0249093044678084,0.9992583874152142,-0.036771592117148914,-0.010765903784526378,0.0038236774469532623
3750,3302.416,664.111,-22.115,184.212,3.131644,-0.115241,-0.03374,0.0,0,0,-3.1534524075336954,-2.239917736045711,-0.4320161874103506,0.073300233837671,-0.1408260206062893,0.0249093044678084,0.9992583874152142,-0.036771592117148914,-0.010765903784526378,0.0038236774469532623
3875,3303.416,664.172,-22.163999999999998,177.85799999999998,3.131673,-0.115358,-0.033193,0.0,0,0,-2.8482966976860995,-1.98998460115504,-0.2343214470424799,0.0501767387207326,-0.1131687435581895,0.0248685884495291,0.9992589433202632,-0.03680860459682059,-0.010591272494168292,0.003809956569298526
