,bolt1,nut1,jig1,bin1
x,388.7680916140753,373.44206701378766,551.2245525050613,606.2532149370106
y,142.07919524304435,-12.446040421906105,-107.07736954453912,166.08859400627995
z,12.28222801770886,27.56555866128329,158.94220367845264,54.239808214441936
rx,-0.8409146480010877,-0.7850761381316848,0.01704279772461001,0.02209879718551709
ry,0.28554484464428587,-0.3189191566157573,-0.00642139021338231,-0.027718575542528965
rz,0.6041775470392342,0.833826555848907,-0.016631087725070777,0.04710274594617359
qx,-0.4005350099873698,-0.3698271039704393,0.008521182887571428,0.011047798642618168
qy,0.13600750976726125,-0.15023377015710163,-0.0032106137316691113,-0.013857280949876963
qz,0.28777505590221475,0.39279204319864613,-0.008315333105193869,0.02354796274019692
qw,0.8592201000103543,0.8284757922070227,0.9999239654278781,0.9995656133344197
