individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
33,444.77818366461474,156.15280283749857,9.014748121756824,-0.07813728677878255,0.21670321939294532,-0.5645459344162912,-0.03846624736786074,0.10668094563073986,-0.2779206248261221,0.9538866022484138,429.60351742448506,77.24664534802037,12.058375050614274,0.58554701160844,0.0843651314580829,-0.1294338119752764,0.2883201967479936,0.04154093662582053,-0.0637325123256023,0.9545071930604372,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,540.9029374316611,-115.29540652530085,211.09549208378095,-0.3983439737256885,0.059370327520323604,0.0805877241795596,-0.1977749467338748,0.02947694489534456,0.04001123126816055,0.9789868648436789,542.6404300435435,-111.89568572971874,145.26789686262612,0.0019864720121916825,-0.06275052691420782,-0.0001564684083731205,0.0009930728917065018,-0.031370110847947816,-7.822135615813293e-05,0.9995073405598572,,,,,,,,,,
116,,,,,,,,,,,557.713888503147,-135.25705059146748,170.50531513233068,-0.1310278752923514,0.07399855896797633,0.030758497721009415,-0.06544956141050433,0.03696292272661241,0.015364136684612615,0.9970526769226467,545.3183057374588,-112.22142323373494,148.52605195065624,0.007734657461860177,-0.07783875567396666,-0.0007434137122772679,0.003866342758463008,-0.03890945537172294,-0.00037161208976332005,0.9992351913242472,,,,,,,,,,
