,bolt1,nut1,jig1,bin1
x,550.8610408846989,483.65886810439815,681.8607725989918,462.20665826938296
y,-98.77952923917573,-201.76975704402997,6.302076909182409,34.372766528910944
z,22.71483894690328,35.190381303826726,84.21363482672272,60.359139852998176
rx,0.36483312320421263,-0.23923724694914186,-0.007178232841826091,0.0775405513152209
ry,-0.8586177063082732,0.3360381742289544,-0.01067615900687832,0.034186218314779346
rz,0.5323410542747019,-0.13815334373624988,-0.021165211700365977,-0.02875916585591907
qx,0.1737731316570119,-0.11867764703038881,-0.0035890246787784476,0.038757340080148556
qy,-0.40896694469770745,0.16669736982200795,-0.005337943055703599,0.017087406096634502
qz,0.25355858946812354,-0.06853328222542251,-0.010582335346043126,-0.014374785226481295
qw,0.8592188187916234,0.9764378076545202,0.9999233167820486,0.9989991264723374
