individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
0,384.60490054119964,217.62993994158185,25.468266659947346,-0.7446314792545178,0.2395512331914915,-0.20956992907924826,-0.3622255840055541,0.11652956900090955,-0.10194517968368941,0.9191412656276281,383.87867778351256,298.88785621302117,10.234976738143757,-0.7389149163195006,0.7108610282852199,1.0123684371305774,-0.3383154793047532,0.3254708819538781,0.46351738945372856,0.7515071331244704,552.3737277959144,-107.45380349346159,159.18337839479662,0.016267552114448986,-0.01872580176361627,-0.008814238115422918,0.008133541203356034,-0.009362630538307574,-0.004406991806979181,0.9999133787884378,630.6273996674317,125.28896990934317,53.53156256439189,0.022886202798652222,-0.03412427120481959,-0.030368780223901236,0.011441856760939726,-0.01706027979530092,-0.015182738542664666,0.999673704374339
33,,,,,,,,,,,389.7305701723044,299.46837591557266,0.9959075745229171,0.09881696574833183,-0.0997962527286372,0.12356639363909248,0.04933647528996901,-0.04982540517705614,0.06169315441208621,0.9956290955489353,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,535.113824027176,-113.56486067363073,198.65891726617983,-0.2950507179576198,-0.19212024908083,0.039765585815804846,-0.14675484914116152,-0.09555841235020947,0.019778947117310826,0.9843477014417177,539.4863272267571,-110.1350915395537,135.89012087766102,0.08719366053357108,-0.221275479510147,-0.039459562087740145,0.043491325182014186,-0.1103699945075328,-0.01968203463183012,0.9927434645763581,,,,,,,,,,
115,,,,,,,,,,,556.7987856222472,-132.96058227699956,152.62636602014896,0.13442836558806384,-0.20661777524425498,0.02602323010108659,0.06704224910560622,-0.10304462378140718,0.012978331376249869,0.9923299377018201,540.4682956198507,-109.15397374074708,135.93458750655273,0.07957985393512722,-0.22040918072349555,-0.04246278665110733,0.03969596296755622,-0.10994434197933663,-0.02118125534354064,0.9929188419064675,,,,,,,,,,
