,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,532.224,315.021,-112.024,292.919,3.134922,0.041305,-0.033131,39.5,0,0,6.711478076560592,-3.7048587493443255,0.2984289612536471,-0.0643112490671282,-0.6640950556321543,0.1049906419927445,0.9998525441306257,0.01317382357051164,-0.010566806650880552,0.003111746334645353
250,534.024,322.175,-112.03200000000001,292.98,3.134871,0.041349,-0.032889,39.6,0,0,6.661020753621395,-3.648522641889689,0.3762338578997701,-0.0734856714938048,-0.6672530232762851,0.1047655145345364,0.9998530843200581,0.013188078611065681,-0.010489799449547492,0.0031382265251951487
500,536.024,374.042,-112.056,292.935,3.134836,0.041193,-0.033238,39.6,0,0,6.6141933925132985,-3.092432552146944,0.2880575123172178,-0.1175230270996434,-0.6722832074861709,0.1041138792228008,0.9998525098260596,0.013138462247232351,-0.01060122370726844,0.00315491049252908
750,538.224,427.36600000000004,-112.077,292.829,3.134807,0.041246,-0.03383,39.6,0,0,6.726963106742589,-4.176055293395826,0.0967760375119429,-0.0229793667961764,-0.6616254663116334,0.104543299068489,0.9998502309921423,0.013155458255484916,-0.010790116684843493,0.0031658940246737646
1000,540.824,492.47999999999996,-112.08999999999999,292.86600000000004,3.134776,0.041206,-0.033217,39.5,0,0,6.6328260913150965,-3.733995195882112,0.2005706467081215,-0.0619601662907523,-0.6703755866672931,0.1045752790689581,0.9998524257162948,0.013142859028544828,-0.01059472766954263,0.0031849319310154013
1250,542.624,519.15,-112.035,292.87600000000003,3.134755,0.041411,-0.033535,39.6,0,0,6.764794003265082,-3.7878114315798497,0.3597926070315578,-0.0573503527095939,-0.6566505379691209,0.1046279097116489,0.9998504590486144,0.013208307303014803,-0.010696205969587825,0.003192387244688495
1500,545.824,534.498,-116.33699999999999,292.828,3.134823,0.041502,-0.03365,39.6,0,0,6.761217814149196,-3.744836939918033,0.2432468966928857,-0.0622910483076879,-0.6576993346044236,0.1042199130244595,0.999849800430858,0.013237036482596137,-0.01073264608065539,0.003157174629187604
1750,548.024,534.46,-128.006,292.859,3.134754,0.041218,-0.033785,39.6,0,0,6.966547755793697,-3.498284249867765,0.316273791429321,-0.08255868880679,-0.6436069315530881,0.1052062836290703,0.9998504126964924,0.013146752284397444,-0.010775948030675135,0.0031928167919078407
2000,551.232,534.408,-136.913,292.937,3.134709,0.041464,-0.033672,39.6,0,0,6.70209979252642,-3.6668172037997127,0.3087008560549678,-0.0669065073570526,-0.6627428367720429,0.1049761831702823,0.9998496929323077,0.013225395935554211,-0.010740052381390638,0.0032142993580331464
2250,555.224,534.318,-137.026,272.952,3.134649,0.041318,-0.034565,39.6,0,0,6.696769617024505,-3.6963415134258346,0.2727038550856519,-0.0644789447899007,-0.6641768721283701,0.1044386828408847,0.9998471185403066,0.013179045961397396,-0.011025067129476282,0.0032403995099464567
