,bolt1,nut1,jig1,bin1
x,664.5305547262176,696.8909961646204,681.2067718836114,596.9251345810765
y,-9.311001141378284,-17.819570416603852,6.221466431251601,-259.6922605265627
z,80.18685879079504,85.83575638367066,83.0741821191251,66.53162067713379
rx,-2.1135865888445218,0.2200484071718903,-0.010434128250788224,-0.0005452991037505643
ry,0.7439135471991226,-0.33217822589910356,0.00331800323796939,-0.0019601379543800843
rz,-1.8719792516573603,-0.06274278234995426,-0.027944452787225897,-0.02623716972316344
qx,0.7194435676967635,0.10927984510644868,-0.0052168683197439175,-0.000272641684543243
qy,-0.25322067204612725,-0.16496545255895897,0.0016589393537177037,-0.0009800406971946717
qz,0.6372028657709088,-0.031159150956246946,-0.013971701991227256,-0.013118206323409624
qw,-0.11069214968371198,0.9797313010347348,0.9998874055355551,0.9999134351780659
