,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,5207.088,315.046,-111.98700000000001,292.95,3.135017,0.04136,-0.032924,0.0,0,0,-3.076441826328361,-1.806887080471388,-0.2787831846538827,0.0360467474790708,-0.1313653223860535,0.0179530401208271,0.9998531612910128,0.013190973685627954,-0.01050047431396554,0.0030649810399061743,0.04636809247747466
250,5208.088,334.831,-112.016,292.914,3.134986,0.041186,-0.032785,0.0,0,0,-3.217388666577756,-2.826663207090333,-0.4177778445156436,0.1263096688949718,-0.1424423100771555,0.0188347840755206,0.999854299953123,0.01313562459222125,-0.010456258249307378,0.003082352226234617,19.785054005486085
375,5209.088,364.652,-112.026,292.964,3.134977,0.041162,-0.033148,0.0,0,0,-2.874390570098229,-1.6183375591265985,-0.0862021370299863,0.023676218511348,-0.1115054389406897,0.0176625763129284,0.9998531740777459,0.01312799307662805,-0.010572049815462479,0.0030851008308092637,29.821043593408973
500,5210.088,366.251,-112.012,292.951,3.13495,0.041255,-0.033013,0.0,0,0,-3.106142691488665,-1.802352028621498,-0.2853045612406231,0.036688988557297,-0.1322527360319254,0.0181160390972366,0.9998531940191935,0.013157767594144032,-0.010529084513040283,0.0030986998681516594,1.5991141297605889
625,5211.088,399.668,-112.05900000000001,292.923,3.13491,0.041084,-0.033248,0.0,0,0,-3.4237566114065903,-2.161979738324655,-0.4912803853538243,0.0712768322569869,-0.1602002511669888,0.0183851936726425,0.9998530527673539,0.013103394617355513,-0.010604168635912669,0.003118578016724724,33.41704478256571
750,5212.088,415.01,-112.045,292.933,3.134894,0.041225,-0.032887,0.0,0,0,-3.0655471714473976,-1.1923701405827842,-0.4812668510583053,-0.0118955760993558,-0.1288396786697237,0.017570354571751,0.9998536472388766,0.013148440300508624,-0.010489090507285073,0.003127555133015665,15.34200964671837
875,5213.088,430.981,-112.07300000000001,292.94,3.134866,0.0412,-0.033068,0.0,0,0,-3.132721412665711,-1.7530272918534866,-0.3631643270400877,0.0348763014234465,-0.1357280040727898,0.0170690122078028,0.9998531009946692,0.013140576905354286,-0.010546907696753776,0.003140765507703293,15.971026078496026
1000,5214.088,464.053,-112.108,292.928,3.134809,0.041127,-0.032932,0.0,0,0,-2.9529263840483786,-2.03463440220138,-0.3612705312845223,0.0565590402337704,-0.1203128367930792,0.0180231304586451,0.999853764308077,0.013117541057429107,-0.010503728988335046,0.003170456262853936,33.0720206972601
1125,5215.088,475.518,-112.106,293.00399999999996,3.134846,0.041059,-0.032689,0.0,0,0,-3.0822260574286195,-1.697923726009542,-0.1458284323266312,0.0242649457388479,-0.1316402301573094,0.0180852611564843,0.9998549158797605,0.01309571283281765,-0.010426112589005486,0.003153676070726687,11.465252068751015
1250,5216.088,511.94399999999996,-112.078,293.08299999999997,3.134817,0.041166,-0.032284,0.0,0,0,-3.083006478861505,-1.789943665743584,-0.2900821439079634,0.0391736751084596,-0.1317946261257656,0.0173746658997404,0.9998557538747488,0.013129972806708625,-0.010297042270120517,0.0031695706554918123,36.42609642824769
