,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,195.672,310.547,-110.319,288.418,3.133883,0.051979,-0.069886,40.6,0,0,6.7625133220667415,-3.4890396503779635,0.3457678958643173,-0.0773585709896673,-0.6632683404037228,0.1003645323329561,0.9996087472270688,0.0165796435515033,-0.02229140555301871,0.003249788501675218
250,196.672,322.344,-110.344,288.37600000000003,3.133853,0.051807,-0.069975,40.6,0,0,6.774594587194224,-3.7764565321569687,0.1824001262346985,-0.0564215255554894,-0.6597318172540552,0.1003017034844807,0.9996089643954038,0.016524942815898728,-0.0223200122288979,0.003265213527695536
500,197.672,358.091,-110.312,288.43600000000004,3.133866,0.05188,-0.069879,40.6,0,0,7.028695069635243,-3.4559770328927235,0.4592696561078519,-0.0800844241851142,-0.640406974942979,0.0997336726768742,0.9996092850876657,0.01654816437918791,-0.02228930567951565,0.0032591831078059214
750,198.672,371.25,-110.329,288.433,3.133853,0.051834,-0.06996,40.6,0,0,6.665672256824056,-2.727529437118088,0.2056181773938271,-0.1480075646216034,-0.6749661375758319,0.1011433842544011,0.9996089290175416,0.016533554454116146,-0.022315226870586208,0.003265157764985471
1000,199.672,407.2,-110.343,288.47299999999996,3.133852,0.051786,-0.070079,40.6,0,0,6.716408729050819,-3.3147915281318783,0.3173686943864056,-0.0908956980496297,-0.6668697728845345,0.1001943624293929,0.9996083356787582,0.016518239301492276,-0.0223531783109195,0.0032647253057725336
1250,200.68,410.021,-110.334,288.474,3.133864,0.051819,-0.069883,40.6,0,0,6.733159055494453,-3.457861881321345,0.3099917919669075,-0.0804573752464904,-0.663819979124215,0.1004650588440861,0.9996095730810272,0.016528722518745466,-0.022290602207250033,0.003260642559852716
1500,201.68,419.768,-110.332,288.383,3.133829,0.051814,-0.070252,40.6,0,0,6.848444324173445,-3.0498370096745493,0.6225967444314365,-0.1154713128489196,-0.6575990442377361,0.09941771327944,0.9996069174514194,0.016527268341963726,-0.022408492985672514,0.0032740535326482158
1750,202.68,456.46500000000003,-110.36999999999999,288.43600000000004,3.133763,0.051717,-0.070167,40.6,0,0,6.813197449211426,-3.5440090101845483,0.3896631150457572,-0.0707768864832115,-0.6581617919964916,0.0999459000683295,0.9996079045198636,0.01649669167644579,-0.022381873752560504,0.0033087932035519205
2000,203.68,460.04,-101.679,288.50199999999995,3.133777,0.051536,-0.069703,40.6,0,0,6.492870224231488,-3.4055419985811,0.2387863648538787,-0.081302918672364,-0.684374169207825,0.0987140773167692,0.9996121599286104,0.016438952827237185,-0.022233862327633375,0.0033084616966235396
2250,204.68,460.057,-64.476,288.48600000000005,3.133756,0.052063,-0.069881,40.5,0,0,6.493456991638341,-3.4904240549615824,0.5653654294075169,-0.0785939369341377,-0.6809327743870286,0.1000171478349894,0.9996081009580393,0.016607099136045817,-0.022290699627874264,0.00331262244267279
2500,205.68,460.007,-60.324000000000005,288.41499999999996,3.133827,0.05164,-0.070159,40.6,0,0,6.6336478199506335,-3.4692554762634304,0.353793309828209,-0.0792929008899219,-0.6691073445741745,0.1000356635455509,0.999608485016224,0.016471803378501047,-0.022378877870492933,0.003277529906345231
2750,206.68,460.005,-40.685,288.417,3.133759,0.051593,-0.070114,40.6,0,0,6.549827337674374,-3.5614217752394968,0.22494440830181,-0.0723099274620391,-0.6804642728344418,0.099784357303578,0.999608921150064,0.016457175892879844,-0.022365019102463073,0.003312406886604484
3000,207.68,459.998,-10.664999999999994,288.408,3.133742,0.0518,-0.070231,40.6,0,0,6.868020667478234,-3.4850769053669968,0.2820882967454591,-0.0791141535633924,-0.6516547020140259,0.1002283474340965,0.9996069753164503,0.0165232623877116,-0.02240241777512304,0.003317887368962716
3250,208.68,460.003,-3.5949999999999873,288.44599999999997,3.133849,0.05166,-0.070144,40.6,0,0,6.7947435379275625,-3.573203032068114,0.3739117604206262,-0.0707041934762381,-0.6572992096543763,0.100100408417649,0.9996085283492357,0.016478067888568183,-0.02237393716561608,0.003266537286471527
3500,209.68,459.997,33.858,288.445,3.133786,0.051449,-0.070114,40.5,0,0,6.7972156967547335,-3.822419008247232,0.1105915283770223,-0.0535336192084865,-0.657186304521255,0.1007939810799254,0.9996097230572232,0.016411114428863706,-0.022364844351986428,0.0033000954192008774
3750,210.672,460.002,39.56999999999999,288.382,3.133752,0.051206,-0.070327,40.6,0,0,6.685875893035938,-3.4894978984845886,0.3250717860480911,-0.0773064150059156,-0.6667154769862369,0.0999155935841223,0.9996094071339734,0.016333774753618743,-0.022433023026554415,0.003316692547432025
4000,211.68,460.031,56.26500000000001,288.408,3.133716,0.051615,-0.070253,40.5,0,0,6.986625288978092,-3.3923828440034915,0.2665344559389151,-0.0866619144165828,-0.641378828134665,0.0999991987112668,0.9996077372367866,0.01646439988737867,-0.02240963838589584,0.003332161477678306
4250,212.68,459.971,88.673,288.402,3.133686,0.051336,-0.070302,40.6,0,0,6.7872919430298095,-3.4799375126799323,0.2759309517364798,-0.075699954088665,-0.6570076553157936,0.0995364447785767,0.9996087844797594,0.016375577055280244,-0.02242550682056085,0.003348896959488462
4500,214.88,460.04200000000003,89.46400000000001,241.21399999999997,3.133753,0.051046,-0.070245,40.6,0,0,6.65423490564007,-3.672936008200194,0.4268994561238198,-0.0606668937223513,-0.6686561358650526,0.1002215999991497,0.9996108198783449,0.016282755504824404,-0.02240689104800357,0.003318416621825214
4750,217.08,460.00600000000003,89.45899999999999,194.744,3.13371,0.051135,-0.070381,40.6,0,0,6.871906477787888,-3.4919999375503825,0.2631889420292424,-0.0767570675248923,-0.6504746135406427,0.0999840960786583,0.9996093102030442,0.016311344086476623,-0.022450546751741688,0.003337657866636295
5000,219.28,460.038,89.45100000000001,149.77599999999998,3.133808,0.051045,-0.069982,40.6,0,0,6.72487387337474,-3.4936662729431456,0.329020440262926,-0.0782938124544667,-0.6615772534117726,0.1000923897047852,0.9996127951085284,0.01628218293089903,-0.022322651109220805,0.0032938764057060545
5250,222.272,460.02500000000003,89.476,138.514,3.133798,0.05122,-0.070286,40.6,0,1,6.755701066308957,-3.4876156013448925,0.34180840192873,-0.077263772677227,-0.6596007417159756,0.0999925745900533,0.9996097135131188,0.016338005680692227,-0.022419622555117806,0.0032940469159279933
5500,226.28,460.026,89.48100000000001,138.49800000000002,3.133821,0.051143,-0.070342,40.6,0,1,6.7509156201785,-3.500327512445641,0.3168343386657604,-0.0753907618767381,-0.6621541195148551,0.1000179631147804,0.9996097572885472,0.016313325431480664,-0.02243732157873439,0.0032825519448740972
5750,230.28,459.99,89.47,138.459,3.124458,0.286325,-0.071121,40.6,0,1,6.699621665486409,-3.464045079716496,0.3333487127411861,-0.0776109970588699,-0.6645303267859556,0.1000955748866285,0.9955702825724149,0.09123395518760267,-0.02266183577018245,0.0016183568932846381
6000,234.288,458.309,98.37500000000001,138.37800000000001,3.124261,0.286107,-0.071353,40.6,0,1,6.662177244704168,-3.4694275318646004,0.3660491875444893,-0.0790298867347179,-0.6655144373713205,0.1000847612521277,0.9955741894737391,0.0911705983039711,-0.022737282557865588,0.0017237286581879736
6250,235.688,457.31699999999995,104.01599999999999,138.387,3.124361,0.285724,-0.071178,40.6,0,1,6.749530545194372,-3.4899803434456693,0.3175706569910788,-0.077514478620252,-0.6613584659229839,0.1004989704275942,0.9955868530891473,0.0910467958126617,-0.022681079756526,0.0016933840008185725
