,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,7582.84,315.032,-111.991,292.912,3.135018,0.041285,-0.033092,0.0,0,0,-3.2750760859316563,-1.2155111965835854,-0.2570484305274413,-0.007147621161882,-0.1516339891831758,0.0100805953628185,0.9998529153280079,0.01316704644417251,-0.01055404870850325,0.0030640910362965844,0.030215889859461567
250,7583.84,334.45000000000005,-112.013,292.934,3.135011,0.041116,-0.032711,0.0,0,0,-2.8522233391458625,-2.1508636050419603,-0.2013136308005206,0.0778686648730849,-0.1106281406016188,0.0101783489549271,0.9998548774728065,0.013113202199983322,-0.010432579948527445,0.0030706998418478944,19.418024925311084
375,7584.848,364.682,-112.012,292.97200000000004,3.134963,0.041312,-0.033091,0.0,0,0,-3.108302013648937,-1.7031909234257046,-0.2614437809648833,0.0407644729129981,-0.1352613603146187,0.0111388886813731,0.9998527162068166,0.01317588609879479,-0.010553912831507029,0.0030914144509281124,29.99208720090707
500,7585.848,365.931,-112.005,292.95700000000005,3.13501,0.041372,-0.03303,0.0,0,0,-2.866725400423048,-2.4075875368606807,-0.1295555464049139,0.1003365793732149,-0.1152808157927442,0.0101500084870199,0.9998527458842407,0.013194824833963148,-0.010534300112776823,0.003067843946326563,1.2491096829341757
625,7586.848,398.326,-111.978,292.932,3.13499,0.041416,-0.033363,0.0,0,0,-3.158216884952234,-1.0228643828263917,-0.2770025671796615,-0.0199182880597544,-0.1393958461126181,0.0099627884681785,0.9998514101423904,0.01320892443116477,-0.010640557895425685,0.0030757892189583053,32.39502089828007
750,7587.848,414.978,-111.998,292.942,3.134974,0.041472,-0.033036,0.0,0,0,-3.1212380335685648,-1.369914966004585,-0.2382289254136712,0.0115416824513569,-0.1365878351194319,0.0104235267308959,0.9998522479370989,0.013226863261528601,-0.01053632944415169,0.0030851491431290825,16.652015013204846
875,7588.848,421.95,-111.981,292.956,3.134965,0.041576,-0.03315,0.0,0,0,-3.029678197256391,-1.5070788775246935,-0.0294294147975927,0.0233071814555688,-0.1301310475979521,0.0115669084679353,0.9998514143005054,0.013260059490602867,-0.010572709546697253,0.0030883582087683414,6.972034781898304
1000,7589.848,459.404,-111.98700000000001,292.961,3.134939,0.041539,-0.033077,0.0,0,0,-3.0552677936948784,-1.9056069328212475,-0.1631470768572048,0.0579285161377792,-0.1324029994894881,0.0104687190924644,0.9998517719819578,0.013248373495101036,-0.010549518527106021,0.0031019869631491105,37.45400081433225
1125,7590.832,465.117,-111.984,292.92400000000004,3.134907,0.041652,-0.033134,0.0,0,0,-3.0422711612256177,-1.7826568257314623,-0.1957582836939377,0.0458904266316686,-0.1300586187905139,0.0110853657223496,0.9998510525924649,0.013284539554947355,-0.01056779827171866,0.003116934109193905,5.806016870793058
1250,7591.848,493.50100000000003,-112.008,292.919,3.134879,0.041616,-0.032854,0.0,0,0,-3.0979061670019217,-1.7072975943283717,-0.3344754376411578,0.0402058912414315,-0.136114049162507,0.0105656467608363,0.999852093023888,0.013273190034856885,-0.010478599226383799,0.0031326442986362862,27.93701829425099
1375,7593.848,524.235,-112.003,292.943,3.134893,0.041679,-0.033065,0.0,0,0,-3.151372132330791,-1.8577841098934136,-0.5894042992622656,0.0521147670428809,-0.1427751017413218,0.0110667668945877,0.9998511467634714,0.013293211585197558,-0.010545839417081917,0.003124117877322722,9.243252079219788
1500,7594.848,561.252,-111.986,292.88100000000003,3.134874,0.041777,-0.032991,0.0,0,0,-3.085022730510382,-1.7066370341766202,-0.2440461196350397,0.0412708453655181,-0.1338924561474049,0.010553615553948,0.9998509487819454,0.01332454608614679,-0.01052229934959592,0.003133354087784509,37.017055825659554
1625,7595.848,567.33,-111.984,292.91,3.134842,0.041814,-0.03304,0.0,0,0,-3.285505428649058,-1.4498101563627108,-0.3139232915304866,0.0099212957401071,-0.1467763482990064,0.0108468856995289,0.9998505753404022,0.013336478188464866,-0.01053803126576934,0.0031488470964545394,6.078069512600286
1750,7597.848,615.193,-111.976,292.856,3.134871,0.041818,-0.033253,0.0,0,0,-3.025817464516958,-1.8625232978438584,-0.2994757192380442,0.0581906326189802,-0.1282280607696547,0.0104337747452064,0.9998498920478786,0.013337621479690292,-0.010605861759628419,0.00313319668164456,12.303325973085487
1875,7598.848,644.1980000000001,-111.98700000000001,292.68100000000004,3.134827,0.041894,-0.033754,0.0,0,0,-3.13412156388894,-1.6310606749641368,-0.2627564220071173,0.035902004086512,-0.1364995486823334,0.0102393437024679,0.9998477980100093,0.01336202082278586,-0.010765781516501502,0.0031520092648339958,29.005530007224596
2000,7600.848,664.9000000000001,-88.65599999999999,292.89,3.134858,0.041696,-0.033426,0.0,0,0,-3.096310097432589,-1.7373969941685612,-0.2973882374118989,0.0424628692829356,-0.1336251999606122,0.0111017861556652,0.9998498023091199,0.0132987642046565,-0.010661082413297393,0.003139588320086324,23.330346182600906
2125,7601.848,664.984,-62.134,293.022,3.134786,0.041956,-0.03267,0.0,0,0,-3.110469433634867,-1.7059363119889874,-0.2145007653439302,0.0388522443725357,-0.1353786748258519,0.0104508526764527,0.9998511100295211,0.013382014967656035,-0.010420212341341467,0.003177833051193466,26.52246149964214
2250,7602.848,664.984,-57.724,293.031,3.134899,0.041712,-0.032709,0.0,0,0,-3.421625671828717,-1.7550924952170668,-0.3325207123522554,0.0441936899218281,-0.1598561223841716,0.0099236850767535,0.9998522023865162,0.013303725276618597,-0.010432286873631515,0.0031227659508054895,4.410009183663911
2375,7603.848,664.9620000000001,-52.15,293.069,3.134904,0.041858,-0.032651,0.0,0,0,-3.028999540451164,-1.6960193189213593,-0.21932768681988,0.0370639448989551,-0.127629946829875,0.0121329750880882,0.9998517850287368,0.013350264000981486,-0.010413767258255208,0.003119595717995305,5.574172943136944
2500,7604.848,664.9730000000001,-47.093,293.045,3.134958,0.041593,-0.032721,0.0,0,0,-3.1053892994651875,-1.7905891794276771,-0.253702885464989,0.0480897360391929,-0.1340616472085302,0.0106887899585274,0.9998527613690792,0.013265528885434544,-0.010435923608787626,0.0030939981332573107,5.057068913906548
2625,7604.848,664.9730000000001,-47.093,293.045,3.134958,0.041593,-0.032721,0.0,0,0,-3.1053892994651875,-1.7905891794276771,-0.253702885464989,0.0480897360391929,-0.1340616472085302,0.0106887899585274,0.9998527613690792,0.013265528885434544,-0.010435923608787626,0.0030939981332573107,5.057068913906548
2750,7605.848,664.946,-39.940000000000005,293.051,3.134978,0.041715,-0.032767,0.0,0,0,-3.8520276944149927,-1.682456326269267,-0.3055448744226469,0.0371172247707512,-0.1945348861841096,0.0094596510664325,0.9998521272717533,0.013304345832455983,-0.010450521392594635,0.0030829490335131634,7.153053473866946
2875,7605.848,664.946,-39.940000000000005,293.051,3.134978,0.041715,-0.032767,0.0,0,0,-3.8520276944149927,-1.682456326269267,-0.3055448744226469,0.0371172247707512,-0.1945348861841096,0.0094596510664325,0.9998521272717533,0.013304345832455983,-0.010450521392594635,0.0030829490335131634,7.153053473866946
3000,7606.848,664.978,-32.503,292.978,3.134965,0.041783,-0.032942,0.0,0,0,-3.073061448802342,-1.564268030113359,-0.3501110503651518,0.0300145700311547,-0.1328139816688732,0.0094593217149786,0.9998512367635329,0.013326076758653032,-0.010506369111445998,0.0030880784883069285,7.437427108886517
3125,7606.848,664.978,-32.503,292.978,3.134965,0.041783,-0.032942,0.0,0,0,-3.073061448802342,-1.564268030113359,-0.3501110503651518,0.0300145700311547,-0.1328139816688732,0.0094593217149786,0.9998512367635329,0.013326076758653032,-0.010506369111445998,0.0030880784883069285,7.437427108886517
3250,7607.848,664.945,-27.576,292.948,3.134924,0.041692,-0.033118,0.0,0,0,-3.580781235462586,-2.1225412235421963,-0.0675222522952127,0.0672248248153901,-0.1747288731780828,0.0086317775104243,0.9998509655400907,0.013297223937581091,-0.010562637013451276,0.0031082540797226876,4.927201842831283
3375,7607.848,664.945,-27.576,292.948,3.134924,0.041692,-0.033118,0.0,0,0,-3.580781235462586,-2.1225412235421963,-0.0675222522952127,0.0672248248153901,-0.1747288731780828,0.0086317775104243,0.9998509655400907,0.013297223937581091,-0.010562637013451276,0.0031082540797226876,4.927201842831283
3500,7608.848,664.959,-22.677,292.919,3.13488,0.04175,-0.033163,0.0,0,0,-2.902231063980323,-1.5531558242,-0.2493321275043772,0.0290248869467003,-0.1213555084914217,0.0082389352370253,0.999850497035155,0.013315903081208124,-0.010577132787595329,0.0031296270830628034,4.899105836782872
3625,7609.848,664.9209999999999,-33.276,292.94100000000003,3.135009,0.041804,-0.033166,0.0,0,0,-2.9182289734599958,-1.5016946306496748,-0.2160622855481671,0.0251346629867927,-0.1202996616272232,0.010784520236937,0.9998504702518818,0.013332577054295431,-0.010577654066184152,0.003064761106268672,10.599090951586371
3750,7609.848,664.9209999999999,-33.276,292.94100000000003,3.135009,0.041804,-0.033166,0.0,0,0,-2.9182289734599958,-1.5016946306496748,-0.2160622855481671,0.0251346629867927,-0.1202996616272232,0.010784520236937,0.9998504702518818,0.013332577054295431,-0.010577654066184152,0.003064761106268672,10.599090951586371
3875,7610.848,664.943,-69.645,292.86400000000003,3.134842,0.041431,-0.033344,0.0,0,0,-3.212153483713985,-1.5732672164191306,-0.2879065172150592,0.0275861694076282,-0.1423105103011316,0.0108553028808375,0.9998511675330574,0.013214329054562273,-0.010634997658645081,0.0031497801860555594,36.36908816563868
4000,7610.848,664.943,-69.645,292.86400000000003,3.134842,0.041431,-0.033344,0.0,0,0,-3.212153483713985,-1.5732672164191306,-0.2879065172150592,0.0275861694076282,-0.1423105103011316,0.0108553028808375,0.9998511675330574,0.013214329054562273,-0.010634997658645081,0.0031497801860555594,36.36908816563868
4125,7612.84,664.9399999999999,-72.608,292.907,3.134869,0.04152,-0.03325,0.0,0,0,-3.0998896210368225,-1.708066720574498,-0.2508922467150303,0.0406520144131759,-0.1360588250167553,0.0108640861002559,0.9998511556090591,0.013242601199886865,-0.010604925093840036,0.0031361926668548538,0.03049291020603597
4250,7613.848,664.933,-67.82199999999999,292.79699999999997,3.134754,0.041443,-0.033728,0.0,0,0,-3.017017588531473,-1.886661105522464,-0.2119022499522528,0.0539413160317599,-0.12537938120167,0.0108939866398772,0.9998496662483657,0.013218507646319622,-0.010757759474339894,0.0031916406013670425,4.74927485563771
4375,7613.848,664.933,-67.82199999999999,292.79699999999997,3.134754,0.041443,-0.033728,0.0,0,0,-3.017017588531473,-1.886661105522464,-0.2119022499522528,0.0539413160317599,-0.12537938120167,0.0108939866398772,0.9998496662483657,0.013218507646319622,-0.010757759474339894,0.0031916406013670425,4.74927485563771
