,bolt1,nut1,jig1,bin1
x,664.9349098208157,694.4980428786537,681.5346156280957,416.2455609528772
y,-22.997876400743962,-17.542719612002266,5.330544946890444,255.56255042884567
z,88.96290602392224,80.47960510277764,83.49223500605162,74.13249902511109
rx,2.1126036886576087,0.35606387701592745,0.004624723277882681,0.18015662118778686
ry,0.6923303482201381,-0.03662343173272794,-0.022592411336329513,0.04899949598988007
rz,1.2723377976844086,-0.31451182181394677,-0.028165980910496078,-0.11653876138004997
qx,0.7903040254328094,0.17635252633213405,0.002312233967130303,0.08989661768205613
qy,0.258993896519865,-0.018138977655209068,-0.011295581973751554,0.024450330654371237
qz,0.47596891391363616,-0.1557724833056582,-0.01408221289482411,-0.058151848141082575
qw,0.2859987796093344,0.9717539284153608,0.9998343636232656,0.9939512774869775
