,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,2977.32,319.637,-112.004,292.927,3.135053,0.041201,-0.033401,0.0,0,0,-2.375896114516263,-2.2813902753756645,-0.0925110025481077,0.0903920084779466,-0.0786571628855005,0.0137184742585838,0.999852282814103,0.013140101269172757,-0.0106524725732783,0.003045507862097043,4.619125241861249
250,2978.32,356.92600000000004,-112.03200000000001,292.98,3.134971,0.041287,-0.033035,0.0,0,0,-3.04489348559705,-1.9775108851297247,-0.366391353206283,0.0578438393461956,-0.1368583935643552,0.0151858539705347,0.9998530211891464,0.013167883111466194,-0.010536028739973497,0.0030878749471924143,37.28904817771571
375,2979.32,367.64200000000005,-111.984,293.01500000000004,3.135008,0.041444,-0.032633,0.0,0,0,-3.0815811608791948,-1.9876236557859024,-0.1879902631607406,0.0573872617115652,-0.1409056990513216,0.0139487152842231,0.9998537601117727,0.013217809726186443,-0.010407701592381097,0.0030704468658375216,10.716164659055972
500,2980.32,403.32800000000003,-112.018,292.978,3.134975,0.041358,-0.033369,0.0,0,0,-3.2907669333302074,-2.342821124171199,-0.6236512732882642,0.0936985246956848,-0.1582825854599514,0.0138880673030619,0.9998516083709047,0.013190492051453003,-0.010642524524032481,0.00308363897219385,35.68603537800183
625,2981.32,415.653,-112.0,292.97,3.134986,0.041393,-0.033054,0.0,0,0,-3.063976877801311,-1.4745604460707522,-0.355109167407403,0.0156932434355649,-0.1384355739037863,0.013968406383267,0.9998525386053915,0.01320162071871867,-0.010542032982304422,0.0030795771386960802,12.32501574035505
750,2982.32,447.584,-112.03200000000001,292.862,3.134892,0.04142,-0.03362,0.0,0,0,-3.016701615858347,-1.117324688766698,-0.167346133949239,-0.0111415352792136,-0.1321078264557607,0.0142363401518413,0.9998503613469554,0.013210599270083593,-0.010722847596818212,0.0031233828941225643,31.931198677782188
875,2984.32,467.20099999999996,-112.03200000000001,292.87,3.134921,0.041271,-0.033353,0.0,0,0,-3.0579993703985173,-1.8412144722538504,-0.2895707601972763,0.0475702822125553,-0.1371052251299024,0.0137057983693381,0.9998519376443638,0.01316297581933342,-0.010637608308551465,0.003111293278529866,2.363295157190451
1000,2985.32,474.389,-112.04899999999999,292.868,3.134902,0.041253,-0.033368,0.0,0,0,-3.009200159852939,-1.7640729151902712,-0.2852446366092875,0.0392909873581461,-0.1327542411441075,0.0142270881063335,0.9998519308393289,0.013157314551751485,-0.010642456838601886,0.0031208305129676863,7.188020381162024
1125,2987.32,485.149,-112.028,292.873,3.134829,0.041438,-0.033128,0.0,0,0,-3.038128591132267,-1.6835760597146978,-0.3049657176835659,0.0353381485341672,-0.1347446986434199,0.0139434854551128,0.9998518430885397,0.01321662542802268,-0.01056615587575499,0.003157377828969666,5.405016651223168
1250,2988.32,492.262,-112.026,292.964,3.134834,0.041375,-0.032952,0.0,0,0,-3.062504109479099,-1.435584240107449,-0.4268694968918094,0.0147376612716344,-0.1365054961175488,0.0138530719307078,0.9998527040018292,0.013196521930052973,-0.010510013066806177,0.003156221556788997,7.113582360526937
1375,2988.32,492.262,-112.026,292.964,3.134834,0.041375,-0.032952,0.0,0,0,-3.062504109479099,-1.435584240107449,-0.4268694968918094,0.0147376612716344,-0.1365054961175488,0.0138530719307078,0.9998527040018292,0.013196521930052973,-0.010510013066806177,0.003156221556788997,7.113582360526937
1500,2989.32,495.74600000000004,-112.02900000000001,292.88,3.134842,0.041375,-0.033298,0.0,0,0,-3.1970841370524297,-0.8983153714359218,-0.5433301128799415,-0.0286341688977803,-0.1463495176608243,0.0138154168017274,0.9998515573318966,0.013196473118775117,-0.010620330197195743,0.0031503943735564283,3.485013773287024
1625,2989.32,495.74600000000004,-112.02900000000001,292.88,3.134842,0.041375,-0.033298,0.0,0,0,-3.1970841370524297,-0.8983153714359218,-0.5433301128799415,-0.0286341688977803,-0.1463495176608243,0.0138154168017274,0.9998515573318966,0.013196473118775117,-0.010620330197195743,0.0031503943735564283,3.485013773287024
1750,2991.32,499.64300000000003,-110.908,292.856,3.134799,0.041767,-0.033544,0.0,0,0,-3.11926644232411,-1.7389709953659014,-0.2896343592537385,0.0379330964502109,-0.1390401902547936,0.0143322504667074,0.9998490040290431,0.013321649442685492,-0.010698910836436471,0.0031679812453524994,1.1325603736666794
1875,2992.32,499.556,-77.72999999999999,292.88,3.134799,0.041456,-0.033558,0.0,0,0,-3.360049163566319,-1.610060871198992,-0.3376560494055214,0.0290309638428991,-0.159959979671261,0.011956878523875,0.9998502662737576,0.01322247220272971,-0.010703389670474807,0.0031699701427634307,33.17812274677398
2000,2992.32,499.556,-77.72999999999999,292.88,3.134799,0.041456,-0.033558,0.0,0,0,-3.360049163566319,-1.610060871198992,-0.3376560494055214,0.0290309638428991,-0.159959979671261,0.011956878523875,0.9998502662737576,0.01322247220272971,-0.010703389670474807,0.0031699701427634307,33.17812274677398
2125,2993.32,499.554,-57.016,292.894,3.134811,0.041381,-0.033524,0.0,0,0,-3.2610534385011523,-2.145492016576676,-0.2726084229658253,0.0721952724539173,-0.149688419235036,0.0133534520882818,0.9998507161981742,0.013198506221586134,-0.01069250918470925,0.003164648298300955,20.714004827652225
2250,2993.32,499.554,-57.016,292.894,3.134811,0.041381,-0.033524,0.0,0,0,-3.2610534385011523,-2.145492016576676,-0.2726084229658253,0.0721952724539173,-0.149688419235036,0.0133534520882818,0.9998507161981742,0.013198506221586134,-0.01069250918470925,0.003164648298300955,20.714004827652225
2375,2994.32,499.555,-20.181,292.852,3.134711,0.041046,-0.033634,0.0,0,0,-3.0211873571370105,-1.5728131806475016,-0.1735044261446031,0.0270284988147116,-0.1318282713820709,0.0133322583239019,0.9998515710723486,0.013092086506933373,-0.010727945173078913,0.003216253630301807,36.835023958184145
2500,2994.32,499.555,-20.181,292.852,3.134711,0.041046,-0.033634,0.0,0,0,-3.0211873571370105,-1.5728131806475016,-0.1735044261446031,0.0270284988147116,-0.1318282713820709,0.0133322583239019,0.9998515710723486,0.013092086506933373,-0.010727945173078913,0.003216253630301807,36.835023958184145
2625,2995.32,499.536,-12.418999999999999,292.861,3.134733,0.041283,-0.033677,0.0,0,0,-3.0509032585234825,-1.5059700762352766,-0.2926672144532745,0.0221295359209241,-0.1289768364639811,0.014175275179604,0.9998504745208621,0.013167573487006626,-0.010741573343069112,0.003203468586853312,7.76202847199107
2750,2996.32,499.553,24.319,292.831,3.134659,0.040936,-0.033674,0.0,0,0,-3.183456708459534,-2.0834650939234485,-0.3017213032269075,0.0693626137244874,-0.1474488954983492,0.0134326426163229,0.9998518024916875,0.013057220382440234,-0.010740884286649708,0.003242754191813554,36.738016182151156
2875,2996.32,499.553,24.319,292.831,3.134659,0.040936,-0.033674,0.0,0,0,-3.183456708459534,-2.0834650939234485,-0.3017213032269075,0.0693626137244874,-0.1474488954983492,0.0134326426163229,0.9998518024916875,0.013057220382440234,-0.010740884286649708,0.003242754191813554,36.738016182151156
3000,2997.32,499.568,39.603,292.871,3.134708,0.041077,-0.033513,0.0,0,0,-2.790440309969277,-1.7631288437360837,-0.3868758701647005,0.046318111466145,-0.1123681707538451,0.0140921336450124,0.9998518482963349,0.013101990479645489,-0.010689364046652853,0.0032181982773745285,15.284059702840736
3125,2998.32,499.574,77.134,292.822,3.134678,0.041325,-0.033622,0.0,0,0,-3.178101526183539,-1.7365690862743264,-0.2976513664555834,0.0398558111440074,-0.1450861108981046,0.0127383301305601,0.9998503927426428,0.01318119994464813,-0.010724217895679598,0.003230982966291888,37.53103246648032
3250,3000.32,499.561,86.19300000000001,292.879,3.13469,0.041396,-0.033551,0.0,0,0,-3.1817858747098025,-1.7342737660120298,-0.4275514072319562,0.0387565786853844,-0.1447718909319654,0.0127182770215131,0.9998503573474449,0.013203795396914794,-0.010701530084111706,0.0032248958373992747,2.80538250511406
3375,3002.32,499.516,98.782,292.854,3.134656,0.04157,-0.033707,0.0,0,0,-2.8465168975809574,-1.9333420703615931,-0.155740979545826,0.0557661185159441,-0.1173381530379963,0.0131509028398113,0.9998490377835122,0.013259421289181526,-0.010751390748001965,0.0032399054684406603,5.608003566332664
3500,3004.328,499.439,112.11699999999999,292.897,3.134773,0.04137,-0.033804,0.0,0,0,-3.313087941288311,-1.8545088037816555,-0.1249081007958796,0.0475047393701067,-0.154785210293339,0.0105543957697649,0.999849744473549,0.013195144888918821,-0.010781935649625618,0.003182214824114843,7.470715008281776
3625,3006.328,499.41600000000005,115.169,292.811,3.134674,0.041213,-0.034298,0.0,0,0,-3.0731876518765384,-1.7326347193353095,-0.2882933708621822,0.039352381930869,-0.1342595466036334,0.0131548949243171,0.9998485302667677,0.013145468229833245,-0.010939831348041168,0.0032300585875906195,2.6436238385973154
3750,3007.328,499.41799999999995,78.97500000000001,292.793,3.134603,0.04134,-0.034294,0.0,0,0,-3.151216119561043,-1.6490209956733806,-0.2826461092618085,0.030852856182317,-0.1456507977730222,0.0131535498116495,0.9998478917214886,0.013186266919213164,-0.010938796268202617,0.003264739045135568,36.194004531137466
3875,3008.328,499.453,67.913,292.791,3.134613,0.041184,-0.034235,0.0,0,0,-3.0183408965212197,-1.854755194777088,-0.1309794590344826,0.0482669857183069,-0.1273085715028219,0.0137127125092504,0.9998487650278071,0.013136476987400105,-0.010919951672096995,0.0032610888070354776,11.06205555039389
4000,3010.328,499.43399999999997,67.895,292.795,3.134655,0.041221,-0.034279,0.0,0,0,-3.050976845050597,-1.725145777169008,-0.3370929340093098,0.0383111053816056,-0.1334604344741672,0.0136292005870258,0.9998485303358554,0.013148099637431965,-0.0109338373031108,0.003239608461418972,0.04376338293674051
4125,3011.328,499.426,67.94500000000001,292.823,3.134681,0.041071,-0.034212,0.0,0,0,-3.074891882472157,-1.730316080137668,-0.2900122440948432,0.0389300822095152,-0.1363771669178857,0.0133973153493978,0.9998494316482722,0.013100157881209027,-0.010912385903238859,0.003227960658553549,0.057861904565947156
4250,3013.328,499.438,117.779,292.793,3.134606,0.041075,-0.034228,0.0,0,0,-3.1854065338684263,-2.6571020946343,0.0384485781416483,0.1108027072406288,-0.1481123853244458,0.0161412462650227,0.9998492309368681,0.013101744576744848,-0.010917748347481989,0.0032653414860425328,21.450043939348937
4375,3014.328,499.394,117.825,291.90700000000004,3.134419,0.040934,-0.034781,0.0,0,0,-3.0509708159430264,-1.742978452676683,-0.3002436266354466,0.0400512398477365,-0.132827084386924,0.0129104677783706,0.9998475580377049,0.01305752675079988,-0.011094782770302698,0.0033567061936343014,0.8882837384529456
4500,3015.328,499.421,117.872,259.403,3.134592,0.041056,-0.034447,0.0,0,0,-3.042498005467688,-1.8098322731889889,-0.22883435335823,0.0445782495361152,-0.1321876346177841,0.0134850758776751,0.9998485246579814,0.013095733361266182,-0.010987644366122764,0.003271265545963296,32.50404519440621
4625,3016.328,499.44100000000003,117.896,242.16199999999998,3.134733,0.041136,-0.033981,0.0,0,0,-3.109246088224053,-1.683789815597151,-0.3583845187114983,0.0372920602583185,-0.1370155179942779,0.0127549678894031,0.9998500467865408,0.013120680939847553,-0.010838532162022551,0.0032027945921831954,17.24102830459951
4750,3017.328,499.46299999999997,117.91,210.194,3.134692,0.041115,-0.033936,0.0,0,0,-2.864776363970543,-2.087442784386284,-0.3290326846766562,0.069962218310342,-0.1183718610213646,0.0131076246767847,0.9998502192191678,0.013114156594394629,-0.010824322465946154,0.0032236729599234284,31.968010635633856
4875,3019.328,499.48199999999997,117.878,174.912,3.134725,0.041002,-0.0341,0.0,0,0,-3.1090146803811485,-1.9078631763769056,-0.3110241735361161,0.0510626067697934,-0.1373802961436687,0.0129755792858365,0.9998501802314695,0.013077975608658084,-0.010876517444398826,0.00320702562490929,18.045066611126696
5000,3020.328,499.483,117.866,143.60600000000002,3.134818,0.04098,-0.033726,0.0,0,0,-3.0554586742624377,-1.8381328534776455,-0.2502029646647525,0.0480265394227244,-0.1329116571556422,0.0131503812504356,0.9998517117947844,0.013070590748601757,-0.010756923952839014,0.003162699099639621,31.306002315849895
5125,3020.328,499.483,117.866,143.60600000000002,3.134818,0.04098,-0.033726,0.0,0,0,-3.0554586742624377,-1.8381328534776455,-0.2502029646647525,0.0480265394227244,-0.1329116571556422,0.0131503812504356,0.9998517117947844,0.013070590748601757,-0.010756923952839014,0.003162699099639621,31.306002315849895
5250,3022.328,499.476,117.894,142.90900000000002,3.131839,-0.115674,-0.033456,0.0,0,0,-3.185580602226784,-1.809284941852472,-0.3072991177796555,0.04556030068779,-0.1442819575195686,0.0118881100132134,0.9992547552719658,-0.036907323320684554,-0.010674580363926399,0.0037197964622410233,0.04764451699827824
5375,3024.328,499.524,117.897,142.799,3.111531,-0.35967,-0.032648,0.0,0,0,-3.0371291196945744,-1.7961722719670024,-0.3200865453423329,0.0449284613706427,-0.1318929182410836,0.0130510522608879,0.9933209819503196,-0.11482056825982818,-0.010422503718816891,0.004586429763364518,0.06363961030680441
5500,3026.328,499.508,117.893,142.827,3.102519,-0.427612,-0.032307,0.0,0,0,-3.0352895285743773,-1.7860155206662751,-0.2693911871120472,0.0430573994562524,-0.131253202900611,0.0130356955057822,0.9905709644448045,-0.13652777992598006,-0.010314965403376515,0.004788652848197893,0.024919871588739772
5625,3028.328,499.513,117.842,142.80100000000002,3.090263,-0.505037,-0.031966,0.0,0,0,-3.052069514591897,-1.8250299179744147,-0.2939296280619615,0.0468390090015332,-0.1333017752457886,0.0130265793096955,0.9868430781794586,-0.16127826909053344,-0.01020800683860389,0.00508483675604313,0.023895606290688036
5750,3030.328,499.49100000000004,117.805,133.02,3.090216,-0.505168,-0.031824,0.0,0,0,-2.96344895691911,-1.9704552291441333,-0.1942379333019543,0.0573299701639455,-0.1235836507991743,0.0132328996827377,0.9868364157108005,-0.1613214669951206,-0.0101627465826274,0.00509818551049927,8.964340299207743
5875,3032.328,499.524,117.77600000000001,119.214,3.090212,-0.505011,-0.031564,0.0,0,0,-3.7744001283642215,-2.0103406969551414,-0.4069981413187757,0.0632806637481049,-0.1971407034115117,0.0124461976285651,0.9868451120381123,-0.161272960196737,-0.01007981948046638,0.0051141367901252795,8.396046748321499
6000,3033.328,499.591,117.762,113.393,3.090315,-0.505041,-0.031288,0.0,0,0,-2.999867632767303,-1.826800007421807,-0.1806582682327269,0.0437655603126572,-0.1266386598835394,0.013016182441531,0.9868455794163906,-0.16127724140549857,-0.009991351848850371,0.005062280039018057,5.821402408354878
6125,3035.328,499.55,117.705,103.45899999999999,3.090296,-0.504907,-0.031266,0.0,0,0,-3.065289597391091,-1.795318381676303,-0.2255388525420094,0.0427271734632269,-0.1318945435324634,0.0129545450059434,0.9868521985118835,-0.1612365232955159,-0.009984454834964856,0.005082569181526619,4.395441502283939
6250,3036.328,499.554,117.728,103.419,3.09034,-0.504955,-0.031345,0.0,0,0,-3.0246334090796965,-1.8053663387114116,-0.2895342078199291,0.0437019340952668,-0.1291851316193585,0.0131400792082375,0.9868500071834627,-0.16124919762140266,-0.010009517876727363,0.00505659374764559,0.04631414470762559
6375,3036.328,499.554,117.728,103.419,3.09034,-0.504955,-0.031345,0.0,0,0,-3.0246334090796965,-1.8053663387114116,-0.2895342078199291,0.0437019340952668,-0.1291851316193585,0.0131400792082375,0.9868500071834627,-0.16124919762140266,-0.010009517876727363,0.00505659374764559,0.04631414470762559
6500,3037.328,499.238,116.665,103.476,3.090385,-0.504809,-0.031336,0.0,0,0,-3.0005462396229587,-1.8282577811478469,-0.3169280664270468,0.0455950183786093,-0.1273128101791658,0.0128317282897221,0.9868578804555908,-0.16120151365441726,-0.010006577996578548,0.005046204021080754,1.1104386520650111
6625,3037.328,499.238,116.665,103.476,3.090385,-0.504809,-0.031336,0.0,0,0,-3.0005462396229587,-1.8282577811478469,-0.3169280664270468,0.0455950183786093,-0.1273128101791658,0.0128317282897221,0.9868578804555908,-0.16120151365441726,-0.010006577996578548,0.005046204021080754,1.1104386520650111
6750,3038.328,498.962,115.919,103.51299999999999,3.090505,-0.504543,-0.031275,0.0,0,0,-2.991045193739753,-1.8095511794796448,-0.3002534520342436,0.0444445738617087,-0.1266080982776387,0.013234709456338,0.9868727670502906,-0.16111274581528093,-0.009986861626011877,0.0050087308997813825,0.7962794735518548
6875,3038.328,498.962,115.919,103.51299999999999,3.090505,-0.504543,-0.031275,0.0,0,0,-2.991045193739753,-1.8095511794796448,-0.3002534520342436,0.0444445738617087,-0.1266080982776387,0.013234709456338,0.9868727670502906,-0.16111274581528093,-0.009986861626011877,0.0050087308997813825,0.7962794735518548
