,bolt1,nut1,jig1,bin1
x,537.4207935999696,564.6543999461607,551.4529846034969,359.0064772147933
y,-132.38645860669152,-131.8090689446675,-107.01814156805086,113.22817240942966
z,155.79813763585582,154.68388731572645,158.7362275095567,57.29687949423604
rx,2.0819516538341594,0.03882750285723815,0.02383180808612546,0.006153663533598826
ry,-0.08585571655477722,-0.22706349783586907,-0.010953285355947215,-0.025310156767878546
rz,1.834247889490589,-0.13316792609635564,-0.015071068362660216,-0.012066049762121096
qx,0.7374807733011767,0.01935653224884809,0.011915449721332134,0.003076726122155242
qy,-0.030412300939139547,-0.11319713076981748,-0.005476433868153528,-0.012654643865137417
qz,0.649737735012421,-0.06638771660062612,-0.007535246871452666,-0.006032817733964074
qw,0.1817637935993154,0.9911631577744076,0.9998856188507825,0.9998969941224969
