,bolt1,nut1,jig1,bin1
x,668.0159089693983,696.876758767975,681.6498673082906,720.1655658152747
y,-23.134807042386512,-17.758284363810418,6.34167888851381,196.08030546043614
z,84.906694474792,85.16459840512356,83.93787946380111,109.57617818930902
rx,1.5559416422278376,-0.11848126651840052,-0.028121170604438462,-0.2298322909406256
ry,0.5147471196998862,0.2577794093350449,0.03870263066465671,1.9071825047626072
rz,1.932272757754093,-0.08179490263394405,0.0017575996225015556,-0.811049754270778
qx,0.5859511318014661,-0.05902567988332697,-0.01405924268190941,-0.09519996487336103
qy,0.19384830972698341,0.12842203111966596,0.019349467509607716,0.7899834558382126
qz,0.7276734413599296,-0.04074905578604088,0.000878715896218118,-0.3359489121442597
qw,0.2992916081282093,0.9891224724420917,0.9997135408009035,0.50398555001023
