,bolt1,nut1,jig1,bin1
x,545.9915272173375,696.8124388884783,681.5895656864814,378.1990523709982
y,-215.7828068299391,-18.053322057409158,6.071028244825636,-138.28451725951248
z,37.88587927951699,88.14768990396733,83.40523293253959,70.86448352449501
rx,-0.22638458165740752,-0.35535411698936303,-0.012927611037285475,0.03899328740479417
ry,0.36194116198591586,0.4560356065241573,-0.0025193031123409934,-0.010793877085585702
rz,-0.43385644321555583,-0.07167401193651879,-0.022344810070201376,0.036074182608220984
qx,-0.11145304007560373,-0.1751751779242734,-0.006463624328775996,0.01949425680712739
qy,0.17818988615078643,0.2248070718569006,-0.001259616246305906,-0.00539627781742518
qz,-0.21359502135149067,-0.03533238308845034,-0.011172091856343429,0.01803488309594041
qw,0.9540459900787446,0.9578763282322079,0.9999159061096098,0.9996327311212708
