,bolt1,nut1,jig1,bin1
x,669.5106705047231,695.022695197498,681.5279436716581,473.29371612781335
y,-17.637476517152493,-17.715479623443596,5.677610732685126,142.43555109976745
z,83.99561756945434,82.17103314372568,84.0114847773479,61.64961462646684
rx,1.9443375155395377,0.015600565353306712,-0.01533189473471343,0.15373249594168154
ry,-0.24783274174109407,-0.010138532209614923,-0.022892338350024032,-0.015011155993038846
rz,2.2022306196780104,-0.12171601768131068,-0.024747370082084805,-0.03835474730525418
qx,0.6564253313064974,0.007795356120977213,-0.007665509279238493,0.07678514740856394
qy,-0.0836704987204096,-0.005066064423184144,-0.011445515057461445,-0.007497658960378083
qz,0.743492296261284,-0.06081957172480695,-0.012372977918473547,-0.019157139859157544
qw,0.09656209123230589,0.9981054789497043,0.9998285600891726,0.9968354077980855
