individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
41,542.979882488328,143.75005850533063,-5.215142550560756,-0.012627805148240558,0.14402153066814583,-0.32836262200346955,-0.006280092491205519,0.0716251575553467,-0.16330214258365128,0.9839526449332114,476.54323219755946,223.82605972194227,-0.46476403480258455,0.2023092132514849,-0.3539259463005683,-0.06465171001640561,0.10043805280754434,-0.17570941191051104,-0.03209686677320975,0.9787789286951545,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,531.6429648532289,-113.15283188419323,188.98700564771545,0.000675926293936138,-1.0720257577329784,0.33645666731784246,0.00032046412212839427,-0.5082592531655294,0.15951782242169252,0.8463016561511657,537.3852577625074,-109.476307041407,130.72996219072013,0.09814085557525364,-0.21084173545292373,-0.042830799804722534,0.04895617288481984,-0.10517540724162479,-0.02136553658254253,0.9930180968615678,,,,,,,,,,
123,,,,,,,,,,,552.4987790809572,-133.59681841411958,147.0644234768799,0.16256876630256395,-0.03590871678882803,-0.002874343258904692,0.08119051088632308,-0.01793362358382647,-0.0014355118942023378,0.9965362137889285,537.9146289482358,-108.09837940863808,131.3849891385068,0.11141462696726882,-0.22817882933086744,-0.05455004565078373,0.05555087423017712,-0.11376902472484032,-0.027198428138949335,0.9915800294944388,,,,,,,,,,
