,bolt1,nut1,jig1,bin1
x,373.27495748670214,421.27809126437506,550.5909013465814,459.03267182618976
y,-128.0448228251247,86.96942554956354,-107.15111226707431,267.3874880226236
z,26.890008453312667,14.166477465778044,158.66291732982637,55.80017496280536
rx,0.9894144878750907,-0.3718407594422272,0.007224631814962713,0.018839170106735536
ry,0.7841626414412824,-0.41865009785269597,-0.03445613108541046,-0.04374828123668998
rz,0.7022257660768251,0.28418005337563795,-0.003051473151438105,-0.08963721404395746
qx,0.45279726773300866,-0.18288094570458258,0.003612127959847986,0.009415541567122217
qy,0.358865476354069,-0.20590299441477086,-0.0172271691720031,-0.021864750843081808
qz,0.3213677504300373,0.1397671330858772,-0.00152565719213636,-0.044799368019409994
qw,0.750275264951622,0.9511170617217332,0.9998439125903867,0.9987123193756193
