,bolt1,nut1,jig1,bin1
x,663.8040270053301,695.1608086093308,681.5116896477027,519.4922245452148
y,-21.8013221257307,-17.386172095640863,6.026716274544078,147.76320807827085
z,84.60813615465597,81.10641841789092,84.15576547181567,61.742627172844834
rx,2.083515564573356,0.13531179826380693,0.0016499893077508263,0.11899783026248037
ry,0.3353654857379113,-0.0011633421478639161,0.0035175380679300034,-0.005986095288525464
rz,1.2914821176410756,-0.09290800274812566,-0.023284556241463115,0.047387214488604404
qx,0.7956536519385219,0.06757997381912521,0.0008249754981108599,0.05945816212730631
qy,0.12806948889587275,-0.0005810183066376199,0.0017587281966512567,-0.0029909975954147514
qz,0.49319164242712765,-0.04640186941470108,-0.011642007795660362,0.02367737861782885
qw,0.3275598815649981,0.9966340733043171,0.9999303425464414,0.9979454707706303
