,bolt1,nut1,jig1,bin1
x,666.3109055061078,697.1023140583919,681.4491943386923,678.6630722188947
y,-24.526223385884123,-18.35532585071796,5.338868669329969,216.00662973473186
z,82.23435185345778,85.58783702405623,83.82981171318274,111.49959012405839
rx,1.6787853114636608,-0.009553025041776178,-0.022589722401111262,-0.1975028676598002
ry,0.7613451463454709,-0.45565742198559217,0.037144258887557124,1.9993999137606568
rz,1.886533062259166,0.05852904945496999,-0.0025131386940486435,-0.7574222202755366
qx,0.6163787078445332,-0.004734601799584748,-0.01129396878300993,-0.08084538780446268
qy,0.27953362131753823,-0.22582966554497988,0.018570662042463718,0.818429946458394
qz,0.6926548637761688,0.02900774798199029,-0.0012564700643051484,-0.31004153942396917
qw,0.24933407860985166,0.973723316072207,0.9997629709403177,0.47698080657660835
