,bolt1,nut1,jig1,bin1
x,463.5487861464188,460.58761288611095,681.5138529963913,548.3544152639678
y,96.86531673387441,-23.851057801790976,6.901393265408966,-231.211882229899
z,28.98137339988284,32.11965915070856,83.59440105416707,65.37783385265286
rx,-0.621255053039671,0.1997907353147257,-0.009054961217109171,0.012332955576877505
ry,0.11190851768652192,-0.25231091570579456,-0.018955834359904427,-0.015924634138127648
rz,-0.1015573846238748,0.5870846074108521,-0.02331731837496001,0.054129127095936216
qx,-0.30536353647351167,0.09804005838990895,-0.004527294792980678,0.006165620771590573
qy,0.055006040683395,-0.12381243238952268,-0.009477528189965837,-0.00796121046654082
qz,-0.0499181809017282,0.28809048177187613,-0.011658180696099208,0.027060802115956996
qw,0.9493343042870563,0.9444906049554657,0.9998768758622849,0.9995830717040226
