,bolt1,nut1,jig1,bin1
x,392.19027862128416,566.3154170472593,551.4051487917769,707.2043228172158
y,-280.0120869177524,-131.45533725789434,-107.43216045754781,-151.695506820265
z,31.851382323029597,156.9179353597648,158.46702975662305,49.078842698198066
rx,0.22085026920513426,-0.1901420090667246,0.02679025566479412,0.023815632441392908
ry,0.22195275692104297,-0.015787883830707946,-0.028852107068910917,-0.011531127160376511
rz,-0.1683945782509226,-0.005593302241664833,-0.008895673797786512,0.05966255535842285
qx,0.10984450517974856,-0.09492674245976265,0.013394218492026582,0.011905702809099831
qy,0.11039285052728472,-0.007881963537349304,-0.014425074208761093,-0.0057645403019728715
qz,-0.0837545690548564,-0.00279240744325894,-0.0044475349534617474,0.029825983193050333
qw,0.9842422341053609,0.9954491401761542,0.9997963450512796,0.9994675757833749
