,bolt1,nut1,jig1,bin1
x,535.1344639929055,565.4937289836355,551.3569928484374,319.8471514782546
y,-132.56468960049258,-131.85328927779642,-107.43623416928824,159.3532173017141
z,160.22633959484403,155.99454266378882,158.7420935496236,57.141700305771565
rx,2.242012095599663,-0.20622822800921184,0.023211110114874572,0.019280681526431327
ry,-0.057058939789708565,-0.0539850087464022,-0.015340431286987035,0.030395306788401286
rz,1.167346235255852,-0.007596507072872634,-0.014508988989755226,0.0462523812602416
qx,0.8453893911200087,-0.102918728670227,0.011605078947709156,0.009638961087997036
qy,-0.021515058933646462,-0.026941357742658878,-0.0076699009782951145,0.015195478385424059
qz,0.44016806376114864,-0.003791056432097726,-0.007254196884346744,0.023122880930505685
qw,0.301837630632074,0.9943176184816475,0.9998769281212382,0.999570667958627
