,bolt1,nut1,jig1,bin1
x,519.6915535631017,695.6597658789648,681.33669468921,640.982492556324
y,114.35764786359115,-17.21402597410383,5.847453859001593,-219.5712535896494
z,26.034822067908085,82.72336849451216,84.23974864765991,63.006173330946915
rx,-0.15452389950302142,-0.05464366756457007,-0.003755322258142208,-0.02559813442042544
ry,-0.13605306782918647,-0.14155404963004417,-0.00878255464845913,-0.015945833182239272
rz,0.48126871083069134,-0.012246483263738358,-0.028555283257341427,0.021794774639911606
qx,-0.07638286756342849,-0.02729546053520815,-0.0018775901981031647,-0.012798328852119161
qy,-0.06725253177675408,-0.07070870509762363,-0.004391111438305702,-0.007972456646078515
qz,0.23789643103773647,-0.006117330983054184,-0.014277102273126237,0.010896758666789587
qw,0.9659441198184872,0.9971047162255486,0.9998866721514329,0.9998269367066368
