,bolt1,nut1,jig1,bin1
x,659.177964601957,693.0032725836002,679.6781734002722,637.3557703675598
y,-16.275091190963366,-17.435373349020182,8.724505796867957,252.98649673937388
z,53.14748088527267,50.860414392401346,55.900421640618745,40.093813488620484
rx,-0.3322540647011924,-0.011604770810270903,0.006181057513653228,-0.03472868561346936
ry,-1.0222404265007137,0.06710555873471685,-0.007342662971371176,0.012596936355051054
rz,-0.3425189432002767,0.018553372327804248,-0.024602193268923437,-0.04718127093334023
qx,-0.15745663054278144,-0.005801180988501692,0.0030904389535289733,-0.01736174490167634
qy,-0.48444413556286753,0.03354581472734276,-0.0036712248056641134,0.00629752585436822
qz,-0.16232120062065372,0.00927476057738178,-0.012300739194318205,-0.023587106036740604
qw,0.8450876385594156,0.999377307842063,0.9999128277558871,0.9995511789852956
