,bolt1,nut1,jig1,bin1
x,535.4457137539645,564.803024115926,551.034863995041,353.7332392839649
y,-129.93013312343825,-132.26277981750718,-107.22102393924992,-96.80239152815349
z,158.60146165880155,154.27268661149586,158.1196652749956,61.456590896551646
rx,2.197636278886794,0.07035949642065785,0.013307500754482223,-0.008259016071261753
ry,-0.5474116267168767,-0.02903158866396805,-0.02368865184978707,0.019335689009521748
rz,1.1564400890875386,-0.12723912904527046,-0.009220851237971898,-0.31465130541430325
qx,0.8257811080645807,0.0351475337514777,0.0066535221376817725,-0.0041124180709713725
qy,-0.20569472028677907,-0.014502502069162676,-0.011843919636172663,0.009627834140452502
qz,0.43454250703430575,-0.06356130743019688,-0.00461026747035518,-0.15667456065899488
qw,0.29486955283670296,0.9972533722693981,0.9998970935274625,0.987594792852658
