,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,930.192,315.65700000000004,-112.02900000000001,292.932,3.134948,0.04109,-0.033166,40.6,0,0,-3.052270140999044,-1.6475508683366542,-0.2365547376771974,0.0206653622023034,-0.1456208716132292,0.0329621851705176,0.9998533659161918,0.013105153516261297,-0.01057789052130256,0.0030999757251337916,0.660482301634726
250,931.192,347.729,-112.063,292.95799999999997,3.134895,0.041117,-0.03302,40.5,0,0,-3.056433190658566,-2.084840631789778,-0.3310449066894218,0.0539949079444767,-0.146199743768979,0.0334077572670188,0.9998536553347338,0.013113990339835385,-0.010531506700911165,0.0031270653569595752,32.07202856072557
375,933.184,372.71500000000003,-112.05199999999999,292.94100000000003,3.134936,0.04109,-0.032904,40.5,0,0,-3.1169446484184538,-0.7913327073602513,-0.2693558821923883,-0.055183289796928,-0.1527381630397012,0.0331253490679408,0.999854222233177,0.013105214904406737,-0.010494377980399107,0.0031073550814977933,7.789774419475966
500,934.192,410.225,-112.08500000000001,292.939,3.134853,0.041036,-0.032995,40.6,0,0,-3.3444049871980965,-2.407877396703179,-0.426860739480272,0.0818860506405788,-0.176191345512766,0.0336727920495221,0.9998540059447023,0.013088335876657312,-0.010523677801206452,0.0031487244794168165,37.21231604111497
625,935.184,418.598,-112.054,293.08,3.134868,0.041031,-0.032446,40.6,0,0,-2.8716356256179862,-1.7518885546692171,-0.2232582470656867,0.0263628383358848,-0.1307271184258063,0.0335414613363673,0.9998558697668803,0.013086702914574031,-0.010348545313696207,0.003144122998768873,8.441778733102424
750,937.192,465.406,-112.056,293.03200000000004,3.134793,0.041177,-0.032478,40.6,0,0,-3.014628664899495,-1.9478350283808543,-0.2313589638102162,0.0436792846754673,-0.1427599216170005,0.0331006228529699,0.9998550320122223,0.013133572345340593,-0.010358990762609509,0.0031804948778664734,9.850161216954742
875,939.2,514.9820000000001,-112.088,293.011,3.134779,0.041019,-0.032479,40.5,0,0,-3.086793045520479,-2.0856856638136487,-0.2317625185492839,0.0571391386578161,-0.1487655287739614,0.0335937422434118,0.999855662403619,0.01308324427850705,-0.010359362513021537,0.0031885242499703277,19.462306087945237
1000,940.2,527.4140000000001,-112.096,292.96299999999997,3.134765,0.040949,-0.032716,40.6,0,0,-3.0441747730575286,-2.341807574014546,-0.1786702787618866,0.0748399767424254,-0.1448285975683593,0.0330460397904871,0.9998551472705793,0.013060968980316851,-0.010434996243132828,0.0031947486957898024,12.432095237730461
1125,941.192,562.784,-112.08500000000001,292.978,3.134712,0.041123,-0.032402,40.6,0,0,-3.019455439019657,-1.4014353917416,-0.0131277010119433,-0.0064772295639696,-0.1424074176901355,0.0337908093880502,0.9998553696135646,0.013116692176065495,-0.010335020788582403,0.003221736578304629,35.65524686608025
1250,942.2,565.0110000000001,-101.639,293.03499999999997,3.134716,0.04098,-0.032551,40.6,0,0,-3.088391885244906,-1.9415816824745415,-0.2495288747515372,0.0417376280022227,-0.1474916001560277,0.0331459979095327,0.9998554807932739,0.013071065322315759,-0.010382534097284046,0.0032199013508631058,10.596134165633332
1375,943.2,565.044,-65.16199999999999,293.041,3.134866,0.041111,-0.032395,40.6,0,0,-2.9965462868675643,-1.4668986460924365,-0.3370848513330353,0.0044578408678952,-0.1390728658205161,0.0325782281066278,0.9998557012438798,0.013112224807643178,-0.010332283881287265,0.003144862556572161,36.477015420672785
1500,943.2,565.044,-65.16199999999999,293.041,3.134866,0.041111,-0.032395,40.6,0,0,-2.9965462868675643,-1.4668986460924365,-0.3370848513330353,0.0044578408678952,-0.1390728658205161,0.0325782281066278,0.9998557012438798,0.013112224807643178,-0.010332283881287265,0.003144862556572161,36.477015420672785
1625,944.2,565.0300000000001,-62.053999999999995,293.066,3.134876,0.041231,-0.0323,40.5,0,0,-3.076200956239827,-1.978840982501883,-0.2300593170480432,0.0448486464616734,-0.1451160902869721,0.0328740366214039,0.9998555288257791,0.013150454215418949,-0.010301949289564457,0.003139565461160989,3.10813207570077
1750,944.2,565.0300000000001,-62.053999999999995,293.066,3.134876,0.041231,-0.0323,40.5,0,0,-3.076200956239827,-1.978840982501883,-0.2300593170480432,0.0448486464616734,-0.1451160902869721,0.0328740366214039,0.9998555288257791,0.013150454215418949,-0.010301949289564457,0.003139565461160989,3.10813207570077
1875,945.192,564.984,-47.04,293.065,3.134843,0.040931,-0.03234,40.5,0,0,-3.16788068086158,-2.286156459661301,-0.2387147142475895,0.0701982585615418,-0.1510033930771492,0.0335110701870831,0.9998565904803628,0.013054921763211661,-0.010314826655157828,0.003157822321627109,15.135151714416237
2000,945.192,564.984,-47.04,293.065,3.134843,0.040931,-0.03234,40.5,0,0,-3.16788068086158,-2.286156459661301,-0.2387147142475895,0.0701982585615418,-0.1510033930771492,0.0335110701870831,0.9998565904803628,0.013054921763211661,-0.010314826655157828,0.003157822321627109,15.135151714416237
2125,946.184,565.0269999999999,-13.226999999999999,293.039,3.134882,0.041231,-0.032438,40.5,0,0,-2.939317186324635,-2.1520691713717963,-0.2862108564907935,0.0609708860798733,-0.1339373281801595,0.0323683782445058,0.9998550866643933,0.013150423230686065,-0.010345939432878044,0.003135853543074945,34.08572312267242
2250,947.184,564.9920000000001,3.891,293.031,3.134883,0.04118,-0.03245,40.5,0,0,-3.0995331090412765,-1.9233696913435328,-0.2100972895855766,0.0427139918419753,-0.1455612224975813,0.0324735569739268,0.9998552616117853,0.013134155141730433,-0.010349765282883743,0.003135626656748257,17.118037650385045
2375,949.2,565.046,48.071999999999996,293.06100000000004,3.134937,0.041199,-0.032306,40.5,0,0,-2.9213448094711976,-1.6670591236846624,-0.3676666494949528,0.02098644898636,-0.1307619081669626,0.0326237281433045,0.9998557433911213,0.013139995085059383,-0.01030366468161675,0.003109249279430254,11.058149257448102
2500,950.2,565.0110000000001,84.50399999999999,292.991,3.134858,0.040886,-0.032612,40.6,0,0,-2.8828581463012224,-1.8521874527914517,-0.2209243779414524,0.0367149332673795,-0.1319223485687415,0.0326385081079379,0.9998559077205829,0.013040497733250996,-0.010401524044337463,0.0031492082613639055,36.43208406061887
2625,952.2,565.013,130.98000000000002,293.069,3.134915,0.041136,-0.032238,40.6,0,0,-3.11467532069677,-1.812301540104827,-0.2790046269897612,0.0337567151960648,-0.1489182227472919,0.0320647842523051,0.999856191793443,0.013119999842297182,-0.01028205355202199,0.003121011247206362,37.48208761528633
2750,954.192,565.0269999999999,178.807,293.051,3.134866,0.040838,-0.032412,40.6,0,0,-3.057734387067611,-2.548556606539041,-0.2962283639328769,0.0944361109089093,-0.1476934583861456,0.0325206552453663,0.9998567776516987,0.013025166334299478,-0.010337717107285243,0.0031465585860165255,37.24797154171925
2875,956.2,565.0319999999999,190.51299999999998,292.967,3.134788,0.041373,-0.032652,40.6,0,0,-3.051032924476352,-1.9533098339513493,-0.2822862267134239,0.045055543297432,-0.1437195874973945,0.0325495953575373,0.9998536313378317,0.013196089907623772,-0.010414490795053088,0.0031808007137979176,2.9632033108594342
3000,958.2,564.9889999999999,202.309,293.01700000000005,3.134843,0.041218,-0.032537,40.6,0,0,-3.005568872803333,-1.7934665886432404,-0.193532283953929,0.0297741412292193,-0.1389946576531573,0.0335471595940461,0.9998547505778214,0.013146436076485054,-0.010377640608971669,0.003154923270180374,5.0595491160513015
3125,959.208,564.956,202.404,293.047,3.134853,0.041051,-0.032502,40.5,0,0,-3.0241825723787548,-1.9341313511855496,-0.2691839702094394,0.0433913854148619,-0.142712619400069,0.0325142786532451,0.9998555776979468,0.013093140673606835,-0.010366452904279297,0.0031512010075044478,0.10411468846777926
3250,961.208,564.982,181.337,293.12100000000004,3.134981,0.041197,-0.032237,40.5,0,0,-2.788160383485822,-1.6617868564549547,-0.2803505803820872,0.0203024716086634,-0.1255353001068088,0.0324739616974713,0.999856049162037,0.013139176810745723,-0.010281516684419009,0.0030876206836730293,21.068084796677663
3375,962.2,564.9830000000001,152.674,293.02299999999997,3.134856,0.040904,-0.032556,40.6,0,0,-3.2881762035908397,-2.1597978764020165,-0.2879195600491775,0.0614581011229555,-0.1611177689213575,0.0337717490027698,0.9998560145728607,0.013046248510326566,-0.01038367070463015,0.0031503817196933165,28.894322127024935
3500,962.2,564.9830000000001,152.674,293.02299999999997,3.134856,0.040904,-0.032556,40.6,0,0,-3.2881762035908397,-2.1597978764020165,-0.2879195600491775,0.0614581011229555,-0.1611177689213575,0.0337717490027698,0.9998560145728607,0.013046248510326566,-0.01038367070463015,0.0031503817196933165,28.894322127024935
3625,963.208,564.955,152.458,293.012,3.134802,0.041111,-0.032621,40.5,0,0,-3.006463604261942,-1.9421518939982143,-0.2764748892226589,0.044051705566833,-0.1430877066993447,0.0325928603891906,0.9998548508579003,0.013112481354043776,-0.010404569440058912,0.003175686293235809,0.21635401376417257
3750,965.2,564.947,162.85399999999998,293.002,3.134732,0.041187,-0.032623,40.6,0,0,-3.0975280328411228,-1.827059917126908,-0.3252060866351968,0.0337043837547592,-0.1478375243937199,0.0328804699599621,0.999854409752261,0.013137009343850248,-0.010405435108758264,0.003210172059979366,10.507098280935246
3875,966.208,564.957,199.434,293.039,3.134812,0.041178,-0.032413,40.6,0,0,-2.9658457418527124,-1.9345441559934675,-0.1571017796292493,0.0422203205063017,-0.1358255195307848,0.0326092572742613,0.9998552731513473,0.013133814862845419,-0.010338198580538359,0.0031713260163957696,36.28970245959874
4000,966.208,564.957,199.434,293.039,3.134812,0.041178,-0.032413,40.6,0,0,-2.9658457418527124,-1.9345441559934675,-0.1571017796292493,0.0422203205063017,-0.1358255195307848,0.0326092572742613,0.9998552731513473,0.013133814862845419,-0.010338198580538359,0.0031713260163957696,36.28970245959874
4125,968.2,564.921,202.433,281.978,3.134826,0.041016,-0.03274,40.6,0,0,-3.0002062762646475,-1.8547392744998945,-0.3908983470798717,0.0370360150552736,-0.1385867378152944,0.0332648058970387,0.9998548922482223,0.013082081193805679,-0.010442445345357858,0.0031636899569406672,11.177564272264066
4250,969.208,564.9340000000001,202.43800000000002,245.694,3.134763,0.041174,-0.03272,40.6,0,0,-3.0361123096780886,-1.791985647074729,-0.2652616122962257,0.0309072902668782,-0.1423009489040993,0.0327835817666011,0.9998541955861756,0.013132730177389869,-0.010436268795943957,0.0031942542836177795,35.996034398171915
4375,970.208,564.981,202.507,242.99699999999999,3.134952,0.041268,-0.032291,40.6,0,0,-3.0677520572994283,-1.988451596082841,-0.2644175504556333,0.0485894332347041,-0.1443287595547134,0.0326645007989704,0.9998555290823115,0.013161936123477751,-0.010298829101561017,0.0031013739131953667,2.6982918670892526
4500,971.192,564.976,202.459,216.619,3.135055,0.041272,-0.031994,40.6,0,0,-3.2275970115930823,-2.229138160647632,-0.2967882371996418,0.0681224482182564,-0.1580751697921818,0.0326756477462324,0.9998566461288824,0.013162794113350878,-0.010203780646989435,0.003051377318604527,26.806955433535972
4625,973.2,564.961,202.39399999999998,167.215,3.134808,0.041102,-0.032386,40.6,0,0,-3.203206799212188,-2.158124442192833,-0.2758642677113271,0.0594945058905957,-0.1568645085447021,0.0326475246546233,0.9998556714407778,0.013109596443405418,-0.010329604165639819,0.0031739638598242315,26.138138293100877
4750,974.208,564.971,202.47799999999998,143.274,3.1349,0.041342,-0.032068,40.6,0,0,-3.0283216685215093,-1.5147159143111717,-0.47823855560925,0.0074888810342795,-0.1435294528274238,0.0325637724977945,0.9998558604395732,0.013185760624674737,-0.010227878953898444,0.0031280270928823795,23.751140327647203
4875,974.208,564.971,202.47799999999998,143.274,3.1349,0.041342,-0.032068,40.6,0,0,-3.0283216685215093,-1.5147159143111717,-0.47823855560925,0.0074888810342795,-0.1435294528274238,0.0325637724977945,0.9998558604395732,0.013185760624674737,-0.010227878953898444,0.0031280270928823795,23.751140327647203
5000,976.2,564.961,202.50799999999998,143.196,3.124424,0.27673,-0.03289,40.6,0,0,-2.957025713623413,-1.82186304789985,-0.2759452140029336,0.0332482695477939,-0.1378907675872756,0.0337314195285958,0.9960430280505169,0.08821945649899615,-0.010485086272727871,0.0023825895223874263,0.050944672453557265
5125,978.2,564.9680000000001,202.487,143.16899999999998,3.107773,0.432479,-0.033367,40.6,0,0,-3.0521874068165835,-1.8891236532927669,-0.2646578412538365,0.0383251808532649,-0.1440770459923461,0.0330365421593143,0.9903979040293808,0.1378241895842208,-0.010633533035954799,0.0018472776822460485,0.07953494878054297
5250,980.208,564.9739999999999,202.47899999999998,143.08599999999998,3.083227,0.587574,-0.033767,40.6,0,0,-3.050646587187656,-1.899111584296288,-0.2455157149459452,0.0408373130484853,-0.1449361019214195,0.0334848804635128,0.9822636891911005,0.18719108418315347,-0.010757591962225256,0.001348003782971758,0.05024387802423694
5375,982.192,565.012,202.482,143.096,3.068052,0.664572,-0.033801,40.5,0,0,-3.074377283475479,-1.8660642291386629,-0.261281377579025,0.0374829114355628,-0.1467293700434495,0.0333474458506447,0.9772772727140706,0.21168843020983197,-0.010766750073013202,0.0011035600168071993,0.04775341514006591
5500,983.192,564.9929999999999,202.511,143.098,3.068073,0.664652,-0.033861,40.6,0,0,-3.0651814384619747,-1.852057465288271,-0.2609599565825555,0.0359556581897822,-0.145677231911802,0.0333151346706803,0.9772721203159669,0.21171134758274918,-0.010785731391012847,0.001084507349710771,0.03472751070837117
5625,983.192,564.9929999999999,202.511,143.098,3.068073,0.664652,-0.033861,40.6,0,0,-3.0651814384619747,-1.852057465288271,-0.2609599565825555,0.0359556581897822,-0.145677231911802,0.0333151346706803,0.9772721203159669,0.21171134758274918,-0.010785731391012847,0.001084507349710771,0.03472751070837117
5750,985.208,564.973,202.475,128.95499999999998,3.068045,0.664481,-0.033842,40.6,0,0,-3.035487629685842,-1.8872491094651065,-0.2684446757450283,0.0387232998629567,-0.1426210831887764,0.0327939236243103,0.9772830174786907,0.2116611707902778,-0.010779897908118638,0.0011163908475989857,9.081127407981915
5875,986.2,564.944,202.44500000000002,123.144,3.068052,0.664345,-0.033976,40.6,0,0,-3.1249982004832875,-2.005752725354541,-0.245274311891997,0.0481830750846839,-0.1485835363331881,0.0336115055792701,0.9772916160572358,0.2116192289666356,-0.010822652271591434,0.001126638190160639,5.858013911459853
