,bolt1,nut1,jig1,bin1
x,566.8898213639516,696.2768194163515,681.4002238418383,597.3939685482877
y,218.74304379004326,-17.97429868004295,6.324579912611274,-258.5506357079878
z,11.800478404029251,85.13706328975329,83.6355085708202,67.51288964504622
rx,0.07511360108784547,-0.12452803577643046,-0.028538376679938294,-0.08946676698277146
ry,0.02779753825600693,0.15470352462047887,0.037553408733680654,-0.04448473582813262
rz,0.36003616181648035,-0.04907733216566537,0.0003688083079933979,-0.015987395608397823
qx,0.03734427655822444,-0.06215550439009046,-0.014267865603096496,-0.04471430194364268
qy,0.01382011967521184,0.07721695394741471,0.018774963788566277,-0.02223288017197874
qz,0.17899940627413138,-0.024495900187115123,0.0001843870599498513,-0.007990287998939631
qw,0.983043041709779,0.9947734345925806,0.9997219087062572,0.9987204241120962
