,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,8333.704,315.015,-112.03399999999999,292.91299999999995,3.134886,0.04125,-0.033225,40.6,0,0,6.743188369378952,-3.486793620755261,0.039548633057277,-0.0650385019855899,-0.6577800911884696,0.0864390100848559,0.9998523988230621,0.013156431031766806,-0.010596907176495808,0.00312960837286356
125,8335.704,317.801,-112.03,292.922,3.134909,0.04121,-0.033369,40.6,0,0,6.561879990751435,-3.123057055820891,-0.1347092719527761,-0.0966963509515431,-0.6754649618241256,0.0854275081767508,0.9998521184600773,0.013143573163284733,-0.010642754013240678,0.0031176084441214397
250,8337.504,364.916,-112.02900000000001,292.907,3.134866,0.041197,-0.033316,40.6,0,0,6.766450979979918,-3.4061061159051143,0.0261860646978018,-0.0716075489343282,-0.656192590796607,0.0869260989863058,0.999852280367188,0.013139609282912584,-0.01062599759374507,0.0031394724977127923
375,8339.512,411.42,-112.036,292.896,3.134883,0.041238,-0.033441,40.6,0,0,6.6063166564727664,-2.8907829029561265,0.083894436525393,-0.1130855523523652,-0.6684435999060793,0.0868578532684378,0.9998517152290785,0.013152607300692478,-0.010665801948262698,0.0031300388917719657
500,8341.104,444.187,-112.089,292.903,3.134841,0.041112,-0.033105,40.6,0,0,6.688542522894219,-3.458812460745502,0.2828753922036211,-0.0698587671179694,-0.6634894095019186,0.0859863886885992,0.9998533020615631,0.013112616861383075,-0.01055879502812042,0.003153646015238169
625,8341.712,462.704,-112.078,292.865,3.134833,0.041022,-0.033406,40.6,0,0,6.691247608435496,-3.3568964957062724,-0.0830201384678955,-0.075649890390037,-0.6637977905690613,0.0864130411553817,0.9998526496835941,0.013083936335785798,-0.010654818810230128,0.0031566385251549055
750,8343.312,500.237,-112.109,292.94100000000003,3.134795,0.041033,-0.032945,40.7,0,0,6.687826665045916,-2.980721227876824,-0.1348472928608299,-0.1051882266704128,-0.6633038937662259,0.0865962029892312,0.9998540883246921,0.013087622254797234,-0.010507925698445029,0.003178002773799937
875,8344.904,521.257,-112.107,292.825,3.13477,0.041057,-0.033602,40.6,0,0,6.739535674212831,-3.305043066597204,0.033383703572024,-0.081900075614224,-0.6596884720750024,0.0864149880777004,0.9998517340574606,0.013095350741903605,-0.010717538437524536,0.003186857554964446
1000,8345.904,558.827,-112.099,293.009,3.13474,0.041183,-0.032776,40.6,0,0,6.724338834960474,-3.79144289279564,-0.1717857830197386,-0.039564687075307,-0.6565744889589399,0.0875550309575488,0.9998539336153452,0.013135693725183193,-0.01045420434491427,0.0032054010347840637
1125,8347.512,589.366,-112.07300000000001,293.028,3.134723,0.041249,-0.033312,40.5,0,0,6.562596951532583,-3.634608009568261,-0.0469887369921263,-0.0516144114052799,-0.6712023633942601,0.0865788895766508,0.9998518369129985,0.013156788788299404,-0.010625201777396537,0.0032106413179654064
