,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,7288.856,322.341,-112.01,292.978,3.135028,0.041253,-0.033038,0.0,0,0,-3.212707942372264,-1.9220633782714087,-0.4447664681462301,0.0595031490296038,-0.1474411552431493,0.0131324415093413,0.9998532459232928,0.01315680305058634,-0.010536796334454986,0.003059587088096944,7.265187451945867
250,7289.856,359.75800000000004,-112.01700000000001,292.983,3.135017,0.041162,-0.033177,0.0,0,0,-2.7921438710838355,-2.083315756969101,-0.142751575786123,0.0681332940136026,-0.1127187538439373,0.0136737205573612,0.9998531418479323,0.013127825152062839,-0.010581163574898907,0.0030649504068518585,37.41700098885535
375,7290.856,366.856,-112.042,292.97,3.134976,0.041212,-0.033049,0.0,0,0,-2.9778091178558097,-1.6011467459482425,-0.3362134380088074,0.0261962197877146,-0.1284199135340701,0.0123079160820379,0.9998532956623666,0.013143945606230303,-0.01054047991702187,0.003085794893304563,7.098055931027831
500,7291.848,401.37,-112.039,293.01500000000004,3.134931,0.041184,-0.033129,0.0,0,0,-3.170153651130095,-1.1639451059624206,-0.4621527911255764,-0.0063955239247885,-0.1461493563856566,0.0121450111357017,0.9998530707554569,0.013135201019095074,-0.01056614400159287,0.0031080534114796264,34.792368413593124
625,7292.856,416.584,-112.01,293.01800000000003,3.134913,0.041405,-0.032883,0.0,0,0,-3.190937551807642,-1.376626626064828,-0.4326978582283302,0.0126981021511729,-0.1488243351650555,0.0121424855470822,0.9998529392375751,0.013205760717803588,-0.01048774374311159,0.0031168915645094046,15.093281681323518
750,7293.856,451.033,-112.07300000000001,292.94599999999997,3.134905,0.041197,-0.033254,0.0,0,0,-3.0829184404535126,-1.808306755168357,-0.340002579174078,0.0477808557622017,-0.1373614948535705,0.0127768602171688,0.9998525538003843,0.013139449411996355,-0.010606093908452721,0.0031203044729958894,34.4491328483026
875,7294.856,465.088,-112.062,292.912,3.134913,0.041352,-0.033173,0.0,0,0,-3.039345476789677,-1.7977808981782857,-0.2867036028715716,0.0447362640306276,-0.1336999915072637,0.0132945079424151,0.9998521917771055,0.013188846974179783,-0.010580228783963676,0.003115713865050366,14.05504542859966
1000,7295.856,494.082,-112.071,292.954,3.134846,0.041317,-0.032854,0.0,0,0,-3.027834432526165,-1.4578436341048289,-0.4475055300938373,0.0137865729623001,-0.133637900474301,0.0130941420093807,0.9998532930732018,0.013177980197402194,-0.010478722109675235,0.0031511190930886674,28.994031816910155
1125,7296.856,514.795,-112.09700000000001,292.914,3.134788,0.041364,-0.033158,0.0,0,0,-3.096296534856125,-1.6149990864180568,-0.2775929481584642,0.0305488807550648,-0.1365012718122549,0.0129705064826107,0.9998519838700488,0.013193197581718668,-0.010575864167262054,0.003178204809775191,20.713054941268286
1250,7297.856,534.533,-112.089,292.896,3.134827,0.041271,-0.033083,0.0,0,0,-3.144024440604432,-0.9638252764495886,-0.2470811656259997,-0.0307502118566016,-0.1407516829600309,0.0122724433976036,0.9998526895130357,0.013163380419044655,-0.01055181881716591,0.003159716623696843,19.738009828754322
1375,7298.848,564.489,-112.063,292.945,3.13484,0.041306,-0.032825,0.0,0,0,-2.9242980488909827,-2.0038123655679243,-0.2298879413291455,0.0655689139054275,-0.1185731917113965,0.0140183785499678,0.9998534254570078,0.013174498727822526,-0.010469494038173011,0.003154342997050736,30.197632417953272
1500,7299.856,564.7990000000001,-92.78500000000001,292.889,3.134784,0.041265,-0.0332,0.0,0,0,-2.9201670328710327,-1.7643273324635664,-0.3237073006325734,0.0439483793173787,-0.121182870490459,0.011651327727318,0.9998522500748223,0.013161641471736983,-0.010589276550628081,0.003180634562298956,19.127553217184545
1625,7300.856,564.838,-62.428999999999995,292.872,3.134823,0.041368,-0.033224,0.0,0,0,-3.113806115081528,-2.178221307328408,-0.1291920748597047,0.0756111539655074,-0.1347924571247927,0.0120603889674446,0.9998518040508669,0.01319432370822093,-0.010596794886915784,0.0031603316652330155,30.35602981287245
1750,7301.856,564.775,-38.938,292.966,3.134794,0.041151,-0.033,0.0,0,0,-3.017821041421726,-1.4196866219913653,-0.418999819514091,0.0164369095842029,-0.129087052848278,0.0115662700864903,0.9998534123451297,0.013125254090512625,-0.010525464386938754,0.0031774402117092267,23.49127254960871
1875,7302.856,564.8499999999999,-12.615,292.846,3.134841,0.041439,-0.033321,0.0,0,0,-3.164954098547082,-1.732897209182002,-0.3154769573680518,0.0419611939857733,-0.1374014672516551,0.0115054665551438,0.9998512099106202,0.013216885413801269,-0.010627665698334229,0.003150349509535189,26.323380368030243
2000,7303.856,564.828,17.357999999999997,292.861,3.134811,0.041594,-0.03322,0.0,0,0,-3.149019551101829,-2.0062831652142394,-0.2629044868712652,0.062161075643643,-0.135517029010454,0.011476989844228,0.9998508486073637,0.013266444515147703,-0.010595549521402287,0.0031648569321366276,29.973011827308913
2125,7304.856,564.825,36.956999999999994,292.827,3.13481,0.041676,-0.033395,0.0,0,0,-3.16788974022103,-1.6286021860966813,-0.2769272639240658,0.0316458175849801,-0.1367870310951301,0.0107330781870533,0.9998499114533559,0.013292590271732596,-0.010651359346494627,0.0031638828448497286,19.59902972088159
2250,7305.856,564.884,62.78,292.88,3.134789,0.041618,-0.033008,0.0,0,0,-2.9127345388965717,-1.48612447375794,-0.3434791832323737,0.0215583964168116,-0.1173720926723487,0.010811783404167,0.9998514211727293,0.013274200096518985,-0.010528011840691496,0.0031768155995187094,25.82312179036455
2375,7306.856,564.862,86.86399999999999,292.829,3.134808,0.041763,-0.033234,0.0,0,0,-3.0391743764454318,-1.2211301155757948,-0.4966148465909594,0.0028262311168713,-0.12628500856931,0.0119837092089512,0.9998500836081724,0.013320349776358905,-0.010600016868220957,0.0031651592312947814,24.08406404658482
2500,7307.856,564.879,112.762,292.819,3.134764,0.041936,-0.033164,0.0,0,0,-3.053023510071319,-1.315840602299785,-0.3064627242037747,0.0079529040740595,-0.1288219050415689,0.011252141545172,0.999849512133592,0.013375708391711245,-0.010577832723738833,0.0031863719347193726,25.89800751023137
2625,7308.856,564.8480000000001,136.73399999999998,292.798,3.13467,0.041675,-0.033404,0.0,0,0,-2.9905041316169334,-2.020464248082241,-0.2939501639716083,0.0660160887006018,-0.1211907952839147,0.0128136086451415,0.9998496484350984,0.013292861480963777,-0.010654702937255288,0.003233831037197346,23.972029242431667
2750,7309.856,564.867,162.16,292.766,3.134664,0.041501,-0.033494,0.0,0,0,-3.114270290080848,-1.93103246255171,-0.2889944983095216,0.057259497254712,-0.1339362113116761,0.0105750043574556,0.9998500658741869,0.013237392455409776,-0.010683434685947207,0.0032375045447220027,25.42602723588569
2875,7310.856,564.842,186.595,292.813,3.134638,0.041836,-0.033352,0.0,0,0,-3.683591843015284,-1.498092896863567,-0.3570851347592158,0.0216279681657952,-0.1817171507248718,0.0098553594110814,0.9998490888953246,0.013344343583860338,-0.010638219409334305,0.003249033287593751,24.435057990518462
3000,7311.856,564.901,204.588,292.759,3.134553,0.041423,-0.033455,0.0,0,0,-2.790312359158376,-1.5143462621318282,-0.1535786873868778,0.0279794957524163,-0.1066969928697434,0.0110296174803233,0.9998503338927633,0.013212984556598641,-0.01067137576566177,0.003293720222594186,17.99317776269661
3125,7312.856,564.8969999999999,236.00799999999998,292.86400000000003,3.134659,0.041845,-0.033063,0.0,0,0,-3.103071969151599,-1.730758726568444,-0.2885506572299683,0.0424690171926491,-0.1331743689486945,0.0111252856162686,0.9998500580793916,0.013347137816372418,-0.010545977240356583,0.003240005369427818,31.420175699699694
3250,7313.856,564.893,236.625,292.86400000000003,3.13472,0.041639,-0.033107,0.0,0,0,-3.086219173568389,-1.7094873703431095,-0.2981138071610005,0.0411544157945477,-0.1327082163867353,0.0112439928389026,0.999850884986843,0.013281183327368044,-0.010559814991214337,0.003210649124834954,0.6170129658281277
3375,7314.856,564.871,238.815,292.805,3.134623,0.042095,-0.033353,0.0,0,0,-3.0503475939315536,-1.661959479509184,-0.3424398886814985,0.0379130120873877,-0.1302484489923409,0.0110332635956571,0.9998479597020596,0.0134270053731049,-0.010638577270677461,0.003254793387491838,2.190905064123043
3500,7315.856,564.8969999999999,241.606,292.86699999999996,3.134726,0.041428,-0.033151,0.0,0,0,-3.2899677184746423,-1.6537838367909294,-0.3361210224005902,0.0378726391930227,-0.1546752946017498,0.0127968215290214,0.9998516345891575,0.013213867342076984,-0.010573836928096797,0.0032088147148052132,2.791809628180255
