individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
36,353.41091865041625,74.85998890559114,9.066831545926698,0.07960247439849019,0.04142143319159453,0.2984843589491451,0.039640328583518965,0.020626987220214207,0.14863882253903338,0.9878814059299919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,551.8103173252988,-114.5492592912571,207.5904404131948,-0.11524664721864337,0.15176039204196565,-0.07117794037850422,-0.05752402443859653,0.07574943576511088,-0.03552764163328899,0.994832044253517,558.3642442744122,-135.4799514643351,144.16864061523736,0.018541431783531192,0.035102942690340436,0.022934190468787148,0.009269903961253972,0.01754993418501178,0.011466090944691549,0.9997372642095016,543.5074679209622,-110.83126500667512,144.75035767166747,0.005150431711830729,-0.07591862439930784,-0.002012127573370957,0.002574594178046354,-0.03795014851566091,-0.0010058209147764854,0.9992758107833618,,,,,,,,,,
148,533.76972281487,-137.42437128778826,210.29378522026502,0.021943248307042234,-1.2589876660166957,-0.04740491986376863,0.01026004033400927,-0.5886669126013563,-0.0221651955547826,0.8080066223037716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
