,bolt1,nut1,jig1,bin1
x,358.3215529250981,566.3929828425374,551.5423223829077,597.2909353946743
y,70.28551110530168,-131.56932331114302,-107.39847952308598,-333.59663806553624
z,23.477787206538977,156.7955427277716,158.67942063970946,53.776421836460074
rx,0.41008838384649743,-0.15648904920075035,0.01808982836931721,-0.0031045599942463612
ry,0.2600645386326632,-0.10533831258286776,-0.01849656808317442,0.005808968823594719
rz,0.3923045819737912,-0.017168145081723003,-0.00511676189381694,0.14172219454433377
qx,0.20173089208284492,-0.07812760237498717,0.009044652055460513,-0.0015509784427522359
qy,0.12793108374685977,-0.052590451807070844,-0.00924801601856012,0.002902049062254415
qz,0.19298267497229035,-0.008571245204130967,-0.002558306802883183,0.0708016817214573
qw,0.9516806040638597,0.9955183855065233,0.9999130579881526,0.9974849845699553
