,bolt1,nut1,jig1,bin1
x,359.3075815430149,504.4477677650231,552.1066713076362,360.84182726659355
y,330.83479120094404,219.9316091313201,-107.15449907010594,-155.74946108592144
z,18.15949110865114,12.97563044652452,159.00909724100592,64.14493979408802
rx,-0.8224951130210819,0.08575711867441069,0.018045769826442053,0.005005077116203723
ry,-0.07136816943154561,0.4045473164156687,-0.01198874925648571,0.018889880679321045
rz,0.373605483208356,0.5270325208362012,-0.010042811228143439,-0.12019472480792424
qx,-0.39732023459845467,0.042081258776282285,0.009022670531765009,0.002500992625137512
qy,-0.03447560644737491,0.19851250336396978,-0.005994232203422736,0.009439105766374878
qz,0.18047647443202283,0.2586163368784262,-0.00502128630674849,-0.06006023750400405
qw,0.8990974952224603,0.9444255100152462,0.9999287210999555,0.9981469912739219
