,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,1032.704,315.019,-112.009,292.927,3.134921,0.04125,-0.033186,40.6,0,0,6.743094567650759,-3.6703135766068575,0.2335896260595117,-0.0654530684951212,-0.661225806212566,0.1029250385824077,0.9998525876801042,0.013156286631083942,-0.010584352197312769,0.003112317471509489
125,1033.504,315.017,-112.012,292.92,3.134897,0.041306,-0.033187,40.6,0,0,6.7982655897800015,-3.8958665201553138,0.1942706481277475,-0.0445735009388073,-0.6554136343524495,0.1036780058861291,0.9998523107705611,0.013174244496290883,-0.010584749239781279,0.0031239417811901615
250,1034.704,350.267,-112.05900000000001,292.95700000000005,3.134868,0.041125,-0.033183,40.6,0,0,6.735278101654809,-4.1755629867603865,0.3777675058847302,-0.0188321962281113,-0.6600380022987157,0.1029074670204289,0.9998530312153855,0.013116646668610203,-0.010583579000717139,0.003139650476086304
375,1035.704,364.955,-112.065,292.87,3.134869,0.041084,-0.033448,40.6,0,0,6.720537247246179,-3.689822458164915,0.2082732176302812,-0.0644036833327338,-0.6621470242027879,0.1029120509536863,0.9998523098862293,0.013103556256853426,-0.010668088542479637,0.0031380113838532626
500,1036.904,381.615,-112.057,292.951,3.134866,0.0411,-0.033388,40.6,0,0,6.858126502188417,-4.051456430202845,0.1752699984744086,-0.0319306487887723,-0.6502044615576763,0.1019411756777882,0.9998524413000709,0.01310867365221764,-0.010648963403898848,0.0031397260692760144
625,1038.504,415.33599999999996,-112.08,292.94599999999997,3.134858,0.041133,-0.033169,40.6,0,0,6.766560142157718,-3.5479413142806955,0.3238368781948567,-0.0785132874542412,-0.6592948075631477,0.1025274218375537,0.9998530283103961,0.013119240046436402,-0.010579147475269224,0.003144671339004229
750,1039.304,435.765,-112.106,292.969,3.134827,0.041042,-0.033,40.6,0,0,6.745147341037919,-3.9149819538301744,0.1589003500016066,-0.0411962173113601,-0.6599873383735906,0.1026781724916667,0.9998539209790946,0.013090357019645423,-0.010525358940799643,0.003161657001606568
875,1040.704,464.932,-112.079,292.906,3.13483,0.041109,-0.033286,40.6,0,0,6.739511578789684,-3.6766834192008586,0.2730508585840352,-0.0650537828906632,-0.6610671707781935,0.1026816376501036,0.9998526880779978,0.013111697972202133,-0.01061655546723881,0.0031582066903413086
1000,1041.504,478.79699999999997,-112.11200000000001,292.94100000000003,3.134756,0.041076,-0.033169,40.6,0,0,6.685054877086898,-3.591848752092519,0.3013693743437136,-0.0730991523759847,-0.6645964000052969,0.1023911303626843,0.9998530945679442,0.01310148723296897,-0.010579492405062512,0.003196037490516674
1125,1043.504,514.919,-112.094,292.97499999999997,3.134777,0.0411,-0.032989,40.6,0,0,6.7286965934649965,-3.668316780397535,0.2355874717377386,-0.0653915897138713,-0.6626728783323489,0.102900846964062,0.9998536327858839,0.013109061444402527,-0.010522015279547324,0.0031863313347435937
1250,1045.312,524.2379999999999,-112.129,292.938,3.134781,0.041005,-0.033215,40.6,0,0,6.753691776585436,-3.6374559352817184,0.2964386878979095,-0.0671960285770397,-0.6612947709165211,0.1023623479198204,0.9998532770736458,0.013078739352575138,-0.010594081882594397,0.0031837605286092795
1375,1046.904,529.784,-112.114,292.901,3.134761,0.041113,-0.033457,40.6,0,0,6.729981492103311,-3.6615899053915832,0.2463293528898471,-0.0651420024756029,-0.662482503340939,0.102623125065146,0.9998519780896301,0.013113253091766471,-0.010671323150614913,0.003191765314098782
