,bolt1,nut1,jig1,bin1
x,422.63245202602474,527.7399368115132,682.1289157478993,379.27497471882515
y,-8.273080514455785,-218.03792124614995,6.736990184550333,-145.66633173876457
z,41.68192159045975,25.431815427874398,84.03651166803749,66.93497114681486
rx,0.2562174835846105,0.1372448000690718,-0.03280691493937279,-0.0055765218660082765
ry,0.05247763616961037,-0.4133695185085065,0.02421505928752637,-0.02728047003621955
rz,0.4202797744204225,0.15672653301743203,0.010601299549999115,-0.030124022103145253
qx,0.12680477122615183,0.06801137327118831,-0.01640224428983949,-0.002788065436069327
qy,0.025971743051559523,-0.20484439926368392,0.012106634185535143,-0.013639278642720163
qz,0.20800095255311224,0.07766550523723516,0.005300257745362245,-0.015060954989366318
qw,0.9695264938588039,0.9733351398630959,0.9997781269155606,0.9997896600805786
